import_mwh,energy_cost_eur,peak_import_mw,pv_energy_mwh,hp_resid_energy_mwh_abs,avg_temp_c,v_min_pu,v_max_pu,max_line_loading_pct,max_trafo_loading_pct,max_trafo_loading_pct_optionA,steps_line_over_80pct,steps_trafo_over_80pct,loading_violation_threshold_pct,steps_voltage_violation,pv_curtail_mwh,bess_rt_energy_throughput_mwh,imbalance_mwh,bess_soc_clip_steps,residual_policy_std,residual_policy_frac_negative,da_energy_cost_eur,rt_pv_curtail_cost_eur,rt_imbalance_cost_eur,rt_bess_cycle_cost_eur,total_cost_eur,sample_id,n_steps,flex_baseline_energy_mwh,flex_realized_energy_mwh,flex_curtail_energy_mwh,flex_avg_curtailment_mw,flex_peak_curtailment_mw,flex_energy_curtailed_pct,flex_ycap_energy_mwh
7.222455703093702,812.1585893697813,0.3981894341859246,0.35040415006626185,0.5093810231706406,-4.5143630933157315,1.0,1.0201333219612263,89.40002185653496,99.56225492716435,99.56225492716435,1,7,80.0,0,0.0,0.31013844717023487,0.3340953085209534,4,0.0336599214783245,0.59375,811.0362299116134,0.0,44.68737702042727,1.5817060805681986,857.3053130126088,s0001,96,0.18662381999999994,0.178786464419104,0.007837355580895492,0.00032655648253731217,0.0204044582396211,4.1995472929958755,0.007837355580895617
7.292208048672263,819.9048296706678,0.39818943418726604,0.3223056177507464,0.5397661492892073,-4.315140154057467,1.0,1.0189556858630564,91.0117721553376,92.73193033097763,92.73193033097763,3,10,80.0,0,0.0,0.2960508177340337,0.3552075542849716,7,0.03424506813598309,0.5,811.0362299116134,0.0,46.41113677122182,1.5098591704435713,858.9572258532787,s0002,96,0.18662381999999994,0.178786464419104,0.007837355580895492,0.00032655648253731217,0.0204044582396211,4.1995472929958755,0.007837355580895617
7.183698862019977,807.4516888121198,0.3981894341858751,0.39049394894223477,0.4776725267188177,-4.8461097679364284,1.0,1.0199164609465912,85.51980011319309,97.17416189716818,97.17416189716818,2,5,80.0,0,0.0,0.32160669289025695,0.20290963247016183,3,0.024928481130099867,0.5833333333333334,811.0362299116134,0.0,25.840488621578533,1.6401941337403108,838.5169126669323,s0003,96,0.18662381999999994,0.178786464419104,0.007837355580895492,0.00032655648253731217,0.0204044582396211,4.1995472929958755,0.007837355580895617
7.273211985789343,815.5591615036014,0.3981894341859353,0.3926331366921066,0.4195824135190579,-4.392348163210667,1.0,1.0186844235922707,77.27768013003914,89.76816140000284,89.76816140000284,0,4,80.0,0,0.0,0.2560712399003417,0.25154533774826215,6,0.02591384833338145,0.4791666666666667,811.0362299116134,0.0,32.282502000620276,1.305963323491742,844.6246952357254,s0004,96,0.18662381999999994,0.178786464419104,0.007837355580895492,0.00032655648253731217,0.0204044582396211,4.1995472929958755,0.007837355580895617
7.115106478913685,800.0326061057534,0.3981894341862078,0.4738848988719113,0.4027155762822143,-4.399555390674556,1.0,1.01816731722906,77.8472686342559,89.93143066156797,89.93143066156797,0,3,80.0,0,0.0,0.2759761537597261,0.2647228583797422,6,0.028743204165659817,0.5833333333333334,811.0362299116134,0.0,34.94903073475267,1.4074783841746028,847.3927390305407,s0005,96,0.18662381999999994,0.178786464419104,0.007837355580895492,0.00032655648253731217,0.0204044582396211,4.1995472929958755,0.007837355580895617
7.294520649965114,818.7055484122658,0.39818943418602065,0.39492422490750645,0.46981086456334736,-5.219342680301043,1.0,1.0195878979278628,81.52578825806039,96.08701833425849,96.08701833425849,2,6,80.0,0,0.0,0.26171235450125346,0.3058054111031794,3,0.028863466151654086,0.40625,811.0362299116134,0.0,40.08545049112811,1.3347330079563928,852.4564134106979,s0006,96,0.18662381999999994,0.178786464419104,0.007837355580895492,0.00032655648253731217,0.0204044582396211,4.1995472929958755,0.007837355580895617
7.128565133083621,802.2449819880719,0.3981894341858486,0.40252276712625923,0.5267009822268149,-4.983645175933665,1.0,1.0204362949892916,87.71634331556778,100.32364195706076,100.32364195706076,6,11,80.0,0,0.0,0.3353099694236856,0.30195393307167573,3,0.02980007341083045,0.5729166666666666,811.0362299116134,0.0,39.187271722772444,1.7100808440607962,851.9335824784467,s0007,96,0.18662381999999994,0.178786464419104,0.007837355580895492,0.00032655648253731217,0.0204044582396211,4.1995472929958755,0.007837355580895617
7.195184753898406,808.7108023111,0.3981894341869409,0.3891635661983397,0.4655797365273864,-4.94170917131128,1.0,1.0180669843549146,81.09854139893393,89.10089518078458,89.10089518078458,1,3,80.0,0,0.0,0.2888330787883105,0.2959994699907908,5,0.02983476257539686,0.5208333333333334,811.0362299116134,0.0,37.80643826379198,1.4730487018203835,850.3157168772258,s0008,96,0.18662381999999994,0.178786464419104,0.007837355580895492,0.00032655648253731217,0.0204044582396211,4.1995472929958755,0.007837355580895617
7.236560063726059,812.7137772462002,0.4025979576256736,0.4034759928406402,0.46967348205949455,-4.567269126793782,1.0,1.0189914972014598,80.27881006118054,93.52930934288023,93.52930934288023,1,5,80.0,0,0.0,0.27333315386445867,0.2694076141237269,5,0.029497181563931295,0.4895833333333333,811.0362299116134,0.0,35.263583178288805,1.3939990847087398,847.693812174611,s0009,96,0.18662381999999994,0.178786464419104,0.007837355580895492,0.00032655648253731217,0.0204044582396211,4.1995472929958755,0.007837355580895617
7.1945162652434345,809.0261020168532,0.39818943418588637,0.39138518384818843,0.4515271266098651,-4.506733167149961,1.0,1.0195936776289636,82.76881145974215,95.33089469393467,95.33089469393467,1,4,80.0,0,0.0,0.2548492938642359,0.2706861384075627,2,0.026728759275362862,0.53125,811.0362299116134,0.0,34.683236685644644,1.2997313987076027,847.0191979959657,s0010,96,0.18662381999999994,0.178786464419104,0.007837355580895492,0.00032655648253731217,0.0204044582396211,4.1995472929958755,0.007837355580895617
