timestamp,lambda0_mw,lambda_plus,lambda_minus,chi0_mw,chi_minus
2023-01-10 00:00:00,1.0501439530264103e-09,1.0000004359291583,1.0000004362289687,0.0,0.0
2023-01-10 00:15:00,0.0010870046758118,2.866814117014591e-07,5.146810936236202e-07,0.0,0.0
2023-01-10 00:30:00,0.0010870060864059,2.864803374456505e-07,5.143279104087858e-07,0.0,0.0
2023-01-10 00:45:00,0.0010810772883335,2.619462368679552e-07,4.441533950074345e-07,0.0,0.0
2023-01-10 01:00:00,0.0010814453662375,2.3239118562467755e-07,3.738592232719743e-07,0.0,0.0
2023-01-10 01:15:00,0.0010814465122157,2.3201744351086373e-07,3.732681617983221e-07,0.0,0.0
2023-01-10 01:30:00,0.0010814487069443,2.3126970921852794e-07,3.720855879066535e-07,0.0,0.0
2023-01-10 01:45:00,0.0010820326305749,2.286000086387455e-07,3.679987706148799e-07,0.0,0.0
2023-01-10 02:00:00,0.0010784419568552,2.2442620414624386e-07,3.564437734087758e-07,0.0,0.0
2023-01-10 02:15:00,0.0010754279399892,2.2082623123773606e-07,3.46907934754954e-07,0.0,0.0
2023-01-10 02:30:00,0.0010727397408959,2.1715238826989041e-07,3.380234995866371e-07,0.0,0.0
2023-01-10 02:45:00,0.0010701035358018,2.1373622771620866e-07,3.300939806252412e-07,0.0,0.0
2023-01-10 03:00:00,0.0010677815189988,2.0645061043558218e-07,3.139115647503887e-07,0.0,0.0
2023-01-10 03:15:00,0.0010656316656513,2.0488260610434434e-07,3.097217137229744e-07,0.0,0.0
2023-01-10 03:30:00,0.001063667743765,2.0301078668935097e-07,3.05276735630088e-07,0.0,0.0
2023-01-10 03:45:00,0.0010618585916165,2.0083184086441585e-07,3.005729214692688e-07,0.0,0.0
2023-01-10 04:00:00,0.0010600697981388,2.008201929491992e-07,3.000646120905063e-07,0.0,0.0
2023-01-10 04:15:00,0.0010583096974673,1.9900192857141939e-07,2.961379264735408e-07,0.0,0.0
2023-01-10 04:30:00,0.0010566560489488,1.968685511095607e-07,2.918637825919607e-07,0.0,0.0
2023-01-10 04:45:00,0.0010550832656554,1.9463814585274306e-07,2.874847114214055e-07,0.0,0.0
2023-01-10 05:00:00,0.0010533704279152,2.1501330408889927e-07,3.267345372991205e-07,0.0,0.0
2023-01-10 05:15:00,0.001052002674526,2.137314790704733e-07,3.235636610128835e-07,0.0,0.0
2023-01-10 05:30:00,0.0010506994123297,2.1194301832850187e-07,3.197724740567296e-07,0.0,0.0
2023-01-10 05:45:00,0.0010494553207354,2.098969987913558e-07,3.157180057102056e-07,0.0,0.0
2023-01-10 06:00:00,0.0010405941969237,5.888077954532995e-07,2.6012107395868145e-06,0.0,0.0
2023-01-10 06:15:00,0.0010397295193116,5.810908043186495e-07,2.424108306151795e-06,0.0,0.0
