timestamp,lambda0_mw,lambda_plus,lambda_minus,chi0_mw,chi_minus
2023-01-10 00:00:00,0.0,1.0000004565601257,1.0000004565791925,0.0,0.0
2023-01-10 00:15:00,0.0018515127126592,9.107480240125897e-08,1.6393112809067424e-07,0.0,0.0
2023-01-10 00:30:00,0.001851531055648,9.100184532284693e-08,1.6379978027145717e-07,0.0,0.0
2023-01-10 00:45:00,0.0018202695394056,7.637649143161321e-08,1.2497811801000666e-07,0.0,0.0
2023-01-10 01:00:00,0.0018095259346947,6.923779670387702e-08,1.0693769556804301e-07,0.0,0.0
2023-01-10 01:15:00,0.0018095475319051,6.910961678711837e-08,1.0673970349599725e-07,0.0,0.0
2023-01-10 01:30:00,0.0018095907505434,6.885318329539655e-08,1.0634360584926489e-07,0.0,0.0
2023-01-10 01:45:00,0.0018288616593305,6.864196975789246e-08,1.0601843733127433e-07,0.0,0.0
2023-01-10 02:00:00,0.0018221007800931,6.525594819683585e-08,9.88065477867865e-08,0.0,0.0
2023-01-10 02:15:00,0.0018191499057564,6.245013126645784e-08,9.311108412972837e-08,0.0,0.0
2023-01-10 02:30:00,0.001818127247507,5.993491439997334e-08,8.822876411222373e-08,0.0,0.0
2023-01-10 02:45:00,0.0018180505264085,5.7748032353884925e-08,8.409647901653795e-08,0.0,0.0
2023-01-10 03:00:00,0.0018168574356887,5.5155393389549363e-08,7.891077255389164e-08,0.0,0.0
2023-01-10 03:15:00,0.0018174263754122,5.3859514876792865e-08,7.646336482402528e-08,0.0,0.0
2023-01-10 03:30:00,0.001818019231515,5.2570940652344835e-08,7.412308752098715e-08,0.0,0.0
2023-01-10 03:45:00,0.0018185867748754,5.1280680701323956e-08,7.185962947554878e-08,0.0,0.0
2023-01-10 04:00:00,0.0018194685432927,5.0547205271103455e-08,7.059659984392585e-08,0.0,0.0
2023-01-10 04:15:00,0.001820013635199,4.957269794778594e-08,6.887911878696524e-08,0.0,0.0
2023-01-10 04:30:00,0.0018207618824349,4.855536919859232e-08,6.714737372206266e-08,0.0,0.0
2023-01-10 04:45:00,0.001821974361368,4.75395594109704e-08,6.54571401863715e-08,0.0,0.0
2023-01-10 05:00:00,0.0018272921615228,5.0373806372684256e-08,7.105011218426429e-08,0.0,0.0
2023-01-10 05:15:00,0.0018283774278025,4.9677338054177085e-08,6.974638272566765e-08,0.0,0.0
2023-01-10 05:30:00,0.0018295704862627,4.8880949439501924e-08,6.833622067899609e-08,0.0,0.0
2023-01-10 05:45:00,0.0018308683116005,4.8047377781789934e-08,6.690447009466526e-08,0.0,0.0
2023-01-10 06:00:00,0.0018632472454548,9.596787622260107e-08,2.2025338858723718e-07,0.0,0.0
2023-01-10 06:15:00,0.0018634376706085,9.394235694488214e-08,2.0972564219094746e-07,0.0,0.0
