sample_id,t,trafo_index,loading_pct
s0001,0,0,52.795418
s0001,1,0,47.378525
s0001,2,0,40.91215
s0001,3,0,55.929497
s0001,4,0,63.98562
s0001,5,0,41.613815
s0001,6,0,42.042397
s0001,7,0,65.74793
s0001,8,0,46.09477
s0001,9,0,60.239983
s0001,10,0,58.825512
s0001,11,0,73.03046
s0001,12,0,65.61101
s0001,13,0,67.971634
s0001,14,0,65.90832
s0001,15,0,79.49665
s0001,16,0,68.32693
s0001,17,0,64.163895
s0001,18,0,74.40235
s0001,19,0,67.52413
s0001,20,0,68.748215
s0001,21,0,67.572205
s0001,22,0,41.50628
s0001,23,0,73.651924
s0001,24,0,52.499832
s0001,25,0,81.15488
s0001,26,0,59.83787
s0001,27,0,59.184475
s0001,28,0,57.595432
s0001,29,0,71.22614
s0001,30,0,62.736378
s0001,31,0,64.61982
s0001,32,0,68.28372
s0001,33,0,44.18603
s0001,34,0,36.51241
s0001,35,0,59.551422
s0001,36,0,55.20103
s0001,37,0,65.397995
s0001,38,0,68.81394
s0001,39,0,42.948666
s0001,40,0,56.46689
s0001,41,0,67.303986
s0001,42,0,40.1423
s0001,43,0,72.33035
s0001,44,0,47.450317
s0001,45,0,79.02765
s0001,46,0,53.368126
s0001,47,0,48.49418
s0001,48,0,62.41741
s0001,49,0,39.63537
s0001,50,0,36.163395
s0001,51,0,70.77885
s0001,52,0,45.604313
s0001,53,0,46.951046
s0001,54,0,54.196835
s0001,55,0,57.53154
s0001,56,0,55.23388
s0001,57,0,55.725426
s0001,58,0,46.13239
s0001,59,0,68.08835
s0001,60,0,75.589584
s0001,61,0,50.45438
s0001,62,0,55.764687
s0001,63,0,81.002396
s0001,64,0,60.688915
s0001,65,0,79.305626
s0001,66,0,58.83313
s0001,67,0,67.041626
s0001,68,0,66.67118
s0001,69,0,66.50964
s0001,70,0,65.37998
s0001,71,0,52.54483
s0001,72,0,65.46985
s0001,73,0,81.49086
s0001,74,0,55.468773
s0001,75,0,82.79826
s0001,76,0,86.86195
s0001,77,0,81.61403
s0001,78,0,97.531105
s0001,79,0,65.2563
s0001,80,0,79.37845
s0001,81,0,70.54687
s0001,82,0,73.49138
s0001,83,0,73.650345
s0001,84,0,70.97948
s0001,85,0,57.17031
s0001,86,0,61.498066
s0001,87,0,72.77241
s0001,88,0,41.587635
s0001,89,0,61.433968
s0001,90,0,68.31343
s0001,91,0,55.73346
s0001,92,0,59.507454
s0001,93,0,77.811775
s0001,94,0,72.02363
s0001,95,0,78.2223
s0002,0,0,56.617783
s0002,1,0,58.507874
s0002,2,0,41.11659
s0002,3,0,46.07203
s0002,4,0,50.12775
s0002,5,0,57.519524
s0002,6,0,66.743286
s0002,7,0,67.11016
s0002,8,0,57.398994
s0002,9,0,46.123474
s0002,10,0,48.74474
s0002,11,0,90.93249
s0002,12,0,55.514023
s0002,13,0,54.01414
s0002,14,0,66.313805
s0002,15,0,56.39592
s0002,16,0,95.0836
s0002,17,0,61.56072
s0002,18,0,58.070023
s0002,19,0,62.468914
s0002,20,0,68.24999
s0002,21,0,74.14878
s0002,22,0,62.033985
s0002,23,0,71.562546
s0002,24,0,80.9272
s0002,25,0,65.90386
s0002,26,0,66.50378
s0002,27,0,73.66558
s0002,28,0,68.59798
s0002,29,0,78.70983
s0002,30,0,43.607414
s0002,31,0,81.555016
s0002,32,0,58.117355
s0002,33,0,59.019836
s0002,34,0,51.238384
s0002,35,0,43.11826
s0002,36,0,62.167072
s0002,37,0,54.01044
s0002,38,0,66.37062
s0002,39,0,19.510815
s0002,40,0,70.95842
s0002,41,0,15.831552
s0002,42,0,42.817654
s0002,43,0,27.543684
s0002,44,0,50.47128
s0002,45,0,52.25935
s0002,46,0,40.40655
s0002,47,0,24.549797
s0002,48,0,78.180725
s0002,49,0,42.87364
s0002,50,0,42.208996
s0002,51,0,75.923996
s0002,52,0,61.81206
s0002,53,0,52.38903
s0002,54,0,45.760483
s0002,55,0,72.0077
s0002,56,0,47.332478
s0002,57,0,60.877125
s0002,58,0,56.572098
s0002,59,0,59.551918
s0002,60,0,77.99565
s0002,61,0,68.02551
s0002,62,0,58.63195
s0002,63,0,65.850494
s0002,64,0,68.77545
s0002,65,0,69.54152
s0002,66,0,72.482414
s0002,67,0,66.76134
s0002,68,0,43.99849
s0002,69,0,69.46755
s0002,70,0,68.84759
s0002,71,0,60.034412
s0002,72,0,61.998165
s0002,73,0,71.65604
s0002,74,0,68.45454
s0002,75,0,60.456985
s0002,76,0,85.77109
s0002,77,0,57.132893
s0002,78,0,86.156975
s0002,79,0,83.5547
s0002,80,0,75.83199
s0002,81,0,81.00141
s0002,82,0,74.43968
s0002,83,0,52.266907
s0002,84,0,57.570477
s0002,85,0,62.324535
s0002,86,0,59.782845
s0002,87,0,60.823357
s0002,88,0,47.243633
s0002,89,0,55.015965
s0002,90,0,50.04595
s0002,91,0,71.68553
s0002,92,0,81.255135
s0002,93,0,74.88016
s0002,94,0,70.70323
s0002,95,0,88.26874
s0003,0,0,53.43067
s0003,1,0,61.909866
s0003,2,0,45.31314
s0003,3,0,42.518272
s0003,4,0,50.24045
s0003,5,0,61.115093
s0003,6,0,60.701828
s0003,7,0,50.56911
s0003,8,0,66.887856
s0003,9,0,67.51624
s0003,10,0,55.442688
s0003,11,0,67.937515
s0003,12,0,74.60573
s0003,13,0,70.28162
s0003,14,0,72.99744
s0003,15,0,67.73362
s0003,16,0,45.618343
s0003,17,0,73.243286
s0003,18,0,74.1993
s0003,19,0,48.136284
s0003,20,0,68.98457
s0003,21,0,74.70789
s0003,22,0,50.4203
s0003,23,0,62.677563
s0003,24,0,85.446465
s0003,25,0,80.64773
s0003,26,0,77.4476
s0003,27,0,71.6334
s0003,28,0,69.7171
s0003,29,0,73.59462
s0003,30,0,63.39457
s0003,31,0,69.8813
s0003,32,0,55.73277
s0003,33,0,60.967342
s0003,34,0,62.818497
s0003,35,0,46.48397
s0003,36,0,46.43011
s0003,37,0,46.545723
s0003,38,0,32.25596
s0003,39,0,23.021372
s0003,40,0,63.458076
s0003,41,0,56.811985
s0003,42,0,77.92291
s0003,43,0,76.95226
s0003,44,0,49.321377
s0003,45,0,25.627201
s0003,46,0,41.552086
s0003,47,0,21.748775
s0003,48,0,53.41523
s0003,49,0,51.52368
s0003,50,0,70.805885
s0003,51,0,60.614697
s0003,52,0,77.13671
s0003,53,0,67.24178
s0003,54,0,57.748466
s0003,55,0,60.096558
s0003,56,0,48.6695
s0003,57,0,63.601807
s0003,58,0,58.264336
s0003,59,0,70.393074
s0003,60,0,62.3862
s0003,61,0,55.605556
s0003,62,0,75.20173
s0003,63,0,69.36921
s0003,64,0,78.54082
s0003,65,0,73.65895
s0003,66,0,73.96847
s0003,67,0,67.26319
s0003,68,0,48.32706
s0003,69,0,59.741135
s0003,70,0,44.7301
s0003,71,0,54.224133
s0003,72,0,68.133354
s0003,73,0,76.471176
s0003,74,0,65.21082
s0003,75,0,89.402626
s0003,76,0,58.382915
s0003,77,0,81.89125
s0003,78,0,64.02554
s0003,79,0,79.0448
s0003,80,0,71.70775
s0003,81,0,74.3151
s0003,82,0,49.40462
s0003,83,0,59.216866
s0003,84,0,79.87056
s0003,85,0,72.42456
s0003,86,0,73.234985
s0003,87,0,69.47369
s0003,88,0,54.053795
s0003,89,0,66.984924
s0003,90,0,55.447884
s0003,91,0,66.59719
s0003,92,0,63.2314
s0003,93,0,73.37412
s0003,94,0,62.15197
s0003,95,0,71.100525
s0004,0,0,49.32496
s0004,1,0,48.835175
s0004,2,0,40.905533
s0004,3,0,48.582417
s0004,4,0,50.77232
s0004,5,0,64.62491
s0004,6,0,43.223
s0004,7,0,51.178062
s0004,8,0,70.33446
s0004,9,0,47.973236
s0004,10,0,53.185734
s0004,11,0,63.889378
s0004,12,0,50.024227
s0004,13,0,45.79358
s0004,14,0,69.47974
s0004,15,0,62.445957
s0004,16,0,57.68745
s0004,17,0,50.03245
s0004,18,0,79.588196
s0004,19,0,58.488373
s0004,20,0,71.17817
s0004,21,0,59.645626
s0004,22,0,64.96006
s0004,23,0,54.227215
s0004,24,0,69.388695
s0004,25,0,81.7528
s0004,26,0,79.67369
s0004,27,0,63.184086
s0004,28,0,70.21
s0004,29,0,69.500656
s0004,30,0,51.82271
s0004,31,0,56.28384
s0004,32,0,64.948044
s0004,33,0,38.870117
s0004,34,0,49.361973
s0004,35,0,55.300804
s0004,36,0,50.653362
s0004,37,0,67.64238
s0004,38,0,52.544727
s0004,39,0,58.27205
s0004,40,0,55.40491
s0004,41,0,62.386757
s0004,42,0,18.612371
s0004,43,0,70.94203
s0004,44,0,49.256744
s0004,45,0,33.79064
s0004,46,0,47.46857
s0004,47,0,16.19587
s0004,48,0,71.71689
s0004,49,0,55.809803
s0004,50,0,47.35353
s0004,51,0,33.194534
s0004,52,0,53.59642
s0004,53,0,60.89007
s0004,54,0,61.10824
s0004,55,0,64.86299
s0004,56,0,58.060837
s0004,57,0,64.32554
s0004,58,0,42.395905
s0004,59,0,68.10459
s0004,60,0,60.38675
s0004,61,0,62.290215
s0004,62,0,51.98066
s0004,63,0,74.917114
s0004,64,0,71.32447
s0004,65,0,57.83899
s0004,66,0,78.51544
s0004,67,0,54.644024
