sample_id,t,trafo_index,loading_pct
s0001,0,0,53.65518
s0001,1,0,47.497097
s0001,2,0,43.225
s0001,3,0,51.288322
s0001,4,0,58.24987
s0001,5,0,47.199665
s0001,6,0,47.463345
s0001,7,0,60.975983
s0001,8,0,53.819912
s0001,9,0,59.785404
s0001,10,0,59.369545
s0001,11,0,68.83674
s0001,12,0,64.203094
s0001,13,0,65.24322
s0001,14,0,63.739597
s0001,15,0,69.952126
s0001,16,0,66.96008
s0001,17,0,64.93302
s0001,18,0,71.52463
s0001,19,0,67.34638
s0001,20,0,68.64979
s0001,21,0,67.42943
s0001,22,0,52.101814
s0001,23,0,71.02561
s0001,24,0,62.138775
s0001,25,0,74.06024
s0001,26,0,65.45198
s0001,27,0,61.86289
s0001,28,0,64.192986
s0001,29,0,69.81905
s0001,30,0,60.461414
s0001,31,0,63.962223
s0001,32,0,63.32402
s0001,33,0,48.953476
s0001,34,0,44.488617
s0001,35,0,56.253895
s0001,36,0,54.379192
s0001,37,0,61.67122
s0001,38,0,63.102623
s0001,39,0,47.59657
s0001,40,0,58.911743
s0001,41,0,59.69405
s0001,42,0,44.601753
s0001,43,0,63.09479
s0001,44,0,48.107597
s0001,45,0,70.82666
s0001,46,0,49.119453
s0001,47,0,47.772816
s0001,48,0,63.065807
s0001,49,0,44.131065
s0001,50,0,42.772877
s0001,51,0,60.27862
s0001,52,0,48.728973
s0001,53,0,49.412727
s0001,54,0,53.43559
s0001,55,0,57.369843
s0001,56,0,57.43724
s0001,57,0,59.82244
s0001,58,0,51.832233
s0001,59,0,66.30814
s0001,60,0,68.01693
s0001,61,0,56.469227
s0001,62,0,65.240074
s0001,63,0,75.791245
s0001,64,0,63.12357
s0001,65,0,72.15763
s0001,66,0,64.8935
s0001,67,0,65.14512
s0001,68,0,66.14952
s0001,69,0,65.36384
s0001,70,0,61.573986
s0001,71,0,56.45793
s0001,72,0,63.35038
s0001,73,0,75.92506
s0001,74,0,72.20155
s0001,75,0,80.23488
s0001,76,0,80.570015
s0001,77,0,80.11914
s0001,78,0,84.14
s0001,79,0,78.94968
s0001,80,0,79.81318
s0001,81,0,78.20368
s0001,82,0,69.90745
s0001,83,0,69.37761
s0001,84,0,69.36276
s0001,85,0,65.356705
s0001,86,0,63.31826
s0001,87,0,66.97114
s0001,88,0,51.589344
s0001,89,0,61.565086
s0001,90,0,62.548668
s0001,91,0,62.88704
s0001,92,0,62.532383
s0001,93,0,72.80838
s0001,94,0,70.063705
s0001,95,0,72.742584
s0002,0,0,55.554077
s0002,1,0,53.106625
s0002,2,0,43.328983
s0002,3,0,46.27191
s0002,4,0,51.267796
s0002,5,0,55.215065
s0002,6,0,59.879116
s0002,7,0,61.64939
s0002,8,0,59.256992
s0002,9,0,52.926323
s0002,10,0,54.494125
s0002,11,0,79.21047
s0002,12,0,59.508568
s0002,13,0,58.70082
s0002,14,0,63.931713
s0002,15,0,59.003178
s0002,16,0,83.998665
s0002,17,0,63.70228
s0002,18,0,61.73628
s0002,19,0,64.01474
s0002,20,0,68.060585
s0002,21,0,69.77338
s0002,22,0,62.421024
s0002,23,0,70.15435
s0002,24,0,76.056946
s0002,25,0,67.13502
s0002,26,0,68.40939
s0002,27,0,70.21087
s0002,28,0,69.14298
s0002,29,0,77.19924
s0002,30,0,51.068237
