timestamp,flex_v2_sum_mw,flex_v3_sum_mw,diff_mw,rel_pct
2023-01-10 19:00:00,0.041177119990981,0.041177119990981,0.0,0.0
2023-01-10 19:15:00,0.0329999999955519,0.0329999999955519,0.0,0.0
2023-01-10 19:30:00,0.0439999999940692,0.0439999999940692,0.0,0.0
2023-01-10 19:45:00,0.019918385588162398,0.019918385588162398,0.0,0.0
2023-01-10 20:00:00,0.030780559994150802,0.030780559994150802,0.0,0.0
2023-01-10 20:15:00,0.0219999999970754,0.0219999999970754,0.0,0.0
2023-01-10 20:30:00,0.0329999999956131,0.0329999999956131,0.0,0.0
2023-01-10 20:45:00,0.0329999999956131,0.0329999999956131,0.0,0.0
2023-01-10 21:00:00,0.032999999995663803,0.032999999995663803,0.0,0.0
2023-01-10 21:15:00,0.0231178399956638,0.0231178399956638,0.0,0.0
2023-01-10 21:30:00,0.0213935999971092,0.0213935999971092,0.0,0.0
2023-01-10 21:45:00,0.0004695199985546,0.0004695199985546,0.0,0.0
2023-01-10 22:00:00,0.0,0.0,0.0,
2023-01-10 22:15:00,0.0,0.0,0.0,
2023-01-10 22:30:00,0.0,0.0,0.0,
2023-01-10 22:45:00,0.0,0.0,0.0,
2023-01-10 23:00:00,0.0,0.0,0.0,
2023-01-10 23:15:00,0.0,0.0,0.0,
2023-01-10 23:30:00,0.0,0.0,0.0,
2023-01-10 23:45:00,0.0,0.0,0.0,
