timestamp,lambda0_mw,lambda_plus,lambda_minus,chi0_mw,chi_minus
2023-01-10 00:00:00,0.0,1.0000005575206306,1.0000005604361992,0.0,0.0
2023-01-10 00:15:00,-0.0003546076583622,8.993309170510912e-08,3.0618448824634845e-07,0.0,0.0
2023-01-10 00:30:00,-0.0003545282933115,8.985526746479498e-08,3.058944437071448e-07,0.0,0.0
2023-01-10 00:45:00,-0.0003411744622895,8.444169087306928e-08,2.247206605138841e-07,0.0,0.0
2023-01-10 01:00:00,-0.0003309115744281,7.613295817645711e-08,1.7225577095595052e-07,0.0,0.0
2023-01-10 01:15:00,-0.0003307248430449,7.59964399011209e-08,1.719007702192382e-07,0.0,0.0
2023-01-10 01:30:00,-0.0003303491668493,7.572367983528039e-08,1.7119237861630576e-07,0.0,0.0
2023-01-10 01:45:00,-0.0003383333390904,7.508593973488239e-08,1.6731914866459986e-07,0.0,0.0
2023-01-10 02:00:00,-0.0003411424661155,7.299395383782895e-08,1.5432610522077079e-07,0.0,0.0
2023-01-10 02:15:00,-0.0003452113421448,7.080168696953179e-08,1.4386175666710868e-07,0.0,0.0
2023-01-10 02:30:00,-0.0003498965484609,6.840887946278735e-08,1.3462076380983196e-07,0.0,0.0
2023-01-10 02:45:00,-0.0003550010864338,6.601303577951597e-08,1.265342006478789e-07,0.0,0.0
2023-01-10 03:00:00,-0.0003593781414187,6.289062164000264e-08,1.1545774418475453e-07,0.0,0.0
2023-01-10 03:15:00,-0.0003650500517002,6.113854155701562e-08,1.1026617230039424e-07,0.0,0.0
2023-01-10 03:30:00,-0.0003703323981862,5.932079796424767e-08,1.055495196607643e-07,0.0,0.0
2023-01-10 03:45:00,-0.0003752053417931,5.743151198281201e-08,1.0099955810965908e-07,0.0,0.0
2023-01-10 04:00:00,-0.000380199428681,5.61292883493562e-08,9.817971668471913e-08,0.0,0.0
2023-01-10 04:15:00,-0.000384304842552,5.4563412272813354e-08,9.456708936430198e-08,0.0,0.0
2023-01-10 04:30:00,-0.0003880367446811,5.293754022332267e-08,9.100158798039801e-08,0.0,0.0
2023-01-10 04:45:00,-0.0003914667899615,5.13148328577301e-08,8.756737259845231e-08,0.0,0.0
2023-01-10 05:00:00,-0.000397892877154,5.388937004749105e-08,9.69624905371214e-08,0.0,0.0
2023-01-10 05:15:00,-0.0004007831236451,5.260954064084639e-08,9.387938367790814e-08,0.0,0.0
2023-01-10 05:30:00,-0.0004033747876737,5.123628610100173e-08,9.074299586239377e-08,0.0,0.0
2023-01-10 05:45:00,-0.0004057295383805,4.9843122492772936e-08,8.76718252438999e-08,0.0,0.0
2023-01-10 06:00:00,-0.000450225714827,1.0867832653942849e-07,1.2735790456188409e-06,0.0,0.0
2023-01-10 06:15:00,-0.0004500561452492,1.0509402642394207e-07,1.0670521667163195e-06,0.0,0.0
2023-01-10 06:30:00,-0.0004498477482242,1.016649919118757e-07,9.239958936457e-07,0.0,0.0
2023-01-10 06:45:00,-0.0004496423212747,9.834559427670845e-08,8.166588467325061e-07,0.0,0.0
2023-01-10 07:00:00,-0.0004664543480867,0.9782712907361848,0.999999838319214,0.0,0.0
2023-01-10 07:15:00,-0.0004634740822125,0.9760710313563754,0.9999998356011436,0.0,0.0
2023-01-10 07:30:00,-0.0004604007203403,0.9756585329971704,0.9937638673094918,0.0001638217257987,0.0
2023-01-10 07:45:00,-0.0004558139736126,0.9757123483276752,0.927771013753464,0.0018982735809455,0.0
2023-01-10 08:00:00,-0.0006125150932644,0.99999986163025,0.7678032217671326,0.006100219550652,0.0
2023-01-10 08:15:00,-0.0005828918149289,0.9999998605874014,0.6138287041779383,0.0101884830348468,0.0
2023-01-10 08:30:00,-0.0006196379717126,0.999999888449542,0.5122172843703944,0.0152003371305512,0.0
2023-01-10 08:45:00,-0.0005890934532764,0.9999998922014558,0.3580457334223113,0.0205675575195562,0.0
2023-01-10 09:00:00,-0.0004678023783735,0.9999984725690724,0.0414036131470075,0.0291834944088118,0.0
2023-01-10 09:15:00,-0.0004547150123523,0.999998544454585,9.83856391830293e-08,0.0341780788002644,0.0
2023-01-10 09:30:00,-0.0004462817240746,0.9999988971092196,8.424582845658802e-08,0.0403514320361166,0.0
2023-01-10 09:45:00,-0.0004455112718239,0.9999995190867118,7.557901625600862e-08,0.044741564901548,0.0
2023-01-10 10:00:00,-0.0004189238760015,1.196619557434473e-07,4.544080765549785e-08,0.042476293385568,0.0
2023-01-10 10:15:00,-0.0004166631811223,1.034342853598965e-07,3.964202554056815e-08,0.0485758066399185,0.0
2023-01-10 10:30:00,-0.0004143837226527,8.600322086735792e-08,3.4191081838151344e-08,0.0561183275337574,0.0
2023-01-10 10:45:00,-0.0004129726555599,7.577810311176074e-08,3.0161954032707874e-08,0.0633405914654737,0.0
2023-01-10 11:00:00,-0.0004112224494878,3.6511272685329655e-08,2.440305246308368e-08,0.0593841564614877,0.0
2023-01-10 11:15:00,-0.000410874209958,3.4490670248371635e-08,2.3073906284016528e-08,0.0626749179602743,0.0
2023-01-10 11:30:00,-0.0004095419837117,3.056541407841108e-08,2.0214053772266552e-08,0.0705432166240795,0.0
2023-01-10 11:45:00,-0.0004090895153285,2.7840815746094272e-08,1.83422643893846e-08,0.0772850404260653,0.0
2023-01-10 12:00:00,-0.0004103382546905,2.253423987348453e-08,1.7475490133530982e-08,0.0690388166858744,0.0
2023-01-10 12:15:00,-0.0004143881205443,3.067277746573266e-08,2.4070682482268964e-08,0.0506659026004519,0.0
2023-01-10 12:30:00,-0.000416185275781,3.592792873768634e-08,2.763265252284816e-08,0.044215700774702,0.0
2023-01-10 12:45:00,-0.00041375562693,3.102021089680416e-08,2.4190207371341597e-08,0.050060867556121,0.0
2023-01-10 13:00:00,-0.0004146968504555,4.0466547447615764e-08,2.875196711365344e-08,0.0454878233381261,0.0
2023-01-10 13:15:00,-0.0004161025516974,4.5804750579509785e-08,3.2464950654355217e-08,0.0403182516158059,0.0
2023-01-10 13:30:00,-0.0004163206485944,4.8363813421271603e-08,3.3957521147553214e-08,0.0382933908258532,0.0
2023-01-10 13:45:00,-0.0004169433679491,4.9896172486410696e-08,3.4484219125987283e-08,0.0372304362906574,0.0
2023-01-10 14:00:00,-0.0004247131694605,7.87698101651793e-08,8.321073180834324e-06,0.0358130957239837,0.0
2023-01-10 14:15:00,-0.0004325778935972,9.012316862663404e-08,2.049863855720027e-05,0.0249293698882498,0.0
2023-01-10 14:30:00,-0.0004407720975079,1.1018636065000849e-07,2.9156784651565558e-05,0.0126274998574068,0.0
2023-01-10 14:45:00,-0.0004471671677015,1.1091697143199289e-07,3.0727867400562705e-05,0.0035384949441186,0.0
2023-01-10 15:00:00,-0.0004869410219405,7.774547837349684e-07,0.9580221204428976,0.0011046910414723,0.0
2023-01-10 15:15:00,-0.0004940877075754,7.970747741228868e-07,0.9999997186883208,0.0,0.0
2023-01-10 15:30:00,-0.0004954224244715,8.164673346906543e-07,0.9999997199519776,0.0,0.0
2023-01-10 15:45:00,-0.0004967135736354,8.372755100689466e-07,0.9999997213963694,0.0,0.0
2023-01-10 16:00:00,-0.0005822600650179,0.9999994821473857,0.9999998940845364,0.0,0.0
2023-01-10 16:15:00,-0.0005923216050311,0.9999994848441291,0.999999891183827,0.0,0.0
2023-01-10 16:30:00,-0.0006026106266392,0.9999994880572314,0.9999998888277036,0.0,0.0
2023-01-10 16:45:00,-0.0006112018748334,0.9999994911100484,0.999999887058627,0.0,0.0
2023-01-10 17:00:00,-0.0008210806938217,0.9999997955247056,0.9999999033502172,0.0,0.0
2023-01-10 17:15:00,-0.0007945895167844,0.9999997910684566,0.9999999068462184,0.0,0.0
2023-01-10 17:30:00,-0.0007653204056293,0.9999997879493364,0.9999999109098472,0.0,0.0
2023-01-10 17:45:00,-0.0007301987370089,0.9999997866847444,0.9999999152283514,0.0,0.0
2023-01-10 18:00:00,-0.0006839629667874,0.9999997280709326,0.9999999053130042,0.0,0.0
2023-01-10 18:15:00,-0.0006524827655615,0.9999997289889856,0.9999999072706184,0.0,0.0
2023-01-10 18:30:00,-0.0006224463346691,0.9999997307862524,0.9999999092819843,0.0,0.0
2023-01-10 18:45:00,-0.0005928386675121,0.999999733328256,0.9999999112740838,0.0,0.0
2023-01-10 19:00:00,-0.000543702181642,0.999999196075438,0.9999998696991952,0.0,0.0
2023-01-10 19:15:00,-0.0005286176510364,0.9999991889686044,0.9999998710944256,0.0,0.0
2023-01-10 19:30:00,-0.0005072251593241,0.9999991762307492,0.999999872595232,0.0,0.0
2023-01-10 19:45:00,-0.0004686982552923,0.9999991555294055,0.999999874010772,0.0,0.0
2023-01-10 20:00:00,-4.375813747022245e-07,3.8039352886149177e-07,0.9999995909155148,0.0,0.0
2023-01-10 20:15:00,-9.157261558775149e-08,4.183884896882806e-07,0.9999995898076032,0.0,0.0
2023-01-10 20:30:00,7.468216683594465e-08,4.514026799759111e-07,0.9999995898666222,0.0,0.0
2023-01-10 20:45:00,-1.7116302316096883e-08,4.883827418706486e-07,0.9999995897616012,0.0,0.0
2023-01-10 21:00:00,6.493587876718139e-08,1.1131490794276757e-07,8.536931590506825e-07,0.0,0.0
2023-01-10 21:15:00,4.0974523769012026e-08,1.198481233173965e-07,1.1763427838049167e-06,0.0,0.0
2023-01-10 21:30:00,3.0518553018944563e-08,1.3121722400909453e-07,1.6414537264562123e-06,0.0,0.0
2023-01-10 21:45:00,2.8311777963042643e-08,1.4609960962626048e-07,2.915655742484723e-06,0.0,0.0
2023-01-10 22:00:00,2.5818012395918807e-10,9.611352279950632e-08,3.984918374879139e-07,0.0,0.0
2023-01-10 22:15:00,-5.683172193240562e-09,1.1944802866553e-07,4.729819422338083e-07,0.0,0.0
2023-01-10 22:30:00,1.6843139627669508e-10,1.455861405206238e-07,6.873189597113561e-07,0.0,0.0
2023-01-10 22:45:00,4.750418534812228e-10,1.506781229793859e-07,6.319429783937188e-07,0.0,0.0
2023-01-10 23:00:00,-6.665456988693623e-09,1.7823421077539876e-07,3.936963811848654e-07,0.0,0.0
2023-01-10 23:15:00,-2.5295310022624812e-09,9.32172282638431e-08,2.227551340467959e-07,0.0,0.0
2023-01-10 23:30:00,1.8654917682736687e-08,1.046562776606515e-06,3.3595553431346718e-06,0.0,0.0
2023-01-10 23:45:00,6.629225050478775e-08,3.002861690227348e-07,5.99564448517292e-06,0.0,0.0
