timestamp,flex_v2_sum_mw,flex_v3_sum_mw,diff_mw,rel_pct
2023-01-10 18:15:00,0.0219999807361869,0.0219999807361869,0.0,0.0
2023-01-10 18:30:00,0.0329999684361313,0.0329999684361313,0.0,0.0
2023-01-10 18:45:00,0.0208652567608698,0.0208652567608698,0.0,0.0
2023-01-10 19:00:00,0.0329999778367129,0.0329999778367129,0.0,0.0
2023-01-10 19:15:00,0.019024112600745498,0.019024112600745498,0.0,0.0
2023-01-10 19:30:00,0.0213935894928194,0.0213935894928194,0.0,0.0
2023-01-10 19:45:00,7.098742479445102e-09,7.098742479445102e-09,0.0,0.0
2023-01-10 20:00:00,0.0,0.0,0.0,
2023-01-10 20:15:00,0.0,0.0,0.0,
2023-01-10 20:30:00,0.0,0.0,0.0,
2023-01-10 20:45:00,0.0,0.0,0.0,
2023-01-10 21:00:00,0.0,0.0,0.0,
2023-01-10 21:15:00,0.0,0.0,0.0,
2023-01-10 21:30:00,0.0,0.0,0.0,
2023-01-10 21:45:00,0.0,0.0,0.0,
2023-01-10 22:00:00,0.0,0.0,0.0,
2023-01-10 22:15:00,0.0,0.0,0.0,
2023-01-10 22:30:00,0.0,0.0,0.0,
2023-01-10 22:45:00,0.0,0.0,0.0,
2023-01-10 23:00:00,0.0,0.0,0.0,
2023-01-10 23:15:00,0.0,0.0,0.0,
2023-01-10 23:30:00,0.0,0.0,0.0,
2023-01-10 23:45:00,0.0,0.0,0.0,
