import_mwh,energy_cost_eur,peak_import_mw,pv_energy_mwh,hp_resid_energy_mwh_abs,avg_temp_c,v_min_pu,v_max_pu,max_line_loading_pct,max_trafo_loading_pct,steps_line_over_80pct,steps_trafo_over_80pct,loading_violation_threshold_pct,steps_voltage_violation,pv_curtail_mwh,bess_rt_energy_throughput_mwh,imbalance_mwh,bess_soc_clip_steps,residual_policy_std,residual_policy_frac_negative,da_energy_cost_eur,rt_pv_curtail_cost_eur,rt_imbalance_cost_eur,rt_bess_cycle_cost_eur,total_cost_eur,sample_id,n_steps
7.526465185737745,838.6777187242926,0.4689371737710334,0.3948921139679168,0.5727237412861367,-4.816229113852316,0.9673219927509517,1.0035894843800146,131.98450631011158,94.23893384911483,92,8,80.0,0,0.03247160123073298,0.30551977394668,0.8822516251747886,8,0.031841152903954686,0.5208333333333334,836.5058883760911,3.4432773020795833,133.53596200246383,0.15275988697334,973.6378875676078,s0001,96
7.399047493388015,826.7354884065845,0.50780233414148,0.38160895921632754,0.6247145992452315,-4.879987278350253,0.9633023301003958,0.999610312584185,145.77543309485006,103.01473982730165,91,7,80.0,0,0.050017293374827604,0.30255672322228927,0.9323611229134887,9,0.034944041262444235,0.4166666666666667,836.5058883760911,5.39487160421717,140.7069447076507,0.15127836161114463,982.7589830495701,s0002,96
7.469351646182723,833.6235753286919,0.5080290793249683,0.3234984854667914,0.6722838228676363,-4.795094909919448,0.9638095729709187,1.0037430748052325,150.99791613985164,100.46070292673883,91,9,80.0,0,0.011004999401013274,0.34092900851430513,1.0469422735659255,9,0.03780876848918508,0.4583333333333333,836.5058883760911,1.1248209887775666,155.3567562754125,0.17046450425715257,993.1579301445382,s0003,96
7.661082408648472,858.6711966137416,0.5019771801918382,0.38152539409216113,0.6017354539468548,-4.786080796416042,0.9657068030005931,1.0076407821338123,140.3505359114518,98.530545326539,91,13,80.0,0,0.030241159722382574,0.3068942003754371,0.9091795461742896,4,0.03295557043926663,0.5104166666666666,836.5058883760911,3.0909489352247226,134.5342357276943,0.15344710018771854,974.2845201391978,s0004,96
7.565709810218762,842.7969219327007,0.4369644172522701,0.3512170928687745,0.5726736703392812,-4.92318419479794,0.9680689153791198,0.9972430735684173,136.7177357352003,90.3510050744703,90,10,80.0,0,0.0218372600873801,0.31414161884569636,0.8907397324631262,5,0.031869730790274234,0.4479166666666667,836.5058883760911,2.3831001933357903,133.7718457350562,0.15707080942284818,972.8179051139059,s0005,96
7.499562401111057,836.093641698814,0.44145382548730583,0.36956032538428946,0.6717178375918629,-4.892419109048073,0.9675849734555548,0.9958505967411097,144.1202659362179,93.36252488508391,89,11,80.0,0,0.030691021358535277,0.36254340874581464,1.042591237145347,8,0.03398899653741779,0.4791666666666667,836.5058883760911,3.175875820582255,156.73651722214575,0.18127170437290732,996.599553123192,s0006,96
7.595490102155642,848.6664563307709,0.4957168508674027,0.38023391312579624,0.6660321072871137,-4.824615610688302,0.9642873840623208,0.9999095090192793,157.92365197652055,100.3289838473959,91,12,80.0,0,0.016132228761626732,0.3483337595933892,1.0378420403923438,10,0.035191864876842345,0.5104166666666666,836.5058883760911,1.7605101350860417,157.15800517129807,0.1741668797966946,995.5985705622719,s0007,96
7.605399791474204,852.0167046794867,0.4686841413151472,0.36719550428752895,0.5945683909281712,-4.845671527774868,0.9682232600324284,0.9986287928133873,134.01187294910432,91.23609507028652,91,7,80.0,0,0.03487190563047968,0.31182357162422497,0.9385053177425922,5,0.03132635939941091,0.4583333333333333,836.5058883760911,3.7153713142959974,141.37812364688955,0.15591178581211249,981.7552951230888,s0008,96
7.248554080845477,806.3113577295587,0.43815022989424723,0.4234481409966463,0.6284210793652363,-4.831473699693191,0.9679645361245441,1.010359677525655,135.46411626945257,91.87918229779191,91,7,80.0,0,0.044707777368546656,0.30462353606322806,0.9720631240603197,5,0.03205483715623625,0.3645833333333333,836.5058883760911,4.799226104407822,146.85238381859332,0.15231176803161403,988.3098100671239,s0009,96
7.496344072600284,838.2713217172848,0.4998113775203164,0.3321931578896906,0.6716841168630694,-4.871123626866299,0.9637571268946665,0.9932849441304009,137.86127557456246,95.87336841482654,93,6,80.0,0,0.037064585842583,0.3227475939258883,1.023176313905012,6,0.03694305326134759,0.4583333333333333,836.5058883760911,3.9749321563366937,153.85421146728498,0.16137379696294415,994.4964057966757,s0010,96
