timestamp,soc_p05,soc_p50,soc_p95
2023-01-10 00:00:00,0.49999994735041886,0.5000000002076992,0.5000000475145048
2023-01-10 00:15:00,0.4999999231284572,0.5000000004808305,0.50000007080109
2023-01-10 00:30:00,0.4999999024233829,0.4999999984737015,0.5000000905385065
2023-01-10 00:45:00,0.49999989323124355,0.499999999863438,0.5000001005662844
2023-01-10 01:00:00,0.49999988236304227,0.4999999984191401,0.5000001052963594
2023-01-10 01:15:00,0.49999987675260854,0.49999999730378636,0.5000001153734557
2023-01-10 01:30:00,0.49999986163589577,0.4999999942829014,0.50000012565229
2023-01-10 01:45:00,0.4999998506426502,0.4999999932968163,0.5000001303478601
2023-01-10 02:00:00,0.4999998465784034,0.49999999679909835,0.5000001360941364
2023-01-10 02:15:00,0.4999998368456485,0.4999999953628609,0.500000142090733
2023-01-10 02:30:00,0.49999983166537443,0.499999996402468,0.5000001536080932
2023-01-10 02:45:00,0.49999983229126205,0.4999999957916347,0.5000001615766599
2023-01-10 03:00:00,0.4999998338780499,0.49999999457113636,0.5000001623600057
2023-01-10 03:15:00,0.49999982678820987,0.49999999505417414,0.5000001716411434
2023-01-10 03:30:00,0.4999998232641693,0.4999999927683787,0.5000001776596946
2023-01-10 03:45:00,0.49999981359216195,0.49999999502008863,0.5000001863483833
2023-01-10 04:00:00,0.4999998109509619,0.499999996167488,0.5000001925699405
2023-01-10 04:15:00,0.4999997997851533,0.49999999751647756,0.5000001981136748
2023-01-10 04:30:00,0.49999979264459665,0.49999999558643754,0.5000001894839784
2023-01-10 04:45:00,0.49999978997335925,0.49999999323729916,0.5000002027480576
2023-01-10 05:00:00,0.4999997903549528,0.4999999936575563,0.500000208743224
2023-01-10 05:15:00,0.49999978332701844,0.4999999944881651,0.5000002042904075
2023-01-10 05:30:00,0.49999977738804646,0.4999999899772021,0.5000002133595397
2023-01-10 05:45:00,0.49999977620203867,0.49999999158690434,0.5000002160880103
2023-01-10 06:00:00,0.49999974513894574,0.5000000172234789,0.5000003592872269
2023-01-10 06:15:00,0.4999997244426223,0.5000000382335916,0.5000004256890997
2023-01-10 06:30:00,0.4999996810077767,0.5000000533593181,0.500000548820602
2023-01-10 06:45:00,0.49999965431404914,0.5000000960720115,0.5000006273358142
2023-01-10 07:00:00,0.44736874584650976,0.4996305092410904,0.5474998410395658
2023-01-10 07:15:00,0.42508523834581663,0.495792365737374,0.5634199382309408
2023-01-10 07:30:00,0.4078095455221388,0.497101020665762,0.5743554216558883
2023-01-10 07:45:00,0.39946127527788033,0.49602539394084166,0.5854898695604175
2023-01-10 08:00:00,0.39317126541987246,0.49025612303170796,0.5882288753455477
2023-01-10 08:15:00,0.376221054200532,0.4853730910802393,0.5959825331548847
2023-01-10 08:30:00,0.3626258362203574,0.48069082814026165,0.5999599431534522
2023-01-10 08:45:00,0.3519926277451123,0.4747355522760609,0.5977014966644097
2023-01-10 09:00:00,0.3409083813870454,0.4645540463429353,0.5877903951516406
2023-01-10 09:15:00,0.32525878246822815,0.45635058972079146,0.5882836171091075
2023-01-10 09:30:00,0.3133544161394196,0.4512947582801249,0.585471289458298
2023-01-10 09:45:00,0.29969113393659896,0.44406612974537685,0.5802542509995312
2023-01-10 10:00:00,0.30328817936644376,0.44629723754132844,0.5838898261274094
2023-01-10 10:15:00,0.30722663801124744,0.44951324990126196,0.5908472686133249
2023-01-10 10:30:00,0.31142973725413403,0.4542601794753909,0.5923197483298144
2023-01-10 10:45:00,0.31968000912833616,0.46103889049340985,0.598774991672581
2023-01-10 11:00:00,0.31968003580539545,0.4610388618238386,0.5987750169106619
2023-01-10 11:15:00,0.3196801179605316,0.46103891694005716,0.5987750816737475
2023-01-10 11:30:00,0.31968012889263236,0.4610389445461742,0.5987750816737475
2023-01-10 11:45:00,0.31968012889263236,0.4610389445461742,0.5987750816737475
2023-01-10 12:00:00,0.31968011794953866,0.4610389412806177,0.598775095488539
2023-01-10 12:15:00,0.319680118914427,0.4610389467224929,0.598775096357612
2023-01-10 12:30:00,0.319680118914427,0.4610389467224929,0.598775096357612
2023-01-10 12:45:00,0.319680118914427,0.4610389467224929,0.5987751050608159
2023-01-10 13:00:00,0.3196801336956763,0.4610389564289613,0.5987751072045231
2023-01-10 13:15:00,0.3196801390934833,0.461038996338249,0.5987751313023778
2023-01-10 13:30:00,0.31968018199146536,0.461038996338249,0.5987751313023778
2023-01-10 13:45:00,0.3196802286796194,0.461039001504601,0.5987751513116847
2023-01-10 14:00:00,0.32126466874847814,0.4662889800163995,0.6060316071601459
2023-01-10 14:15:00,0.32325838892668385,0.4718725558000399,0.6114662519888381
2023-01-10 14:30:00,0.3278017190018794,0.4772885940500042,0.6190486260235898
2023-01-10 14:45:00,0.3373416177171828,0.4856782784002691,0.6257762871411449
2023-01-10 15:00:00,0.3281924501417355,0.48449059984119514,0.6335909228958184
2023-01-10 15:15:00,0.3227294448480612,0.4797655808421173,0.6374146076700675
2023-01-10 15:30:00,0.31437225430592086,0.4754868073530586,0.6467613548544446
2023-01-10 15:45:00,0.3023140520584686,0.4757424303589224,0.6503866919081278
2023-01-10 16:00:00,0.291983465384814,0.47134617625199776,0.647740742942017
2023-01-10 16:15:00,0.2848361343743565,0.47013705051364196,0.6505201453607332
2023-01-10 16:30:00,0.28356185810380474,0.4673203015539107,0.6574213042641465
2023-01-10 16:45:00,0.2766762467642454,0.472181772354114,0.6615858000519882
2023-01-10 17:00:00,0.27348599798349477,0.46792167958648667,0.6741274887707731
2023-01-10 17:15:00,0.26627581928568445,0.46641821178148285,0.6798907122546421
