timestamp,lambda0_mw,lambda_plus,lambda_minus,chi0_mw,chi_minus
2023-01-10 00:00:00,0.0,1.0000000384848444,1.0000000384004455,0.0,0.0
2023-01-10 00:15:00,-0.0001043752001822,0.999998164627774,0.9999999851296772,0.0,0.0
2023-01-10 00:30:00,-0.0001043506477786,0.9999981781227026,0.9999999852393784,0.0,0.0
2023-01-10 00:45:00,-0.00010544707806,0.9999967775418448,0.999999984251112,0.0,0.0
2023-01-10 01:00:00,-0.0001053994123039,1.7864459142275896e-06,0.999999976072183,0.0,0.0
2023-01-10 01:15:00,-0.0001053524232601,3.343239275642101e-06,0.9999999765077888,0.0,0.0
2023-01-10 01:30:00,-0.000105258392503,6.166183928357017e-06,0.9999999773071824,0.0,0.0
2023-01-10 01:45:00,-0.0001054492845729,7.765595333106317e-06,0.9999999799202444,0.0,0.0
2023-01-10 02:00:00,-0.0001058646701968,9.705766333239134e-06,0.999999980004326,0.0,0.0
2023-01-10 02:15:00,-0.0001061559496466,7.227396865152143e-06,0.9999999805970718,0.0,0.0
2023-01-10 02:30:00,-0.000106253934219,3.96969250549723e-06,0.9999999816263836,0.0,0.0
2023-01-10 02:45:00,-0.0001062355369868,4.775766739208287e-05,0.9999999825148524,0.0,0.0
2023-01-10 03:00:00,-0.0001063419395127,1.1397633765154138e-07,0.9999999803393588,0.0,0.0
2023-01-10 03:15:00,-0.000106513987748,9.439553991357545e-08,0.9999999800962102,0.0,0.0
2023-01-10 03:30:00,-0.0001067979012411,8.891828573855683e-08,0.9999999800508014,0.0,0.0
2023-01-10 03:45:00,-0.0001068870019535,8.32039441966668e-08,0.9999999803646332,0.0,0.0
2023-01-10 04:00:00,-0.0001069910798658,1.109990220650039e-07,0.9999999809125454,0.0,0.0
2023-01-10 04:15:00,-0.0001071087621776,1.0658967064943585e-07,0.9999999808003248,0.0,0.0
2023-01-10 04:30:00,-0.0001070774802267,1.0718012125322553e-07,0.9999999810146338,0.0,0.0
2023-01-10 04:45:00,-0.0001069342818229,1.042527554371404e-07,0.9999999813988047,0.0,0.0
2023-01-10 05:00:00,-0.0001069402223393,0.9999977247007548,0.9999999872515664,0.0,0.0
2023-01-10 05:15:00,-0.0001069361819873,0.9999974373119228,0.9999999869507116,0.0,0.0
2023-01-10 05:30:00,-0.0001067638402181,0.9999970726738407,0.9999999869223812,0.0,0.0
2023-01-10 05:45:00,-0.0001064738625097,0.9999966989484096,0.9999999870531274,0.0,0.0
2023-01-10 06:00:00,-0.000106033143859,0.999999993864571,0.9999999970658872,0.0,0.0
2023-01-10 06:15:00,-0.0001059276835883,0.9999999936268466,0.9999999969514358,0.0,0.0
2023-01-10 06:30:00,-0.0001056372292387,0.999999993529748,0.9999999969027802,0.0,0.0
2023-01-10 06:45:00,-0.0001051388881502,0.9999999935507106,0.9999999969092428,0.0,0.0
2023-01-10 07:00:00,-0.0001044363862344,0.999999997530228,0.999999998873093,0.0,0.0
2023-01-10 07:15:00,-0.0001039660356107,0.9999999975053592,0.9999999988546098,0.0,0.0
2023-01-10 07:30:00,-0.0001035265972027,0.99999999750159,0.9999999765678822,1.1009843013214881e-10,0.0
2023-01-10 07:45:00,-0.000103831910515,0.9999999974993516,0.9999999868172624,5.974423790465462e-11,0.0
2023-01-10 08:00:00,-0.0001035111585626,0.9999999987907628,0.9999999930174122,3.309421722909479e-11,0.0
2023-01-10 08:15:00,-0.0001029024904201,0.999999998811303,0.9999999933686669,3.2200523436524116e-11,0.0
2023-01-10 08:30:00,-9.392406942511844e-05,0.9999999993102032,0.9999999966769784,3.008792717816798e-11,0.0
2023-01-10 08:45:00,-9.185925233380964e-05,0.999999999271264,0.9999999969474714,2.93633738087154e-11,0.0
2023-01-10 09:00:00,-9.584060375066049e-05,0.9999999987886856,0.9999999938160684,5.1111299198517245e-11,0.0
2023-01-10 09:15:00,-9.071838022085217e-05,0.9999999990611133,0.9999999948875136,5.5340079758189336e-11,0.0
2023-01-10 09:30:00,-9.636116121969144e-05,0.9999999988976712,0.9999999957019332,6.265633128049652e-11,0.0
2023-01-10 09:45:00,-0.0001669041315843,0.9999999988437592,0.999999993802072,1.0740262700318688e-10,0.0
2023-01-10 10:00:00,-8.482990437546317e-05,0.9999999971799836,0.999999989171334,1.7575495707022523e-10,0.0
2023-01-10 10:15:00,-9.038404685467744e-05,0.999999997894746,0.9999999908264152,1.7964244384514918e-10,0.0
2023-01-10 10:30:00,-0.0001214010902511,0.9999999987225954,0.9999999930772212,1.6172703906872043e-10,0.0
2023-01-10 10:45:00,-0.0002287812064867,0.9999999982304016,0.9999999916236728,2.2941097318762558e-10,0.0
2023-01-10 11:00:00,-9.591558577712084e-05,0.9999999947908216,0.999999939383604,1.6201381055671006e-09,0.0
2023-01-10 11:15:00,-0.0001395258995776,0.9999999959831586,0.9999999420607868,1.651562788030293e-09,0.0
2023-01-10 11:30:00,-0.000224786477328,0.9999999974171986,0.9999999553549798,1.4560990830212975e-09,0.0
2023-01-10 11:45:00,-0.0002378725934927,0.999999997893448,0.9999999702083056,1.070812970421378e-09,0.0
2023-01-10 12:00:00,-0.0002542494990567,0.9999999932619744,0.8030567676873522,0.0063618189831089,0.0
2023-01-10 12:15:00,-0.0002087525632851,0.999999984763695,0.7804825377026695,0.0048772418103006,0.0
2023-01-10 12:30:00,-0.0001582399279627,0.9999999816145434,0.7380016535400551,0.0048355463738538,0.0
2023-01-10 12:45:00,-0.0001848762861718,0.9999999820301916,0.7688855286213442,0.0050550408849186,0.0
