import_mwh,energy_cost_eur,peak_import_mw,pv_energy_mwh,hp_resid_energy_mwh_abs,avg_temp_c,v_min_pu,v_max_pu,max_line_loading_pct,max_trafo_loading_pct,max_trafo_loading_pct_optionA,steps_line_over_80pct,steps_trafo_over_80pct,loading_violation_threshold_pct,steps_voltage_violation,pv_curtail_mwh,bess_rt_energy_throughput_mwh,bess_rt_energy_throughput_realized_mwh,imbalance_mwh,bess_soc_clip_steps,rt_opt_slack_pct_hours,rt_opt_used_steps,rt_opt_action_steps,rt_opt_slack_steps,bess_clip_power_steps,bess_clip_energy_steps,bess_clip_both_steps,bess_clip_total_energy_mwh,bess_clip_max_abs_mw,bess_clip_avg_abs_mw,bess_headroom_charge_avg_mw,bess_headroom_discharge_avg_mw,residual_policy_std,residual_policy_frac_negative,da_energy_cost_eur,rt_pv_curtail_cost_eur,rt_imbalance_cost_eur,rt_bess_cycle_cost_eur,rt_bess_throughput_cost_eur,total_cost_eur,sample_id,n_steps,flex_baseline_energy_mwh,flex_realized_energy_mwh,flex_curtail_energy_mwh,flex_avg_curtailment_mw,flex_peak_curtailment_mw,flex_energy_curtailed_pct,recourse_bess_cmd_energy_mwh,recourse_bess_real_energy_mwh,recourse_bess_cmd_avg_mw,recourse_bess_real_avg_mw,recourse_bess_cmd_peak_mw,recourse_bess_real_peak_mw,recourse_pv_curt_cmd_energy_mwh,recourse_pv_curt_real_energy_mwh,recourse_pv_curt_cmd_peak_mw,recourse_pv_curt_real_peak_mw,recourse_steps_k_policy,recourse_steps_lambda_policy,recourse_steps_rt_opt,recourse_steps_total,recourse_rt_opt_fraction,recourse_k_policy_fraction,shadow_bess_lambda_cmd_energy_mwh,shadow_bess_lambda_cmd_avg_abs_mw,shadow_bess_lambda_cmd_peak_abs_mw,shadow_bess_cmd_lambda_mae_mw,shadow_bess_cmd_lambda_rmse_mw,shadow_bess_cmd_lambda_corr,shadow_pv_curt_lambda_cmd_energy_mwh,shadow_pv_curt_lambda_cmd_peak_mw,shadow_pv_curt_cmd_lambda_mae_mw,shadow_pv_curt_cmd_lambda_rmse_mw,shadow_pv_curt_cmd_lambda_corr,shadow_bess_diff_resid_corr,shadow_bess_throughput_cost_eur,shadow_pv_curtail_cost_eur,shadow_total_proxy_cost_eur,realized_bess_throughput_cost_eur,realized_pv_curtail_cost_eur,realized_total_proxy_cost_eur,bess_throughput_cost_reduction_pct,pv_curtail_cost_reduction_pct,total_proxy_cost_reduction_pct
7.311320418472883,820.2627817055759,0.3828279624524626,0.3712522532015783,0.2216816667985535,-4.924578508684824,1.0,1.0162152700663518,69.59479045594725,77.37350329133685,77.37350329133685,0,0,80.0,0,0.0,0.2643947948650976,0.287257373039483,0.5553631038726246,1,0.0,0,0,0,3,5,0,0.0265735141424294,0.0294727866693136,0.0011072297559345,0.0393303776644437,0.0511492628332808,,,817.0030396184164,0.0,81.94719556230709,13.219739743254877,14.362868651974154,913.3131038326976,s0001,96,0.0,0.0,0.0,0.0,0.0,,0.290968309007527,0.2643947948650975,0.0121236795419802,0.0110164497860457,0.0794727866693136,0.05,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.125854746022895,800.7148967013676,0.4327044989757017,0.4032320189688781,0.2498072732812853,-4.779471613416457,1.0,1.0173827298615463,73.70364449765717,87.35571832861197,87.35571832861197,0,1,80.0,0,0.0,0.2742184616272085,0.2896225091269156,0.5729049279982453,3,0.0,0,0,0,1,7,0,0.0244680047438283,0.0265418652686653,0.0010195001976595,0.0535870942988261,0.0399781865964116,,,817.0030396184164,0.0,83.18756161227148,13.710923081360418,14.481125456345776,914.6717266870336,s0002,96,0.0,0.0,0.0,0.0,0.0,,0.2986864663710368,0.2742184616272084,0.0124452694321265,0.011425769234467,0.0765418652686653,0.05,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.259020354727025,813.6102309517086,0.4239141113612794,0.3528564695586544,0.2737353969910389,-4.8266916909954185,1.0,1.017394066624706,73.40205954328543,85.66776984012762,85.66776984012762,0,3,80.0,0,0.0,0.3177284812341266,0.3403781729784511,0.6535295091224179,1,0.0,0,0,0,0,7,0,0.0180725466541647,0.0222747923023969,0.0007530227772568,0.0447322908866563,0.0498825746825698,,,817.0030396184164,0.0,94.3522307462876,15.886424061706329,17.018908648922565,928.3741790136264,s0003,96,0.0,0.0,0.0,0.0,0.0,,0.3358010278882913,0.3177284812341266,0.0139917094953454,0.0132386867180886,0.0437504528574987,0.0437504528574987,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.357907796749117,826.8054131842512,0.4036686546680198,0.3444007293820355,0.2304446115001538,-4.845216430741631,1.0,1.0167046528517127,72.02863217124961,81.4930424437681,81.4930424437681,0,1,80.0,0,0.0,0.2347460270391169,0.2401246980041146,0.4984394236781328,0,0.0,0,0,0,1,8,0,0.0289473695998988,0.0343709637196027,0.0012061403999957,0.0375634268229945,0.0521692885360663,,,817.0030396184164,0.0,71.08124651491934,11.737301351955852,12.006234900205737,900.0905210335416,s0004,96,0.0,0.0,0.0,0.0,0.0,,0.2636933966390159,0.234746027039117,0.0109872248599589,0.0097810844599632,0.0562952557411517,0.05,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.282977201128402,815.6730397992226,0.3816166707699078,0.3541731880620054,0.229966736367032,-4.786286687200612,1.0,1.0157701043612728,70.62248559466585,77.06378889492643,77.06378889492643,0,0,80.0,0,0.0,0.2631599312517964,0.2744345393475126,0.5692571641592674,0,0.0,0,0,0,2,11,0,0.0429373016556747,0.0359716763376174,0.0017890542356531,0.0378098437113569,0.0508996913784633,,,817.0030396184164,0.0,82.88556572782211,13.157996562589824,13.721726967375629,913.6103323136142,s0005,96,0.0,0.0,0.0,0.0,0.0,,0.3060972329074711,0.2631599312517964,0.0127540513711446,0.0109649971354915,0.0730877493728291,0.05,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.296310027083173,817.1249518241998,0.3819252954722077,0.3417613293254491,0.2687712377352282,-4.86228348044469,1.0,1.0162301792098174,71.08671310899699,77.32440083782951,77.32440083782951,0,0,80.0,0,0.0,0.2736991618660735,0.2990921720359333,0.6038727919323446,2,0.0,0,0,0,2,14,1,0.0564744682001976,0.0590836204573702,0.0023531028416749,0.0313022625899536,0.0514594828888653,,,817.0030396184164,0.0,87.12987967661468,13.684958093303672,14.954608601796664,919.0875278968276,s0006,96,0.0,0.0,0.0,0.0,0.0,,0.3301736300662711,0.2736991618660735,0.0137572345860946,0.0114041317444197,0.0796131643880177,0.05,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.288356003612677,817.1597299081732,0.4101195485801958,0.3747966917030537,0.2675647824100527,-4.75946654087937,1.0,1.0166515014117323,71.58446535063027,82.83753962951735,82.83753962951735,0,2,80.0,0,0.0,0.2957057442932599,0.3219099830151936,0.611726960119332,1,0.0,0,0,0,1,4,1,0.0203154715328119,0.0414164221909274,0.0008464779805338,0.039463484921479,0.0503575731173478,,,817.0030396184164,0.0,90.2373436156819,14.785287214663,16.095499150759665,923.335882384858,s0007,96,0.0,0.0,0.0,0.0,0.0,,0.3160212158260719,0.2957057442932599,0.0131675506594196,0.0123210726788858,0.057481769853033,0.0482124774907576,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.228544347029166,812.2711128569604,0.3805156706406334,0.4106469716595117,0.2346871385920467,-4.8456129947167925,1.0,1.0161845400668323,69.87557069154549,77.04278310698454,77.04278310698454,0,0,80.0,0,0.0,0.2876531636060196,0.3112419323028871,0.584708552267361,1,0.0,0,0,0,1,4,0,0.0094022250553217,0.010237648835349,0.000391759377305,0.0453803722607981,0.0458941474841908,,,817.0030396184164,0.0,84.73783967761659,14.38265818030098,15.562096615144354,917.3029759111772,s0008,96,0.0,0.0,0.0,0.0,0.0,,0.2970553886613414,0.2876531636060196,0.0123773078608892,0.0119855484835841,0.0593878471298481,0.05,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.161492884178729,802.6997117395551,0.3821397499717001,0.3768167044453944,0.2471954267066549,-4.883056871807454,1.0,1.0161180870312547,69.09482489576841,77.28701532636936,77.28701532636936,0,0,80.0,0,0.0,0.2828121627288833,0.2894913450539028,0.5784082619538737,2,0.0,0,0,0,1,5,0,0.0127839364961071,0.0224752120533337,0.0005326640206711,0.0526132008014119,0.040346800323876,,,817.0030396184164,0.0,83.70957316224015,14.140608136444165,14.474567252695138,915.1871800333518,s0009,96,0.0,0.0,0.0,0.0,0.0,,0.2955960992249904,0.2828121627288832,0.0123165041343746,0.0117838401137034,0.0724752120533337,0.05,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.2847763142702195,818.1393029666907,0.415450643028002,0.3347144403789459,0.2721376941959195,-4.762380374544936,1.0,1.0176182621251089,71.70931996272807,84.10227339974557,84.10227339974557,0,3,80.0,0,0.0,0.3025728907008863,0.3064942470331279,0.638465986465744,1,0.0,0,0,0,2,6,2,0.0333202050639714,0.0544570733408741,0.0013883418776654,0.0433293555227491,0.0507368167232574,,,817.0030396184164,0.0,93.6603279008978,15.12864453504432,15.324712351656393,925.9880798709708,s0010,96,0.0,0.0,0.0,0.0,0.0,,0.3358930957648579,0.3025728907008863,0.013995545656869,0.0126072037792035,0.0704587852267448,0.0429949768878137,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
