timestamp,K_pv_bess,K_hp_bess,K_pv_pvcurt,K_hp_pvcurt
2023-01-10 11:00:00,-0.0389178555678894,0.0365597371238662,0.0,0.0
2023-01-10 11:15:00,-0.0785302848140147,0.0706088543059275,0.0,0.0
2023-01-10 11:30:00,-0.0328360676134651,0.0245857686969806,0.0,0.0
2023-01-10 11:45:00,-0.1048477670850205,0.0850114695058707,0.0,0.0
2023-01-10 12:00:00,-0.0856864884221267,0.0796823237659062,0.0,0.0
2023-01-10 12:15:00,-0.0139159661027172,0.0179429358680319,0.0,0.0
2023-01-10 12:30:00,-0.0120186925472518,0.0139630253480942,0.0,0.0
2023-01-10 12:45:00,-0.0115559346461101,0.0136065899526245,0.0,0.0
2023-01-10 13:00:00,-0.0115846340053897,0.0129614496266848,0.0,0.0
2023-01-10 13:15:00,-0.0074904833267075,0.0115250765070126,0.0,0.0
2023-01-10 13:30:00,-0.0093365105885059,0.0134773430407349,0.0,0.0
2023-01-10 13:45:00,-0.0168264212166146,0.0216896872301584,0.0,0.0
2023-01-10 14:00:00,-0.0321375221630071,0.0378747886026035,0.0,0.0
2023-01-10 14:15:00,-0.0645890359579902,0.072947768315189,0.0,0.0
2023-01-10 14:30:00,-0.034089762237574,0.0323912898692718,0.0,0.0
2023-01-10 14:45:00,-1.0,0.0952270342538902,0.0,0.0
2023-01-10 15:00:00,-1.0,0.0384701765166381,0.0,0.0
2023-01-10 15:15:00,-1.0,0.0276928834829097,0.0,0.0
2023-01-10 15:30:00,-1.0,0.3321960358699505,0.0,0.0
2023-01-10 15:45:00,0.0199956283701594,0.3483009247830525,0.0,0.0
2023-01-10 16:00:00,-1.0,0.0273170334433627,0.0,0.0
2023-01-10 16:15:00,-1.0,0.0323405019349539,0.0,0.0
2023-01-10 16:30:00,-1.0,0.1698818513213951,0.0,0.0
2023-01-10 16:45:00,-1.0,0.0287772367024613,0.0,0.0
2023-01-10 17:00:00,-1.0,0.0551064439420572,0.0,0.0
2023-01-10 17:15:00,-1.0,0.0523307896748401,0.0,0.0
2023-01-10 17:30:00,-1.0,0.0296690550318856,0.0,0.0
2023-01-10 17:45:00,-1.0,0.0501956574061667,0.0,0.0
2023-01-10 18:00:00,-1.0,6.094616880643614e-16,0.0,0.0
2023-01-10 18:15:00,-1.0,0.0996017523823945,0.0,0.0
2023-01-10 18:30:00,-1.0,0.3469786722841025,0.0,0.0
2023-01-10 18:45:00,-1.0,0.4934975049598648,0.0,0.0
2023-01-10 19:00:00,-1.0,0.4248916099021155,0.0,0.0
2023-01-10 19:15:00,-1.0,0.4908135684939074,0.0,0.0
2023-01-10 19:30:00,-1.0,0.4335031146570572,0.0,0.0
2023-01-10 19:45:00,-1.0,0.8236682951570176,0.0,0.0
2023-01-10 20:00:00,-1.0,0.5882409065714392,0.0,0.0
2023-01-10 20:15:00,-1.0,0.5882564240231593,0.0,0.0
2023-01-10 20:30:00,-1.0,-3.025349472120881e-13,0.0,0.0
2023-01-10 20:45:00,-1.0,0.1017043253360815,0.0,0.0
2023-01-10 21:00:00,-1.0,0.1145449952305614,0.0,0.0
2023-01-10 21:15:00,-1.0,0.2908444531071406,0.0,0.0
2023-01-10 21:30:00,-1.0,0.0342694405722999,0.0,0.0
2023-01-10 21:45:00,-1.0,0.018108249430897,0.0,0.0
2023-01-10 22:00:00,-1.0,0.0170814721542122,0.0,0.0
2023-01-10 22:15:00,-1.0,0.0170209555713861,0.0,0.0
2023-01-10 22:30:00,-1.0,0.0117521920072427,0.0,0.0
2023-01-10 22:45:00,-1.0,0.1581638640165764,0.0,0.0
2023-01-10 23:00:00,-1.0,0.0605579719866992,0.0,0.0
2023-01-10 23:15:00,-1.0,0.1773629592055422,0.0,0.0
2023-01-10 23:30:00,-1.0,0.1777845871248674,0.0,0.0
2023-01-10 23:45:00,-1.0,0.1974976587103441,0.0,0.0
