file,mode,epsilon,mean_cost_eur,var95_cost_eur,cvar95_cost_eur,trafo_violation_rate_mean,trafo_violation_rate_max,n_trajectories,n_steps
v4_summary_drcc_true_epsilon_0_05_rt_on.csv,drcc_true,0.05,878.0311938411664,905.0027217825101,909.2765911080618,0.0021875,,200,96
v4_summary_drcc_true_epsilon_0_10_rt_off.csv,drcc_true,0.1,952.6814791215005,1003.466489422877,1007.8616307695089,0.03874999999999999,,200,96
v4_summary_drcc_true_epsilon_0_10_rt_on.csv,drcc_true,0.1,882.5238320719957,909.5975257940123,913.7994281789121,0.012291666666666666,,200,96
v4_summary_drcc_true_epsilon_0_15_rt_on.csv,drcc_true,0.15,882.0351996876287,908.7885324214966,913.0474155637014,0.03578125,,200,96
