import_mwh,energy_cost_eur,peak_import_mw,pv_energy_mwh,hp_resid_energy_mwh_abs,avg_temp_c,v_min_pu,v_max_pu,max_line_loading_pct,max_trafo_loading_pct,max_trafo_loading_pct_optionA,steps_line_over_80pct,steps_trafo_over_80pct,loading_violation_threshold_pct,steps_voltage_violation,pv_curtail_mwh,bess_rt_energy_throughput_mwh,imbalance_mwh,bess_soc_clip_steps,rt_opt_slack_pct_hours,rt_opt_used_steps,rt_opt_action_steps,rt_opt_slack_steps,bess_clip_power_steps,bess_clip_energy_steps,bess_clip_both_steps,bess_clip_total_energy_mwh,bess_clip_max_abs_mw,bess_clip_avg_abs_mw,bess_headroom_charge_avg_mw,bess_headroom_discharge_avg_mw,residual_policy_std,residual_policy_frac_negative,da_energy_cost_eur,rt_pv_curtail_cost_eur,rt_imbalance_cost_eur,rt_bess_cycle_cost_eur,total_cost_eur,sample_id,n_steps,flex_baseline_energy_mwh,flex_realized_energy_mwh,flex_curtail_energy_mwh,flex_avg_curtailment_mw,flex_peak_curtailment_mw,flex_energy_curtailed_pct,flex_ycap_energy_mwh,recourse_bess_cmd_energy_mwh,recourse_bess_real_energy_mwh,recourse_bess_cmd_avg_mw,recourse_bess_real_avg_mw,recourse_bess_cmd_peak_mw,recourse_bess_real_peak_mw,recourse_pv_curt_cmd_energy_mwh,recourse_pv_curt_real_energy_mwh,recourse_pv_curt_cmd_peak_mw,recourse_pv_curt_real_peak_mw,recourse_steps_k_policy,recourse_steps_lambda_policy,recourse_steps_rt_opt,recourse_steps_total,recourse_rt_opt_fraction,recourse_k_policy_fraction,shadow_bess_lambda_cmd_energy_mwh,shadow_bess_lambda_cmd_avg_abs_mw,shadow_bess_lambda_cmd_peak_abs_mw,shadow_bess_cmd_lambda_mae_mw,shadow_bess_cmd_lambda_rmse_mw,shadow_bess_cmd_lambda_corr,shadow_pv_curt_lambda_cmd_energy_mwh,shadow_pv_curt_lambda_cmd_peak_mw,shadow_pv_curt_cmd_lambda_mae_mw,shadow_pv_curt_cmd_lambda_rmse_mw,shadow_pv_curt_cmd_lambda_corr,shadow_bess_diff_resid_corr,shadow_bess_throughput_cost_eur,shadow_pv_curtail_cost_eur,shadow_total_proxy_cost_eur,realized_bess_throughput_cost_eur,realized_pv_curtail_cost_eur,realized_total_proxy_cost_eur,bess_throughput_cost_reduction_pct,pv_curtail_cost_reduction_pct,total_proxy_cost_reduction_pct
7.377852671594905,829.1443550837178,0.482802601776357,0.35040415006626185,0.5093810231706406,-4.5143630933157315,1.0,1.0196560248841668,84.73140063503008,97.53110480344091,97.53110480344091,1,7,80.0,0,0.0,0.4712658478349759,0.9951204059433296,1,0.0,0,0,0,7,7,1,0.052588710273378136,0.057905907894403745,0.0021911962613907557,0.04292451557146951,0.05307733469271769,,,817.0030396184164,0.0,147.44656880525883,23.56329239174879,988.012900815424,s0001,96,0.18662381999999994,0.12087153863477652,0.06575228136522256,0.0027396783902176067,0.0549999999993505,35.232523568118246,0.06575228136522285,0.5238545581083538,0.4712658478349757,0.02182727325451474,0.019636076993123988,0.09397817417758299,0.05,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.27377596127485,813.7567879428259,0.47141425099679035,0.3223056177507464,0.5397661492892073,-4.315140154057467,1.0,1.0185530791949615,86.26074213207984,95.08360000141623,95.08360000141623,2,10,80.0,0,0.0,0.47878420691566764,1.0795434635302283,0,0.0,0,0,0,10,8,1,0.12197504969889353,0.08243309346037074,0.005082293737453897,0.04393986367533594,0.050384443545931516,,,817.0030396184164,0.0,156.49550311055833,23.939210345783373,997.4377530747582,s0002,96,0.18662381999999994,0.12087153863477652,0.06575228136522256,0.0027396783902176067,0.0549999999993505,35.232523568118246,0.06575228136522285,0.600759256614561,0.4787842069156675,0.025031635692273374,0.01994934195481948,0.13243309346037074,0.05,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.396732017713388,827.5101774968446,0.4422475144028905,0.39049394894223477,0.4776725267188177,-4.8461097679364284,1.0,1.0182679922963025,81.05435974549573,89.40262819436089,89.40262819436089,1,4,80.0,0,0.0,0.4207433234685041,0.9885946916395293,2,0.0,0,0,0,9,15,0,0.14710804470252126,0.049257638492543124,0.006129501862605052,0.03700098573727641,0.055439807204126564,,,817.0030396184164,0.0,146.45913626587478,21.0371661734252,984.4993420577165,s0003,96,0.18662381999999994,0.12087153863477652,0.06575228136522256,0.0027396783902176067,0.0549999999993505,35.232523568118246,0.06575228136522285,0.5678513681710253,0.42074332346850407,0.02366047367379272,0.01753097181118767,0.0963472140321498,0.05,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.070631969512336,796.5288192326568,0.4331212539850096,0.3926331366921066,0.4195824135190579,-4.392348163210667,1.0,1.0173795937672225,73.24391843565236,87.43525295451902,87.43525295451902,0,4,80.0,0,0.0,0.4157660346140682,0.9227512498891062,3,0.0,0,0,0,8,8,2,0.09121918066097033,0.05877752515872682,0.003800799194207097,0.05631909432846812,0.041732502835673924,,,817.0030396184164,0.0,131.98590943920473,20.788301730703395,969.7772507883246,s0004,96,0.18662381999999994,0.12087153863477652,0.06575228136522256,0.0027396783902176067,0.0549999999993505,35.232523568118246,0.06575228136522285,0.5069852152750383,0.41576603461406797,0.02112438396979326,0.017323584775586164,0.10877752515872682,0.05,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.2121899958354945,806.8527596883134,0.4250892384283751,0.4738848988719113,0.4027155762822143,-4.399555390674556,1.0,1.01735690715393,81.68449300624492,85.88454792361084,85.88454792361084,1,5,80.0,0,0.0,0.42800353082477405,0.9211541874931612,3,0.0,0,0,0,5,8,0,0.06514712584361353,0.07900801688064622,0.00271446357681723,0.04765262071843097,0.04417919432707943,,,817.0030396184164,0.0,134.80735271779548,21.400176541238704,973.2105688774506,s0005,96,0.18662381999999994,0.12087153863477652,0.06575228136522256,0.0027396783902176067,0.0549999999993505,35.232523568118246,0.06575228136522285,0.4931506566683875,0.42800353082477394,0.020547944027849478,0.01783348045103225,0.12900801688064623,0.05,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.198503200293656,809.3910540392214,0.4497549221633238,0.39492422490750645,0.46981086456334736,-5.219342680301043,1.0,1.0184271684039188,77.27603557644368,90.7408322885562,90.7408322885562,0,7,80.0,0,0.0,0.4624018832157938,0.9847202765183705,2,0.0,0,0,0,10,6,0,0.05991651008678312,0.040037161788036915,0.0024965212536159635,0.053002971383561664,0.043057722354808946,,,817.0030396184164,0.0,141.21065233950813,23.120094160789687,981.3337861187142,s0006,96,0.18662381999999994,0.12087153863477652,0.06575228136522256,0.0027396783902176067,0.0549999999993505,35.232523568118246,0.06575228136522285,0.5223183933025768,0.4624018832157936,0.021763266387607366,0.0192667451339914,0.09003716178803692,0.05,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.569844150036213,849.7977788086278,0.48258289177099994,0.40252276712625923,0.5267009822268149,-4.983645175933665,1.0,1.0192955478666843,83.13632028285659,97.40437007527522,97.40437007527522,2,11,80.0,0,0.0,0.4547104391977743,0.9993774895162149,4,0.0,0,0,0,7,10,1,0.08995661112066641,0.04959891605874832,0.003748192130027767,0.035436057706826646,0.05785565509456344,,,817.0030396184164,0.0,144.62338224302334,22.73552195988871,984.3619438213285,s0007,96,0.18662381999999994,0.12087153863477652,0.06575228136522256,0.0027396783902176067,0.0549999999993505,35.232523568118246,0.06575228136522285,0.5446670503184406,0.4547104391977743,0.022694460429935028,0.018946268299907264,0.09959891605874832,0.05,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.286458774346286,814.0674707760688,0.41862388636999787,0.3891635661983397,0.4655797365273864,-4.94170917131128,1.0,1.0167945780666532,78.37584700229654,84.50787372155149,84.50787372155149,0,6,80.0,0,0.0,0.4151629320524416,0.9276990893413037,3,0.0,0,0,0,5,12,1,0.09737322523642049,0.052127843324132686,0.004057217718184187,0.04364665850845905,0.0471412047083688,,,817.0030396184164,0.0,132.79462423922533,20.758146602622077,970.5558104602638,s0008,96,0.18662381999999994,0.12087153863477652,0.06575228136522256,0.0027396783902176067,0.0549999999993505,35.232523568118246,0.06575228136522285,0.512536157288862,0.4151629320524416,0.021355673220369253,0.017298455502185065,0.10212784332413269,0.05,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.141338928454923,803.8442119362821,0.4513784471260392,0.4034759928406402,0.46967348205949455,-4.567269126793782,1.0,1.0184404658817372,76.08849769241269,91.19843535094677,91.19843535094677,0,7,80.0,0,0.0,0.48339402526021913,1.0298960199509466,3,0.0,0,0,0,7,4,0,0.06310796943050864,0.067085469352869,0.0026294987262711934,0.05426038244986294,0.041578398551577425,,,817.0030396184164,0.0,151.627119567815,24.169701263010957,992.7998604492424,s0009,96,0.18662381999999994,0.12087153863477652,0.06575228136522256,0.0027396783902176067,0.0549999999993505,35.232523568118246,0.06575228136522285,0.5465019946907277,0.48339402526021913,0.022770916445446987,0.020141417719175797,0.11708546935286901,0.05,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.209617548994113,807.615054105092,0.43003982454741074,0.39138518384818843,0.4515271266098651,-4.506733167149961,1.0,1.0178727463483368,79.2439866338943,86.96198054232687,86.96198054232687,0,7,80.0,0,0.0,0.4365515133320257,0.9947320316334354,4,0.0,0,0,0,7,20,1,0.12162900496938392,0.060385840431853494,0.005067875207057663,0.0434141471132112,0.04332803083516631,,,817.0030396184164,0.0,144.44596258144563,21.82757566660129,983.2765778664634,s0010,96,0.18662381999999994,0.12087153863477652,0.06575228136522256,0.0027396783902176067,0.0549999999993505,35.232523568118246,0.06575228136522285,0.5581805183014097,0.43655151333202574,0.02325752159589207,0.018189646388834406,0.10456509667563292,0.05,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
