file,mode,epsilon,mean_cost_eur,var95_cost_eur,cvar95_cost_eur,trafo_violation_rate_mean,trafo_violation_rate_max,n_trajectories,n_steps
v4_summary_drcc_true_epsilon_0_05_rt_on.csv,drcc_true,0.05,895.7843915925005,905.8766833629768,913.1173287241742,0.004375,,100,96
v4_summary_drcc_true_epsilon_0_10_rt_off.csv,drcc_true,0.1,988.4890302768255,1005.5802754963564,1011.0128606643564,0.06499999999999999,,100,96
v4_summary_drcc_true_epsilon_0_10_rt_on.csv,drcc_true,0.1,900.1582455263856,910.3771581805543,917.5946108785407,0.01864583333333333,,100,96
v4_summary_drcc_true_epsilon_0_15_rt_on.csv,drcc_true,0.15,899.5047349833869,909.8248069881057,916.9053949198812,0.03875,,100,96
