import_mwh,energy_cost_eur,peak_import_mw,pv_energy_mwh,hp_resid_energy_mwh_abs,avg_temp_c,v_min_pu,v_max_pu,max_line_loading_pct,max_trafo_loading_pct,max_trafo_loading_pct_optionA,steps_line_over_80pct,steps_trafo_over_80pct,loading_violation_threshold_pct,steps_voltage_violation,pv_curtail_mwh,bess_rt_energy_throughput_mwh,bess_rt_energy_throughput_realized_mwh,imbalance_mwh,bess_soc_clip_steps,rt_opt_slack_pct_hours,rt_opt_used_steps,rt_opt_action_steps,rt_opt_slack_steps,bess_clip_power_steps,bess_clip_energy_steps,bess_clip_both_steps,bess_clip_total_energy_mwh,bess_clip_max_abs_mw,bess_clip_avg_abs_mw,bess_headroom_charge_avg_mw,bess_headroom_discharge_avg_mw,residual_policy_std,residual_policy_frac_negative,da_energy_cost_eur,rt_pv_curtail_cost_eur,rt_imbalance_cost_eur,rt_bess_cycle_cost_eur,rt_bess_throughput_cost_eur,total_cost_eur,sample_id,n_steps,flex_baseline_energy_mwh,flex_realized_energy_mwh,flex_curtail_energy_mwh,flex_avg_curtailment_mw,flex_peak_curtailment_mw,flex_energy_curtailed_pct,recourse_bess_cmd_energy_mwh,recourse_bess_real_energy_mwh,recourse_bess_cmd_avg_mw,recourse_bess_real_avg_mw,recourse_bess_cmd_peak_mw,recourse_bess_real_peak_mw,recourse_pv_curt_cmd_energy_mwh,recourse_pv_curt_real_energy_mwh,recourse_pv_curt_cmd_peak_mw,recourse_pv_curt_real_peak_mw,recourse_steps_k_policy,recourse_steps_lambda_policy,recourse_steps_rt_opt,recourse_steps_total,recourse_rt_opt_fraction,recourse_k_policy_fraction,shadow_bess_lambda_cmd_energy_mwh,shadow_bess_lambda_cmd_avg_abs_mw,shadow_bess_lambda_cmd_peak_abs_mw,shadow_bess_cmd_lambda_mae_mw,shadow_bess_cmd_lambda_rmse_mw,shadow_bess_cmd_lambda_corr,shadow_pv_curt_lambda_cmd_energy_mwh,shadow_pv_curt_lambda_cmd_peak_mw,shadow_pv_curt_cmd_lambda_mae_mw,shadow_pv_curt_cmd_lambda_rmse_mw,shadow_pv_curt_cmd_lambda_corr,shadow_bess_diff_resid_corr,shadow_bess_throughput_cost_eur,shadow_pv_curtail_cost_eur,shadow_total_proxy_cost_eur,realized_bess_throughput_cost_eur,realized_pv_curtail_cost_eur,realized_total_proxy_cost_eur,bess_throughput_cost_reduction_pct,pv_curtail_cost_reduction_pct,total_proxy_cost_reduction_pct
7.378713418501469,829.5667037066297,0.41431902704937495,0.35040415006626185,0.5093810231706406,-4.5143630933157315,1.0,1.0185260444293809,84.73140063503008,84.1399978609626,84.1399978609626,1,4,80.0,0,0.0,0.07582800813654902,0.07582800813652323,0.4607881296464571,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.050719674175547874,0.049280325824452166,,,823.1870089359892,0.0,66.97620786018209,3.791400406827451,3.79140040682616,893.9546172029974,s0001,96,0.0,0.0,0.0,0.0,0.0,,0.07582800813654904,0.07582800813654904,0.0031595003390228766,0.0031595003390228766,0.03999692561948101,0.03999692561948101,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.317713117127824,821.1153611297768,0.4154558050854896,0.3223056177507464,0.5397661492892073,-4.315140154057467,1.0,1.0177203591598056,86.26074213207984,83.99866776731658,83.99866776731658,2,4,80.0,0,0.0,0.07648376802135522,0.07648376802156258,0.5386274202047361,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.05011458191187217,0.04988541808812785,,,823.1870089359892,0.0,77.22747401126728,3.824188401067762,3.8241884010781284,904.2386713483346,s0002,96,0.0,0.0,0.0,0.0,0.0,,0.07648376802135523,0.07648376802135523,0.003186823667556468,0.003186823667556468,0.034983591174241574,0.034983591174241574,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.409920927974012,831.940132714888,0.3972910147725925,0.39049394894223477,0.4776725267188177,-4.8461097679364284,1.0,1.0177451607232402,81.05435974549573,80.67620100117198,80.67620100117198,1,2,80.0,0,0.0,0.05929145790786742,0.05929145790757087,0.519699548891936,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.050487540879907006,0.049512459120093,,,823.1870089359892,0.0,77.00589817513301,2.9645728953933714,2.964572895378543,903.1574800065007,s0003,96,0.0,0.0,0.0,0.0,0.0,,0.05929145790786743,0.05929145790786743,0.0024704774128278097,0.0024704774128278097,0.036702804740195084,0.036702804740195084,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.204240047793965,811.494453898536,0.3950153255902592,0.3926331366921066,0.4195824135190579,-4.392348163210667,1.0,1.0173467138986128,73.24391843565236,80.12823154137139,80.12823154137139,0,1,80.0,0,0.0,0.05865076765909651,0.05865076765911874,0.4619318893782457,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.04887959728084171,0.051120402719158305,,,823.1870089359892,0.0,65.617161708593,2.9325383829548266,2.9325383829559364,891.7367090275382,s0004,96,0.0,0.0,0.0,0.0,0.0,,0.05865076765909652,0.05865076765909652,0.0024437819857956885,0.0024437819857956885,0.03304479013284183,0.03304479013284183,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.265339877702909,815.7790534213846,0.3959561487217792,0.4738848988719113,0.4027155762822143,-4.399555390674556,1.0,1.0171829569530317,73.78489090992394,80.26155961726408,80.26155961726408,0,1,80.0,0,0.0,0.050913325998413125,0.05091332599805972,0.4569876180214666,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.05024484137019264,0.04975515862980732,,,823.1870089359892,0.0,66.86838489683899,2.5456662999206556,2.5456662999029858,892.6010601327312,s0005,96,0.0,0.0,0.0,0.0,0.0,,0.050913325998413125,0.050913325998413125,0.0021213885832672137,0.0021213885832672137,0.025217393670728512,0.025217393670728512,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.2591078529444655,816.6437651670615,0.39669337730567517,0.39492422490750645,0.46981086456334736,-5.219342680301043,1.0,1.0175246175363921,77.27603557644368,80.49841458819226,80.49841458819226,0,1,80.0,0,0.0,0.05717954835754278,0.057179548357694274,0.47797433582789645,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.050290139335089606,0.049709860664910406,,,823.1870089359892,0.0,67.99156560377354,2.8589774178771394,2.8589774178847134,894.0375519576475,s0006,96,0.0,0.0,0.0,0.0,0.0,,0.05717954835754279,0.05717954835754279,0.002382481181564283,0.002382481181564283,0.03654408983429193,0.03654408983429193,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.470358891782084,839.2094828041427,0.42103398141431164,0.40252276712625923,0.5267009822268149,-4.983645175933665,1.0,1.0179098256785155,83.13632028285659,85.18364120655669,85.18364120655669,2,5,80.0,0,0.0,0.07646873273517386,0.07646873273511276,0.480680390194431,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.05159206417455554,0.048407935825444455,,,823.1870089359892,0.0,68.4240259769547,3.8234366367586925,3.8234366367556385,895.4344715496995,s0007,96,0.0,0.0,0.0,0.0,0.0,,0.07646873273517385,0.07646873273517385,0.0031861971972989103,0.0031861971972989103,0.04424372139599001,0.04424372139599001,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.346480885338337,823.9567995340965,0.3945783436945017,0.3891635661983397,0.4655797365273864,-4.94170917131128,1.0,1.0172015239042937,76.86495770499265,79.97300411084298,79.97300411084298,0,0,80.0,0,0.0,0.061736013837333154,0.061736013837199705,0.4629083684685961,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.04969738954401857,0.05030261045598142,,,823.1870089359892,0.0,65.02730347133769,3.086800691866657,3.0868006918599855,891.3011130991868,s0008,96,0.0,0.0,0.0,0.0,0.0,,0.06173601383733314,0.06173601383733314,0.002572333909888881,0.002572333909888881,0.027780066929337325,0.027780066929337325,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.217084252875839,812.3891145752923,0.4017346893145951,0.4034759928406402,0.46967348205949455,-4.567269126793782,1.0,1.0177626410329241,76.08849769241269,81.52582550281703,81.52582550281703,0,3,80.0,0,0.0,0.0685085713523161,0.06850857135254547,0.4909659191107336,0,0.0,0,0,0,1,0,0,0.002184651351039542,0.008738605404158169,9.102713962664759e-05,0.05025551852200907,0.0498355086176176,,,823.1870089359892,0.0,71.32968636339986,3.4254285676158043,3.425428567627274,897.9421238670163,s0009,96,0.0,0.0,0.0,0.0,0.0,,0.07069322270335564,0.0685085713523161,0.0029455509459731517,0.002854523806346504,0.05873860540415817,0.05,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.287097446990163,818.5143056496888,0.39661418334465826,0.39138518384818843,0.4515271266098651,-4.506733167149961,1.0,1.0176266553775357,78.44838386121104,80.5129018421062,80.5129018421062,0,1,80.0,0,0.0,0.052030609354161685,0.05203060935399626,0.5164739081752764,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.050196975785226965,0.04980302421477303,,,823.1870089359892,0.0,74.29010891789262,2.601530467708085,2.6015304676998143,900.0786483215817,s0010,96,0.0,0.0,0.0,0.0,0.0,,0.052030609354161685,0.052030609354161685,0.0021679420564234037,0.0021679420564234037,0.031275791240389435,0.031275791240389435,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
