epsilon,label,da_import_cost_mean,da_total_cost_eur,rt_imbalance_cost_mean,rt_pv_cost_mean,rt_bess_cost_mean,trafo_steps,line_steps,trafo_violation_probability_pct,horizon_timesteps,total_rt_cost_mean,is_deterministic,n_trajectories,trafo_cvar90_loading_pct,trafo_cvar95_loading_pct,trafo_violation_excess_cvar90_pct,trafo_violation_excess_cvar95_pct,rt_tag,plot_order,all_in_total_cost_mean
0.15,0.15 (RT ON),823.6122251718094,843.0652016795682,72.88302428681678,0.0,3.009485524760787,372,29,3.875,96,75.89250981157757,0,100,79.222412109375,80.5482406616211,9.439552307128906,9.439552307128906,rt_on,0,918.9577114911458
0.1,0.10 (RT ON),823.1870089359892,845.8782489578738,73.78269156388943,0.0,3.188545026507843,179,29,1.8645833333333335,96,76.97123659039727,0,100,78.89872741699219,80.18631744384766,9.277847290039062,9.277847290039062,rt_on,1,922.8494855482711
0.1,0.10 (RT OFF),817.0030396184163,882.7553210050585,148.16936996603823,0.0,22.826333528698022,624,51,6.5,96,170.99570349473626,0,100,82.59274291992188,86.04515838623047,22.630470275878906,22.630470275878906,rt_off,1,1053.7510244997948
0.05,0.05 (RT ON),818.388836201165,877.5383887106677,74.7053945823331,0.0,2.690160808996144,42,29,0.43750000000000006,96,77.39555539132924,0,100,76.3792953491211,78.0804672241211,6.399375915527344,6.399375915527344,rt_on,2,954.933944101997
