import_mwh,energy_cost_eur,peak_import_mw,pv_energy_mwh,hp_resid_energy_mwh_abs,avg_temp_c,v_min_pu,v_max_pu,max_line_loading_pct,max_trafo_loading_pct,max_trafo_loading_pct_optionA,steps_line_over_80pct,steps_trafo_over_80pct,loading_violation_threshold_pct,steps_voltage_violation,pv_curtail_mwh,bess_rt_energy_throughput_mwh,imbalance_mwh,bess_soc_clip_steps,rt_opt_slack_pct_hours,rt_opt_used_steps,rt_opt_action_steps,rt_opt_slack_steps,bess_clip_power_steps,bess_clip_energy_steps,bess_clip_both_steps,bess_clip_total_energy_mwh,bess_clip_max_abs_mw,bess_clip_avg_abs_mw,bess_headroom_charge_avg_mw,bess_headroom_discharge_avg_mw,residual_policy_std,residual_policy_frac_negative,da_energy_cost_eur,rt_pv_curtail_cost_eur,rt_imbalance_cost_eur,rt_bess_cycle_cost_eur,total_cost_eur,sample_id,n_steps,flex_baseline_energy_mwh,flex_realized_energy_mwh,flex_curtail_energy_mwh,flex_avg_curtailment_mw,flex_peak_curtailment_mw,flex_energy_curtailed_pct,recourse_bess_cmd_energy_mwh,recourse_bess_real_energy_mwh,recourse_bess_cmd_avg_mw,recourse_bess_real_avg_mw,recourse_bess_cmd_peak_mw,recourse_bess_real_peak_mw,recourse_pv_curt_cmd_energy_mwh,recourse_pv_curt_real_energy_mwh,recourse_pv_curt_cmd_peak_mw,recourse_pv_curt_real_peak_mw,recourse_steps_k_policy,recourse_steps_lambda_policy,recourse_steps_rt_opt,recourse_steps_total,recourse_rt_opt_fraction,recourse_k_policy_fraction,shadow_bess_lambda_cmd_energy_mwh,shadow_bess_lambda_cmd_avg_abs_mw,shadow_bess_lambda_cmd_peak_abs_mw,shadow_bess_cmd_lambda_mae_mw,shadow_bess_cmd_lambda_rmse_mw,shadow_bess_cmd_lambda_corr,shadow_pv_curt_lambda_cmd_energy_mwh,shadow_pv_curt_lambda_cmd_peak_mw,shadow_pv_curt_cmd_lambda_mae_mw,shadow_pv_curt_cmd_lambda_rmse_mw,shadow_pv_curt_cmd_lambda_corr,shadow_bess_diff_resid_corr,shadow_bess_throughput_cost_eur,shadow_pv_curtail_cost_eur,shadow_total_proxy_cost_eur,realized_bess_throughput_cost_eur,realized_pv_curtail_cost_eur,realized_total_proxy_cost_eur,bess_throughput_cost_reduction_pct,pv_curtail_cost_reduction_pct,total_proxy_cost_reduction_pct
7.379006815999881,829.6146664776788,0.4196054576892587,0.35040415006626185,0.5093810231706406,-4.5143630933157315,1.0,1.01865291876497,84.73140063503008,85.18144515092152,85.18144515092152,1,4,80.0,0,0.0,0.07098522500207569,0.45630818928447503,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0508423769273959,0.0491576230726041,,,823.6122251718097,0.0,66.32009938415663,3.5492612501037852,893.48158580607,s0001,96,0.0,0.0,0.0,0.0,0.0,,0.07098522500207569,0.07098522500207569,0.00295771770841982,0.00295771770841982,0.03471049498650692,0.03471049498650692,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.3200124777645375,821.436986655522,0.41513393222582967,0.3223056177507464,0.5397661492892073,-4.315140154057467,1.0,1.0177812014696452,86.26074213207984,83.9349892174052,83.9349892174052,2,4,80.0,0,0.0,0.07268897419222252,0.532844471353271,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.05015370286629096,0.049846297133709035,,,823.6122251718097,0.0,76.32360903033012,3.634448709611126,903.5702829117508,s0002,96,0.0,0.0,0.0,0.0,0.0,,0.07268897419222252,0.07268897419222252,0.0030287072580092718,0.0030287072580092718,0.039245769800760964,0.039245769800760964,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.410880748991115,832.0745421598951,0.3954154059516329,0.39049394894223477,0.4776725267188177,-4.8461097679364284,1.0,1.017764298651511,81.05435974549573,80.32581828915373,80.32581828915373,1,3,80.0,0,0.0,0.05831919636415928,0.5122240573472817,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.05058247598514293,0.04941752401485705,,,823.6122251718097,0.0,75.81075475777229,2.915959818207966,902.3389397477899,s0003,96,0.0,0.0,0.0,0.0,0.0,,0.058319196364159304,0.058319196364159304,0.002429966515173304,0.002429966515173304,0.041265461880440724,0.041265461880440724,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.2082721471439015,812.0355230079936,0.39540807641344405,0.3926331366921066,0.4195824135190579,-4.392348163210667,1.0,1.017420292458343,73.24391843565236,80.22395765354983,80.22395765354983,0,2,80.0,0,0.0,0.05445681391855471,0.45582237279144366,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.04884652078887619,0.051153479211123815,,,823.6122251718097,0.0,64.63366372573758,2.722840695927736,890.968729593475,s0004,96,0.0,0.0,0.0,0.0,0.0,,0.05445681391855471,0.05445681391855471,0.002269033913273113,0.002269033913273113,0.037046958071708026,0.037046958071708026,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.274283809628365,816.8444018566298,0.39715596680482074,0.4738848988719113,0.4027155762822143,-4.399555390674556,1.0,1.017211752587167,73.78489090992394,80.49833266890558,80.49833266890558,0,4,80.0,0,0.0,0.044483213374531726,0.4523495918562619,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.05000710518758054,0.049992894812419475,,,823.6122251718097,0.0,66.15334369378084,2.2241606687265856,891.989729534317,s0005,96,0.0,0.0,0.0,0.0,0.0,,0.04448321337453174,0.04448321337453174,0.0018534672239388225,0.0018534672239388225,0.02462413872505028,0.02462413872505028,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.262183239016924,816.9907883155381,0.39570300172953554,0.39492422490750645,0.46981086456334736,-5.219342680301043,1.0,1.0175476545446949,77.27603557644368,80.28089152393773,80.28089152393773,0,4,80.0,0,0.0,0.0553231754800608,0.4711079840465948,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.05029692589635238,0.049703074103647625,,,823.6122251718097,0.0,66.93880744467803,2.7661587740030398,893.3171913904907,s0006,96,0.0,0.0,0.0,0.0,0.0,,0.05532317548006077,0.05532317548006077,0.002305132311669199,0.002305132311669199,0.04097006996919047,0.04097006996919047,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.469713515697048,839.1404843792,0.4204701855805359,0.40252276712625923,0.5267009822268149,-4.983645175933665,1.0,1.0179064650860543,83.13632028285659,85.07217681162928,85.07217681162928,2,6,80.0,0,0.0,0.0746215319374455,0.47449064312421907,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.05175388249238049,0.0482461175076195,,,823.6122251718097,0.0,67.43534476028395,3.7310765968722768,894.778646528966,s0007,96,0.0,0.0,0.0,0.0,0.0,,0.07462153193744551,0.07462153193744551,0.003109230497393563,0.003109230497393563,0.049743816900064006,0.049743816900064006,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.350810014576933,824.5341687109383,0.3953940006712701,0.3891635661983397,0.4655797365273864,-4.94170917131128,1.0,1.0172862416461368,76.86495770499265,80.16378824500171,80.16378824500171,0,4,80.0,0,0.0,0.05786956401054096,0.4580747994379092,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.04965193680669234,0.050348063193307674,,,823.6122251718097,0.0,64.31568977452123,2.893478200527049,890.821393146858,s0008,96,0.0,0.0,0.0,0.0,0.0,,0.05786956401054097,0.05786956401054097,0.0024112318337725404,0.0024112318337725404,0.026458319455227627,0.026458319455227627,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.2200052513161435,812.7366920958765,0.40504453396168993,0.4034759928406402,0.46967348205949455,-4.567269126793782,1.0,1.0178420773046863,76.08849769241269,82.17829871513234,82.17829871513234,0,5,80.0,0,0.0,0.0648141297418565,0.4844637831402887,0,0.0,0,0,0,1,0,0,0.003973736034042979,0.015894944136171915,0.00016557233475179077,0.050268737901278344,0.04989683443347346,,,823.6122251718097,0.0,70.35050667143106,3.240706487092826,897.2034383303335,s0009,96,0.0,0.0,0.0,0.0,0.0,,0.0687878657758995,0.06481412974185652,0.0028661610739958124,0.0027005887392440218,0.06589494413617192,0.05,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.290767804895246,818.9410575604236,0.3957355148705137,0.39138518384818843,0.4515271266098651,-4.506733167149961,1.0,1.0176619849415598,78.44838386121104,80.29509147681169,80.29509147681169,0,3,80.0,0,0.0,0.04999722179886943,0.5106454424012665,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.050178971853463754,0.049821028146536266,,,823.6122251718097,0.0,73.43162234189961,2.499861089943472,899.5437086036527,s0010,96,0.0,0.0,0.0,0.0,0.0,,0.04999722179886944,0.04999722179886944,0.002083217574952893,0.002083217574952893,0.035163796890909,0.035163796890909,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.208057806336871,810.2497348870874,0.39540527520823804,0.4603149532781912,0.45410277749459205,-4.602163492998584,1.0,1.0172888200634402,74.71468840660013,80.18612108878936,80.18612108878936,0,2,80.0,0,0.0,0.050143653273589404,0.524077390395347,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.04949099816867927,0.05050900183132075,,,823.6122251718097,0.0,75.44905137638133,2.5071826636794707,901.5684592118705,s0011,96,0.0,0.0,0.0,0.0,0.0,,0.050143653273589425,0.050143653273589425,0.0020893188863995594,0.0020893188863995594,0.03856595741931241,0.03856595741931241,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.425972852716911,834.8047353869274,0.39694632691116544,0.31776400406464883,0.5388216806753565,-5.5887564279459,1.0,1.0177505567965102,78.05684352587821,80.54376976843942,80.54376976843942,0,4,80.0,0,0.0,0.050799997778891166,0.5156691048101999,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.04976556619187841,0.05023443380812162,,,823.6122251718097,0.0,76.33446428423501,2.5399998889445587,902.4866893449891,s0012,96,0.0,0.0,0.0,0.0,0.0,,0.05079999777889119,0.05079999777889119,0.002116666574120466,0.002116666574120466,0.02901366964266812,0.02901366964266812,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.251661970354726,813.8055528729233,0.39539721261992794,0.35741328049515275,0.4495346725419006,-4.488490881342304,1.0,1.0172027653977793,75.12311679580239,80.13998663721934,80.13998663721934,0,2,80.0,0,0.0,0.04144127460656305,0.4528759651448504,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.04974694816219496,0.05025305183780506,,,823.6122251718097,0.0,65.52967175337274,2.072063730328153,891.2139606555106,s0013,96,0.0,0.0,0.0,0.0,0.0,,0.041441274606563064,0.041441274606563064,0.001726719775273461,0.001726719775273461,0.012010669262236102,0.012010669262236102,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.35669094144464,826.8087830183395,0.39676928290937585,0.35036778441849015,0.4145479483725611,-4.702791395143204,1.0,1.017818879660346,74.11808434635148,80.5989886783445,80.5989886783445,0,3,80.0,0,0.0,0.056129619264713035,0.4213178868871648,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.04969936840618785,0.050300631593812144,,,823.6122251718097,0.0,59.86041151647019,2.806480963235652,886.2791176515155,s0014,96,0.0,0.0,0.0,0.0,0.0,,0.05612961926471303,0.05612961926471303,0.0023387341360297095,0.0023387341360297095,0.04321997436571855,0.04321997436571855,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.284794162260012,817.2707903853252,0.39538343899267986,0.38412673843254297,0.5018357306969616,-4.372702400529206,1.0,1.017104796688466,79.09163829505003,80.04991926186639,80.04991926186639,0,1,80.0,0,0.0,0.06101162720036049,0.5247228097613771,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.04892132097623866,0.05107867902376137,,,823.6122251718097,0.0,75.43160931970954,3.0505813600180223,902.0944158515372,s0015,96,0.0,0.0,0.0,0.0,0.0,,0.06101162720036048,0.06101162720036048,0.002542151133348353,0.002542151133348353,0.0482103193761453,0.0482103193761453,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.3654196700711925,827.230787792756,0.39980890297651284,0.4226447034705935,0.4522722392093673,-4.796145673902958,1.0,1.0175505252882788,74.96013604705765,81.09870039411044,81.09870039411044,0,3,80.0,0,0.0,0.058202786176920776,0.47743948549844817,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.05053919373149698,0.049460806268503,,,823.6122251718097,0.0,69.10262455081974,2.9101393088460394,895.6249890314755,s0016,96,0.0,0.0,0.0,0.0,0.0,,0.05820278617692079,0.05820278617692079,0.002425116090705033,0.002425116090705033,0.030877615319963598,0.030877615319963598,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.4931891832998305,843.6063798411411,0.39584420217152916,0.38622406779413954,0.5247758017592536,-5.819789712340917,1.0,1.0176581543269498,79.10041124531182,80.32277129473486,80.32277129473486,0,5,80.0,0,0.0,0.06074707285679291,0.5654917457050462,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.05151510408050753,0.048484895919492475,,,823.6122251718097,0.0,82.24468875725704,3.0373536428396446,908.8942675719063,s0017,96,0.0,0.0,0.0,0.0,0.0,,0.0607470728567929,0.0607470728567929,0.002531128035699704,0.002531128035699704,0.04756096339607236,0.04756096339607236,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.343066404098057,821.9556757655184,0.3954051874872133,0.46656914274567607,0.4359771757229621,-5.254613431408752,1.0,1.0173064206086684,78.93496309966719,80.18789415301671,80.18789415301671,0,4,80.0,0,0.0,0.039618484640203934,0.45100530803983546,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.050685468605898516,0.049314531394101475,,,823.6122251718097,0.0,63.221496465572436,1.9809242320101967,888.8146458693923,s0018,96,0.0,0.0,0.0,0.0,0.0,,0.03961848464020393,0.03961848464020393,0.0016507701933418304,0.0016507701933418304,0.016586739711874583,0.016586739711874583,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.292213007048865,821.4899434359774,0.3956713949792525,0.3851517619452648,0.5485987748601888,-5.170450313139638,1.0,1.017569429826808,82.01132551785795,80.27152725596166,80.27152725596166,1,2,80.0,0,0.0,0.06912997179101284,0.5359876975413516,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.04952505070225507,0.05047494929774493,,,823.6122251718097,0.0,77.11431782575097,3.4564985895506397,904.1830415871112,s0019,96,0.0,0.0,0.0,0.0,0.0,,0.06912997179101281,0.06912997179101281,0.0028804154912922004,0.0028804154912922004,0.03868652301270243,0.03868652301270243,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.268434467852325,817.7759463479247,0.41327373428818803,0.3702564006126495,0.44719189838829126,-5.011414957536009,1.0,1.0187822713835872,75.54936609874719,84.01867093074983,84.01867093074983,0,4,80.0,0,0.0,0.05752076583523044,0.46157741664922375,0,0.0,0,0,0,1,0,0,0.003717582464287005,0.01487032985714802,0.00015489926934529187,0.05040552830965713,0.049749370959688184,,,823.6122251718097,0.0,65.46636863993264,2.8760382917615224,891.9546321035039,s0020,96,0.0,0.0,0.0,0.0,0.0,,0.06123834829951745,0.05752076583523044,0.0025515978458132272,0.002396698576467935,0.06487032985714802,0.05,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.311182783623572,821.0753271488331,0.3953963753940937,0.3975216109653098,0.5006400927258241,-4.533223140205919,1.0,1.0176625511071902,75.34261665924721,80.21097296741105,80.21097296741105,0,4,80.0,0,0.0,0.05416128460394432,0.5214579905406315,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.05073309142668251,0.049266908573317475,,,823.6122251718097,0.0,75.56459774477881,2.708064230197215,901.8848871467857,s0021,96,0.0,0.0,0.0,0.0,0.0,,0.054161284603944315,0.054161284603944315,0.002256720191831013,0.002256720191831013,0.047823214681946356,0.047823214681946356,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.303151983311013,819.2109746623187,0.395389638903065,0.3443714090971094,0.5428547234391708,-5.019489070328862,1.0,1.0173932980727545,73.65081222204998,80.19467045780576,80.19467045780576,0,2,80.0,0,0.0,0.058914888284581614,0.5691930216585614,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.04934148088369147,0.05065851911630856,,,823.6122251718097,0.0,83.4004651060691,2.9457444142290807,909.9584346921079,s0022,96,0.0,0.0,0.0,0.0,0.0,,0.05891488828458161,0.05891488828458161,0.002454787011857567,0.002454787011857567,0.030856719171476567,0.030856719171476567,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.472585072801632,839.871748946639,0.3954057124955154,0.332843033500713,0.445389911112426,-6.243837217144957,1.0,1.0173093438028282,77.34775345308506,80.19198777153382,80.19198777153382,0,2,80.0,0,0.0,0.0455344054097323,0.5040819877969137,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0503463758767129,0.04965362412328714,,,823.6122251718097,0.0,71.68875335220032,2.276720270486615,897.5776987944967,s0023,96,0.0,0.0,0.0,0.0,0.0,,0.04553440540973231,0.04553440540973231,0.0018972668920721797,0.0018972668920721797,0.030286494633181622,0.030286494633181622,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.323641818215763,822.6539715074287,0.3954010481728888,0.4058141114635059,0.4229508675927327,-4.559936671832191,1.0,1.0171579027105118,77.84604924327174,80.13017205022798,80.13017205022798,0,2,80.0,0,0.0,0.04972130669717434,0.39502876527563857,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.04925533920104744,0.05074466079895255,,,823.6122251718097,0.0,57.11039782483445,2.4860653348587176,883.2086883315028,s0024,96,0.0,0.0,0.0,0.0,0.0,,0.04972130669717434,0.04972130669717434,0.002071721112382264,0.002071721112382264,0.03598741601726999,0.03598741601726999,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
7.435119904398498,835.8560600137096,0.3953968658821521,0.38067583266977645,0.4283704773566547,-5.061694775211908,1.0,1.0174231802725584,78.07563128577209,80.11425002126371,80.11425002126371,0,4,80.0,0,0.0,0.057408448805683056,0.44756003434273506,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.050298009791953056,0.04970199020804696,,,823.6122251718097,0.0,64.21576634484467,2.8704224402841536,890.6984139569385,s0025,96,0.0,0.0,0.0,0.0,0.0,,0.05740844880568306,0.05740844880568306,0.0023920187002367944,0.0023920187002367944,0.03947115398835269,0.03947115398835269,0.0,0.0,0.0,0.0,96,0,0,96,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
