mode,epsilon,n_trajectories,mae_frac_mean,mae_frac_median,mae_frac_p95,rmse_frac_mean,rmse_frac_median,rmse_frac_p95,corr_mean,corr_median,corr_p95,bess_cost_reduction_mean,pv_curt_cost_reduction_mean,total_cost_reduction_mean,frac_mae_frac_gt_threshold,frac_rmse_frac_gt_threshold,frac_corr_lt_threshold,frac_bess_cost_reduction_gt_threshold,frac_pv_curt_cost_reduction_gt_threshold,frac_total_cost_reduction_gt_threshold
drcc_true,0.1,50,0.16528208960461244,0.15796946483902352,0.25926502368239457,0.23805440410783393,0.23027813507301162,0.34340542504742466,0.00693795503413885,0.013074454136232951,0.08012709040765603,-99.99966380230269,0.0,-99.99966380230269,0.1,0.16,1.0,0.0,0.0,0.0
drcc_true,0.15,50,0.16528208960461244,0.15796946483902352,0.25926502368239457,0.23805440410783393,0.23027813507301162,0.34340542504742466,0.00693795503413885,0.013074454136232951,0.08012709040765603,-99.99966380230269,0.0,-99.99966380230269,0.1,0.16,1.0,0.0,0.0,0.0
drcc_true,0.2,50,0.16528208960461244,0.15796946483902352,0.25926502368239457,0.23805440410783393,0.23027813507301162,0.34340542504742466,0.00693795503413885,0.013074454136232951,0.08012709040765603,-99.99966380230269,0.0,-99.99966380230269,0.1,0.16,1.0,0.0,0.0,0.0
drcc_false,,50,,,,,,,,,,84.23018615071834,100.0,99.73755684355987,,,,1.0,1.0,1.0
