t,line_idx,branch,S_rated_line,base_cap,stdPV,stdHP_P,stdHP_Q,sigmaS_branch,k_epsilon,candidate_cap,final_cap_var,final_cap_numeric,fallback_flag,note
0,30,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t0_l30,0.149649189773951,True,affine line tightening path
0,31,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t0_l31,0.149649189773951,True,affine line tightening path
0,32,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t0_l32,0.149649189773951,True,affine line tightening path
0,33,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t0_l33,0.149649189773951,True,affine line tightening path
0,34,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t0_l34,0.149649189773951,True,affine line tightening path
0,35,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t0_l35,0.149649189773951,True,affine line tightening path
0,36,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t0_l36,0.149649189773951,True,affine line tightening path
0,37,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t0_l37,0.149649189773951,True,affine line tightening path
0,38,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t0_l38,0.149649189773951,True,affine line tightening path
0,39,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t0_l39,0.149649189773951,True,affine line tightening path
0,40,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t0_l40,0.149649189773951,True,affine line tightening path
0,41,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t0_l41,0.149649189773951,True,affine line tightening path
1,0,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t1_l0,0.149649189773951,True,affine line tightening path
1,1,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t1_l1,0.149649189773951,True,affine line tightening path
1,2,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t1_l2,0.149649189773951,True,affine line tightening path
1,3,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t1_l3,0.149649189773951,True,affine line tightening path
1,4,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t1_l4,0.149649189773951,True,affine line tightening path
1,5,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t1_l5,0.149649189773951,True,affine line tightening path
1,6,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t1_l6,0.149649189773951,True,affine line tightening path
1,7,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t1_l7,0.149649189773951,True,affine line tightening path
1,8,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t1_l8,0.149649189773951,True,affine line tightening path
1,9,affine_exact,0.46418961642845913,0.37135169314276734,0.0,0.013123762461888247,0.0018700348697950257,0.013256325719079039,2.3804761428476167,,w_line_cap_affine_t1_l9,0.3397953260266824,False,affine line tightening path
1,10,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t1_l10,0.149649189773951,True,affine line tightening path
1,11,affine_exact,0.18706148721743876,0.149649189773951,0.0,0.0,0.0,0.0,2.3804761428476167,,w_line_cap_affine_t1_l11,0.149649189773951,True,affine line tightening path
