bess_energy_bus_21_mwh
0.2
0.20000000010024313
0.20000000019852715
0.20000000030084295
0.20000000110886762
0.20000000188462186
0.20000000270352336
0.2000000035069087
0.20000000437829826
0.20000000525301417
0.20000000611912713
0.20000000699392298
0.24750000448308826
0.29500000268653265
0.3425000005603203
0.38999999816227465
0.39158253467933735
0.3933877575379879
0.39566512796882775
0.3999999990443977
0.39999999918880813
0.3999999993541488
0.39999999957387194
0.3999999999400759
0.3999999998939255
0.39999999988292856
0.39999999989581214
0.3999999999376419
0.39999999968699335
0.3999999995514082
0.3999999993853762
0.39999999923981827
0.3473684203378289
0.29473684145169166
0.24210526255506087
0.18947368366343031
0.14754800900465798
0.10539832404824297
0.06326828269964986
0.019999998813775993
0.019999998802986994
0.019999998789697684
0.019999998781576215
0.019999998778036824
0.019999999230792823
0.019999999683904986
0.0200000001359542
0.02000000058887068
0.0675000004769489
0.11500000036599756
0.16250000025270192
0.21000000013752051
0.25749999980439797
0.3049999995485654
0.35249999915664415
0.399999998903243
0.39999999896926974
0.39999999905354167
0.3999999991550259
0.39999999929946783
0.3999999992713099
0.399999999281017
0.39999999929614644
0.3999999993137188
0.3999999992020985
0.39999999911097917
0.39999999903418637
0.39999999896821387
0.347368420175
0.29473684137928957
0.24210526259747692
0.18947368379834684
0.14409684871183998
0.09887020078504823
0.052631578898723094
5.630652655566024e-10
5.175739492248927e-10
4.698631581695611e-10
4.081355977188007e-10
3.2190804502912193e-10
3.4346415011211286e-10
3.5578996781001947e-10
3.6072120252924446e-10
3.52193818236975e-10
5.50552405995102e-10
6.84946653973432e-10
7.908924936890135e-10
8.767984030526684e-10
0.004180439190004488
0.006524491822100213
0.008407284084085686
0.010000000328328994
0.057500000246386546
0.10500000016423344
0.15250000008204118
0.2
