period,cop_t,bus_0_voltage_pu,bus_1_voltage_pu,bus_2_voltage_pu,bus_3_voltage_pu,bus_4_voltage_pu,bus_5_voltage_pu,bus_6_voltage_pu,bus_7_voltage_pu,bus_8_voltage_pu,bus_9_voltage_pu,bus_10_voltage_pu,bus_11_voltage_pu,bus_12_voltage_pu,bus_13_voltage_pu,bus_14_voltage_pu,bus_15_voltage_pu,bus_16_voltage_pu,bus_17_voltage_pu,bus_18_voltage_pu,bus_19_voltage_pu,bus_20_voltage_pu,bus_21_voltage_pu,bus_22_voltage_pu,bus_23_voltage_pu,bus_24_voltage_pu,bus_25_voltage_pu,bus_26_voltage_pu,bus_27_voltage_pu,bus_28_voltage_pu,bus_29_voltage_pu,bus_30_voltage_pu,bus_31_voltage_pu,bus_32_voltage_pu,bus_33_voltage_pu,bus_34_voltage_pu,bus_35_voltage_pu,bus_36_voltage_pu,bus_37_voltage_pu,bus_38_voltage_pu,bus_39_voltage_pu,bus_40_voltage_pu,bus_41_voltage_pu,bus_42_voltage_pu,bus_43_voltage_pu,line_0_loading_pct,line_1_loading_pct,line_2_loading_pct,line_3_loading_pct,line_4_loading_pct,line_5_loading_pct,line_6_loading_pct,line_7_loading_pct,line_8_loading_pct,line_9_loading_pct,line_10_loading_pct,line_11_loading_pct,line_12_loading_pct,line_13_loading_pct,line_14_loading_pct,line_15_loading_pct,line_16_loading_pct,line_17_loading_pct,line_18_loading_pct,line_19_loading_pct,line_20_loading_pct,line_21_loading_pct,line_22_loading_pct,line_23_loading_pct,line_24_loading_pct,line_25_loading_pct,line_26_loading_pct,line_27_loading_pct,line_28_loading_pct,line_29_loading_pct,line_30_loading_pct,line_31_loading_pct,line_32_loading_pct,line_33_loading_pct,line_34_loading_pct,line_35_loading_pct,line_36_loading_pct,line_37_loading_pct,line_38_loading_pct,line_39_loading_pct,line_40_loading_pct,line_41_loading_pct,transformer_0_loading_pct,ext_grid_import_mw,ext_grid_export_mw,net_grid_power_mw,transformer_signed_p_mw,transformer_grid_mw,hp_elec_mw,gross_load_mw,bess_energy_bus_21_mwh,bess_total_capacity_mwh,bess_charge_bus_21_mw,bess_discharge_bus_21_mw,y_cap_mw,gamma0_mw,gamma_plus,chi0_mw,chi_minus,lambda0_mw,lambda_plus,lambda_minus,rho_plus0_mw,rho_plus1,rho_minus0_mw,rho_minus1,D_plus_max_mw,D_minus_max_mw
25,1.0,1.0,0.985831541274788,0.9870337167297064,0.9866592062703868,0.9860321796708609,0.9836055885966588,0.9863860218074603,0.9835504899689093,0.9885173904539145,0.9894353297814478,0.9867319827850043,0.985293815605986,0.9862925256649869,0.9860550968433821,0.9894353297814478,0.9896105489550134,0.9846943240416727,0.9837398049709841,0.9841453999509701,0.9894353297814478,0.9833379273431202,0.9894628238808496,0.9835905498657671,0.9849590950452477,0.9860715213063487,0.9833956255252558,0.9831775397177247,0.9838016259996184,0.9835619901380245,0.9894353297814478,0.9860665986159393,0.9839156297917796,0.9879939352593707,0.9835889299945886,0.9894353297814478,0.9840883885681391,0.9819956166451896,0.9795655788364532,0.9783001136684729,0.9772377500647865,0.9770481726470837,0.977338343385228,0.9770391366022372,0.9769131107052416,0.0,0.8903858273982582,0.23510487597791582,1.8328971865608228,12.038655052972068,8.406379814984858,6.64030868818968,1.7808018149228375,0.41902366853038,55.61969105096169,2.584379566334519,8.82074000272397,1.3620573079347087,3.0361206909317118,1.4106057597746964,0.0,0.9430180807817594,2.617956642163354,7.577319467311355,11.627889316130439,6.224135968379156,1.1755106682254075,7.991641503327167,0.0,12.441819302644568,2.818461302645527,2.774386148610011,0.0,12.44367684536284,2.1993384111441703,2.350260000906697,5.807267735684268,0.6547054713704951,18.197337074405873,14.860867129997718,13.449785890141634,12.036820245553681,5.18240813882059,1.7253534527655046,6.8699821516928825,2.995096995485235,0.9707086036616871,65.01676424537652,0.2594695876195214,6.995815109448554e-14,0.25946958761945144,-0.2594695876194515,0.25946958761945144,0.20346037498351877,0.2594695876209485,0.09999999999588054,0.1,1.039721438129205e-12,2.536750065452808e-12,0.006539211473583977,0.006539211473583977,0.0,0.0,0.0,0.0,6.755288961559169e-10,1.3410678885812228e-10,0.0,0.0,0.006539211476564789,0.0,0.006539211477301831,0.006539211477301831
26,1.0,1.0,0.9875236545388943,0.9883225716965041,0.9880736872009585,0.9876569906974741,0.9860443764690345,0.9878921398621473,0.9860077601507676,0.98930856121219,0.9898252257876289,0.9881220515274476,0.9871663038201325,0.9878300061094686,0.9876722205229178,0.9898252257876289,0.9900350301140028,0.9867679059867607,0.9861335712399325,0.9864031132499821,0.9898252257876289,0.9858664996316688,0.9899368580078581,0.9860343823370724,0.9869438620809633,0.9876831355563389,0.9859048435085818,0.9857599125064099,0.9861746549937845,0.9860154026977719,0.9898252257876289,0.9876798641355047,0.9862504173005406,0.9889606940731214,0.98603330583624,0.9898252257876289,0.9848401086324844,0.9828713527368227,0.9805853170679725,0.9793948423760601,0.978395433608598,0.9782170904003898,0.9784900658475494,0.9782085898244935,0.9780900321235825,0.0,0.5902508988989478,0.15598537138019908,1.2151125232853979,7.994004877317542,5.578542401048273,4.404509942706354,1.1805150518146104,0.2777732909398617,66.59182758793824,1.715057969511205,5.854262432561494,0.9028644312545152,2.0130648032547622,0.9359018853757823,0.0,0.6250843016888519,1.7356693753956283,5.026951455739159,7.719870734936414,4.127990672504417,0.7799208210801242,5.302655501138349,0.0,8.264784535751705,1.8705927299308933,1.839524734008663,0.0,8.265604155090513,1.4580742824545785,1.559506467393008,3.8511652948732364,0.4340124128639495,17.111637288090677,13.969552781641065,12.641488516441028,11.311752037722293,4.869853265980498,1.621189816047228,6.4556484403529,2.814293449125975,0.9120934536481109,72.8402362458374,0.2902563340908708,6.995822268310307e-14,0.29025633409080087,-0.29025633409080087,0.29025633409080087,0.24391735625739341,0.29025633409096946,0.09999999999556251,0.1,1.369639060616696e-12,1.5382308576013699e-12,0.005117643761134488,0.005117643761134488,0.0,0.0,0.0,0.0,8.617281688798553e-10,1.7133186040660945e-10,0.0,0.0,0.005117643764108003,0.0,0.00511764376484491,0.00511764376484491
27,1.0,1.0,0.9862292245839263,0.9871730103820368,0.9868789953517818,0.9863867387537544,0.9844817071842911,0.9866645278085295,0.9844384511835529,0.9883377906012706,0.9890078645963727,0.9869361296416652,0.9858070750154765,0.9865911272653031,0.9864047302223623,0.9890078645963726,0.9891959910113807,0.9853364352081413,0.9845870757537822,0.9849054941513045,0.9890078645963727,0.9842715757190705,0.9890800172352862,0.9844699008039669,0.9855442976394555,0.9864176244923509,0.9843168725388098,0.9841456610179996,0.9846356092757493,0.9844474795630981,0.9890078645963726,0.9864137598607134,0.9847251096556916,0.9879268442817992,0.9844686290999017,0.9890078645963727,0.9826512085821898,0.9801708863984699,0.9772908416988104,0.9757910311869975,0.9745319336310219,0.9743072492927507,0.9746511553395554,0.9742965399066777,0.9741471758863496,0.0,0.6983886240161701,0.18450717254088925,1.4377050549672892,9.452843424145833,6.598084247061729,5.210359342579282,1.396795803393256,0.32866489686635997,59.753969569469035,2.0284861047938643,6.923876575274757,1.0683026469371426,2.381712409618817,1.1070285641821356,0.0,0.7396281767918597,2.0535764636772846,5.946289106144551,9.129268131119298,4.883449465918771,0.9225274178048056,6.272058660002268,0.0,9.771729568579271,2.2123629293777354,2.1763923743068525,0.0,9.772875344383358,1.7251610271229751,1.8445859015376005,4.556111277522608,0.5135272055370932,21.576251993303448,17.638638662570578,15.97016189525489,14.299065626960328,6.157906524238014,2.050540895552016,8.163137055225453,3.5595313687224217,1.1537079266126722,69.12009176024516,0.2757890717607017,6.995821848362343e-14,0.2757890717606318,-0.2757890717606318,0.2757890717606318,0.21860910682663942,0.27578907175982054,0.0999999999962175,0.1,1.9383486949674737e-12,1.1271024119187498e-12,0.004549016676153102,0.004549016676153102,0.0,0.0,0.0,0.0,9.691456396156252e-10,1.9273321390237195e-10,0.0,0.0,0.004549016679125308,0.0,0.0045490166798621435,0.0045490166798621435
28,1.0,1.0,0.9900008386702376,0.9902806023737339,0.9901934483458683,0.9900475301415357,0.9894828271250067,0.9901298743502643,0.9894700048734013,0.9906258748164266,0.9907348708310135,0.9902103844987181,0.9898757020905864,0.9901081164388266,0.9900528633007114,0.9907348708310134,0.9908802686900899,0.9897361916892046,0.9895140612263165,0.9896084490739939,0.9907348708310135,0.9894205384605143,0.990845890917942,0.9894793273937212,0.9897978077505171,0.990056685511994,0.9894339656662131,0.9893832139286483,0.9895284478783263,0.9894726811299238,0.9907348708310134,0.9900555399303782,0.9895549782179511,0.9905040591835745,0.9894789504261511,0.9907348708310135,0.9833128636011437,0.9804449909226585,0.9771149390603706,0.9753807830632321,0.9739249514361832,0.9736651601561466,0.9740628015440562,0.9736527774278367,0.9734800752700852,0.0,0.20597498352708954,0.054491397531852254,0.4240527568694269,2.7956070636981325,1.9493043153286715,1.5381435675411916,0.4119515810409806,0.09693039792119576,46.11942056745829,0.5993100203334751,2.045984075350192,0.3150361197787119,0.7026489727605986,0.3269471229746925,0.0,0.2181048888902593,0.605764603945985,1.7559261896965581,2.6991214095664584,1.4413660567345654,0.27245625106780125,1.8526041254506103,0.0,2.891682038588105,0.6537463909402977,0.6420757854536502,0.0,2.8917823650442065,0.5088559099321754,0.544871592598597,1.3445511981698703,0.15145272944758903,24.905137388678515,20.38095380358473,18.460338251501472,16.536271881031297,7.123074527110599,2.3724156843212896,9.442597641019594,4.118194337241017,1.3348568628199122,55.04805554360461,0.21975735547499003,6.9958057082992e-14,0.21975735547492006,-0.2197573554749201,0.21975735547492006,0.16916597039905035,0.21975735547200065,0.09999999999890288,0.1,3.777599758885766e-12,8.581784246511642e-13,0.004833330218644181,0.004833330218644181,0.0,0.0,0.0,0.0,9.121975018023906e-10,1.814033707954836e-10,0.0,0.0,0.004833330221616656,0.0,0.004833330222353527,0.004833330222353527
29,1.0,1.0,0.9887414132795423,0.9891161729090343,0.9889994250579605,0.9888039592004945,0.9880475069137876,0.9889142640211995,0.9880303307676298,0.9895786852760073,0.9895425871946426,0.9890221120122998,0.9885737856079042,0.9888851180429076,0.9888111032750536,0.9895425871946426,0.989780007266579,0.9883869033723649,0.9880893467954023,0.988215784765668,0.9895425871946426,0.9879640676522429,0.9898734095438652,0.9880428188217175,0.9884694416431257,0.9888162233476941,0.9879820541693283,0.9879140692873433,0.9881086185462028,0.988033915767722,0.9895425871946426,0.988814688774994,0.9881441574675276,0.9894155062043,0.9880423138518978,0.9895425871946426,0.9817626485284087,0.978724253753904,0.9751961988813463,0.9733589309442409,0.9718165363876877,0.9715412980642967,0.9719625829854213,0.9715281790659279,0.9713452081350372,0.0,0.2763161975161022,0.073086039521213,0.5688621999524195,3.7488399258633285,2.6143581689740065,2.063145609920573,0.5526352996185662,0.13003294044810562,75.39495246230462,0.8037749120545815,2.743940252597823,0.42262924013604497,0.942565318728881,0.43851396649808,0.0,0.2925948007186544,0.8126152087654458,2.355160595152538,3.6196068359139084,1.9333877508170383,0.36542887253477857,2.4847393553095487,0.0,8.651679084397635,0.8767619742028552,0.8613096878039782,0.0,3.8775150473477606,0.6826213260577472,0.7307841539175693,1.803562703145673,0.20317463866809407,26.4153140905176,21.626889132709522,19.592365302641596,17.553979686837618,7.562284276161341,2.51893132991716,10.024829502347828,4.372487563526536,1.417319419978687,77.41533143164314,0.3083766162120819,6.031402780818172e-14,0.30837661621202156,-0.30837661621202156,0.30837661621202156,0.27626912350344146,0.3313676164574999,0.07579894710885847,0.1,6.553288499946338e-13,0.022991000246133646,0.0004713146188349671,0.0004713146188349671,0.0,0.0,0.0,0.0,0.8963919784425997,0.9084897399775973,0.0,0.0,0.0004162816993410761,0.0,0.0045490166798621435,0.0045490166798621435
30,1.0,1.0,0.9887218575026979,0.9892495606365876,0.9890851667103527,0.9888099290981983,0.9877447603582393,0.9889652505228889,0.9877205744389399,0.9899008293600766,0.9902044141041948,0.9891171124589371,0.9884858191445375,0.9889242097520198,0.9888199887477361,0.9902044141041946,0.9903806787568672,0.9882226682243167,0.9878036755532394,0.9879817142423116,0.9902044141041948,0.9876272686212926,0.99031583382572,0.9877381590045112,0.9883388912662846,0.9888271983780312,0.9876525956327601,0.9875568653767312,0.9878308123163609,0.9877256225167871,0.9902044141041946,0.988825037529425,0.9878808550602488,0.9896710551241434,0.9877374479509841,0.9902044141041948,0.983815443664552,0.9813273703913785,0.9784383254560867,0.9769338279864597,0.9756707957086761,0.9754454092243625,0.9757903899890203,0.9754346663711012,0.9752848355832338,0.0,0.38920311572478167,0.10291232698695464,0.8012527407148442,5.277064631538327,3.680987212461398,2.9053964341511813,0.7784119941382072,0.18315795613846408,55.931826505940116,1.131695541454049,3.8632513058509996,0.5953073711329189,1.3275509823455383,0.6174694598621268,0.0,0.4121464412593677,1.144557345396763,3.3163929909333243,5.095491904093504,2.7227840487567603,0.5145590076657807,3.4986503620109444,0.0,5.457174779306658,1.2344116598577153,1.213106932143337,0.0,5.457532109441583,0.9614768753397643,1.0289721095805948,2.5400384370562143,0.2861806741818098,21.61778845422561,17.672821418288436,16.00118970003594,14.326928753498693,6.169924285923731,2.0545479087519407,8.179068221986654,3.566486285401296,1.155962961857069,63.76422679937899,0.2543339648459361,6.031418480778577e-14,0.2543339648458758,-0.2543339648458758,0.2543339648458758,0.20499096695860397,0.2543339648450506,0.07579894710953798,0.1,1.842252882466933e-12,1.0170844815674503e-12,0.0002780521084265608,0.0002780521084265608,0.0,0.0,0.0,0.0,0.9348568399810793,0.9104559068091601,0.0,0.0,0.0003822031945564626,0.0,0.004268323915249972,0.004268323915249972
31,1.0,1.0,0.9901837919163927,0.9906904814832191,0.9905326598044285,0.9902672915070577,0.9892450722292385,0.9904168184979454,0.9892218961016344,0.9913160694596003,0.9916541641169092,0.990563006313748,0.9899570784543031,0.9903781148422679,0.9902769531825195,0.9916541641169092,0.9917769070165711,0.9897044114421213,0.9893017041314331,0.9894729768235272,0.9916541641169092,0.9891327583485162,0.9917146312695312,0.9892387422043823,0.9898160168589406,0.9902838941483662,0.9891571108617007,0.9890649276047576,0.989328228326353,0.9892267279442781,0.9916541641169092,0.9902818144327584,0.9893762408998054,0.9910953733965442,0.9892386113289998,0.9916541641169092,0.9855304031929598,0.9831632890348134,0.9804145269615788,0.9789829734947484,0.9777811093482816,0.9775667159608953,0.9778950208097323,0.977556758004303,0.9774144734917638,0.0,0.3725055692245753,0.09866565827617614,0.7688239290743673,5.059813707536408,3.528078540345698,2.7843674280917794,0.746304046583408,0.1749716855887521,38.88861244481486,1.0875816781032601,3.702229627345314,0.5713815997950961,1.2709116154304827,0.5932765849044515,0.0,0.39640747663624404,1.096090653343671,3.179716528685203,4.886298682776863,2.6098967595244322,0.49461266861453546,3.3538608568636787,0.0,5.231984353481465,1.186066198852796,1.1649619951365842,0.0,5.23231290092471,0.9211901391974533,0.9890904955751153,2.435303877659496,0.27373875229043676,20.53790137790735,16.783182924145155,15.194735721040784,13.603914770018354,5.858448899712634,1.949968590263025,7.76535869031295,3.3838213061985605,1.0952077155055437,47.502821625393494,0.18970704767349222,6.031598709427558e-14,0.1897070476734319,-0.1897070476734319,0.1897070476734319,0.14267993005480967,0.18987087663810415,0.0757989471102089,0.1,1.8368732518080616e-12,1.0204108195608615e-12,0.000393104512565268,0.000393104512565268,0.0,0.0,0.0,0.0,0.910797138980117,0.9094549651322856,0.0,0.0,0.00039901928420345,0.0,0.00440685990861645,0.00440685990861645
32,1.0,1.0,0.9907058983955968,0.9911917673550011,0.9910407065731238,0.9907746488029685,0.9898001049004905,0.990922182743908,0.9897783773246782,0.9917943411264305,0.9920856220484302,0.9910663293031398,0.9904877107963863,0.990892539289201,0.9907839411983468,0.9920856220484302,0.9922372641173705,0.9902454796415224,0.9898550767127324,0.9900227513151555,0.9920856220484302,0.989697712113572,0.9921774092732394,0.9897941248735356,0.9903526103136305,0.9907907928132023,0.989721425767192,0.9896302134064202,0.989885485346596,0.989782848896412,0.9920856220484302,0.9907887463325006,0.989931127229282,0.9915819525628808,0.9897998646160332,0.9920856220484302,0.9875488864148717,0.9857740373194754,0.9837111914301062,0.982635674714056,0.9817319778643474,0.9815716148946357,0.9818188112501801,0.9815669946060824,0.9814631515981459,0.0,0.3503894807674561,0.0945483344678378,0.7437695945823146,4.851830913810348,3.369765993627024,2.6565191794220193,0.7156255816712983,0.16111201950710088,48.0257376683418,1.0694259929640744,3.5301289454981637,0.5545710502819382,1.1986684666910778,0.582134690020538,0.0,0.393478051935962,1.0376949579003516,3.0489960346310387,4.692059015793445,2.4958690809077657,0.4875898794645672,3.2093454270234933,0.0,5.010370578217931,1.1637983890617494,1.1369875881122535,0.0,5.010672837189127,0.8766521863405539,0.9750484423739643,2.3351101312073164,0.2557500848755706,15.392644389168595,12.545418240230363,11.361670218815691,10.176631021482322,4.384640087714183,1.4510701404349902,5.803129624296049,2.5057844489367813,0.7944656670573027,53.5578794544435,0.21354157353831354,6.031925353821929e-14,0.21354157353825323,-0.2135415735382532,0.21354157353825323,0.1763171453047338,0.21543985538084848,0.07579894711088249,0.1,1.835810714039897e-12,1.0169170942919311e-12,0.0004713146188349671,0.0004713146188349671,0.0,0.0,0.0,0.0,0.8963919784425997,0.9084897399775973,0.0,0.0,0.0004162816993410761,0.0,0.0045490166798621435,0.0045490166798621435
33,1.0,1.0,0.9909583639014428,0.9915154701453726,0.9913428825315087,0.9910116897978296,0.9899070389648249,0.9911902094644558,0.9898832439107553,0.9922124587721772,0.9924446105825938,0.9913644272684979,0.99070640551471,0.9911730525095581,0.9910224071212066,0.9924446105825937,0.992568557251752,0.9904287791810618,0.989971573688551,0.9901715837347023,0.9924446105825938,0.9898015901698836,0.9926536833539512,0.9899003847137055,0.9905518679413501,0.9910307046745265,0.9898295960199288,0.9897186622101322,0.9900176501989784,0.989888006662547,0.9924446105825937,0.9910282404594972,0.9900690876333859,0.9919672147909037,0.9899201829742912,0.9924446105825937,0.9859367676840534,0.9834297008002367,0.9805122816291938,0.9789889260925061,0.9777075049893537,0.9774817310868731,0.9778329022278557,0.9774806852706606,0.9773394725618106,0.0,0.3875313793451552,0.10847293172325635,0.8691122501268184,5.572081522138041,3.841211009896918,3.0220997457437897,0.8222370260532316,0.17040474117906151,39.23156532146841,1.287456502807313,4.0105792695852545,0.65203777523165,1.3328903636362375,0.6981715022666298,0.0,0.48187611286704923,1.1627032605272374,3.502462277886395,5.403525609662893,2.85237320138808,0.5897217619000659,3.6717817254523215,0.0,8.267834785654344,1.395660313345411,1.35057905907553,0.0,5.739427515942455,0.9924463775058068,1.1792507925845523,2.6825202556152434,0.2789565443484888,21.737964205594697,17.726392373812487,16.08600008548013,14.443269558123257,6.233008949160006,2.0483906126882814,8.232736160069907,3.513237890940245,1.0820257898571692,42.20477150738702,0.16857216546538475,5.400570207083175e-14,0.16857216546533074,-0.16857216546533071,0.16857216546533074,0.1439842633184545,0.20007287716066313,0.049061629938202976,0.1,6.606136933031228e-13,0.025400451314641737,5.039211977042533e-12,5.039211977042533e-12,0.0,0.0,0.0,0.0,0.9999999990017824,0.9999999997985021,0.0,0.0,1.016021041324351e-12,0.0,0.004443636793968559,0.004443636793968559
34,1.0,1.0,0.9910255777800046,0.991340156411861,0.9912437702816551,0.9910118522425485,0.9904100585184914,0.9911287345612592,0.9903985441862602,0.9917441487981675,0.9918939474955929,0.9912424696102172,0.9908802453145077,0.9911479784993701,0.9910180113558599,0.9918939474955929,0.9920002060274262,0.9907236861676586,0.9904490824399902,0.9905753439574766,0.9918939474955929,0.9903710661107058,0.9919967162441954,0.9904066492448858,0.990793621154037,0.9910234553099994,0.9903882814391636,0.990314730039915,0.9904943667981078,0.9904006071643072,0.9918939474955929,0.991021861581849,0.9905218710496702,0.9916027196609787,0.990440545730512,0.9918939474955929,0.9852165286074028,0.982656074256524,0.9796724285327876,0.9781118492849212,0.9767974648034613,0.9765677481515416,0.9769287053807957,0.9765730255183547,0.976435140020084,0.0,0.19814952839455557,0.06195596731352128,0.5217773014930683,3.1949435613619306,2.154433020774038,1.6842894858047002,0.4711995118861912,0.07503797286638902,33.65324101505699,0.8353214671322058,2.2279893472759804,0.3978908507763996,0.6932869070832315,0.4486565160639529,0.0,0.32534166472495885,0.6190352370068622,2.007596060390373,3.121917409416876,1.6106752687281825,0.3868620679824659,2.080947019077347,0.0,1.2176611411423934,0.8970263696497064,0.8465939207291572,0.0,3.2676492650029862,0.5449639875869526,0.7736407056286064,1.5371429710551257,0.13639569276179375,22.217951627767118,18.091211127063893,16.44134305167991,14.789254517494419,6.390874114111565,2.082858810437123,8.421979941733698,3.5446562105700345,1.0545230784932842,40.920527503507195,0.16356570941688353,5.391931205955646e-14,0.1635657094168296,-0.16356570941682963,0.1635657094168296,0.12345061994705211,0.17968511763308997,0.04281858674233542,0.1,6.541942513154838e-13,0.005930891036664605,5.049789354145022e-12,5.049789354145022e-12,0.0,0.0,0.0,0.0,0.9999999993558562,0.9999999998702265,0.0,0.0,1.0164106805043216e-12,0.0,0.006902733418519396,0.006902733418519396
35,1.0,1.0,0.993680408745239,0.9937543133325526,0.9937336975315172,0.993593937578346,0.9934942676101529,0.9936519300954302,0.9934952122562736,0.9938690250740925,0.99372920080819,0.9937078194309507,0.99364045400007,0.9937113930535351,0.9935955885265302,0.99372920080819,0.9938430319917391,0.9936040660449935,0.9935083414716924,0.9935633044058959,0.99372920080819,0.993524133385261,0.9939348619078203,0.9934941278068375,0.9936213145222456,0.9935983080991144,0.9935308390776175,0.9934928395612975,0.9935555675912635,0.9934945074075068,0.99372920080819,0.9935975495663489,0.9935591034353846,0.9938301999127724,0.9935452311751166,0.99372920080819,0.9885496416433962,0.986559089480795,0.9842319978494913,0.9830099717349214,0.981977703002194,0.9818007072303614,0.982085567594756,0.9818164795526836,0.98172093349018,0.0,0.07264538022724938,0.02136560876757113,0.20473709111400337,1.1100296700068875,0.7206360077345177,0.5591916555225191,0.16370394556303353,0.05168154683949034,35.98988854181427,0.41297770746721185,0.7374101678663494,0.16395581431581618,0.24207461494460786,0.21576005004657925,0.0,0.17973666806667454,0.20653946597795025,0.6974428137904141,1.103208016513617,0.5441975007014637,0.19740819562724826,0.7072468030135195,0.0,8.584321624774583,0.43145235760082895,0.37835711344701756,0.0,1.1191652634163334,0.1790474390065328,0.3947947837644057,0.5338023784483811,0.05930924091904118,17.254227271437898,13.97454275474617,12.735166361727792,11.494755839251052,4.980535429587162,1.5911067053004317,6.528521031199717,2.6574827339264715,0.7229136102920172,37.01072121307551,0.14775586602494473,5.392704536026586e-14,0.1477558660248908,-0.14775586602489083,0.1477558660248908,0.13231735482732832,0.17979177707709132,0.025096961701632066,0.1,6.543984473330308e-13,0.01683554378925878,5.059937765537138e-12,5.059937765537138e-12,0.0,0.0,0.0,0.0,0.9999999998788172,0.9999999999755996,0.0,0.0,1.0179612377170442e-12,0.0,0.03677540649756004,0.03677540649756004
36,1.0,1.0,0.994657149876698,0.994527407898128,0.9945710836406457,0.9945018028644003,0.9948306740912297,0.9945126513018153,0.9948424819303219,0.994399086177011,0.994028362891119,0.9945221600601677,0.9947058494293212,0.9946109781113598,0.9944996571654041,0.994028362891119,0.9941485651194532,0.9947711789886626,0.9948240679407028,0.9948209268127716,0.994028362891119,0.9949222368944185,0.9943074925039692,0.9948333589050312,0.9947439187205857,0.994500198211061,0.9949202839231249,0.994910544216135,0.9948761551739856,0.9948393304575682,0.994028362891119,0.9945001125943048,0.994859152786706,0.994446587003657,0.9949028163281329,0.994028362891119,0.9886329136231953,0.9865636100837261,0.984139515446604,0.9828633826912305,0.9817834411113838,0.9816004844598492,0.9818993934296517,0.9816245206923372,0.9815328210758516,0.0,0.1997466902751205,0.033599151424362844,0.19124269393964893,1.6930870534358706,1.3206818776069,1.0725656804500265,0.24845484117274486,0.13442855135676415,37.99555128840039,0.17889002253017477,1.4517255855750364,0.12645994862775933,0.6448522262563549,0.09830491806634392,0.0,0.07995474406998287,0.5115069932130972,1.0612480769304333,1.564986985413279,0.9419602161976648,0.08307901020457643,1.1904314517513126,0.0,14.45129086274056,0.19660445700279225,0.21456141820119934,0.0,1.8222115757711017,0.37896186002643356,0.16615592550688132,0.8126387997830916,0.16690339387547048,17.944342729630076,14.502066775640404,13.244581708059558,11.98622423576275,5.203495681718735,1.6420772418898932,6.7983124885877,2.709687805331288,0.692831789956228,36.419713237846686,0.14535135769747018,5.3920687200847617e-14,0.14535135769741625,-0.14535135769741628,0.14535135769741625,0.13976336228640507,0.18976105537725674,1.3515321340882942e-11,0.1,6.547460697428855e-13,0.02384211360430182,5.093579747446305e-12,5.093579747446305e-12,0.0,0.0,0.0,0.0,0.9999999998881869,0.9999999999776531,0.0,0.0,1.0180060043872748e-12,0.0,0.040157521451393834,0.040157521451393834
37,1.0,1.0,0.9936636648502299,0.9934688520704439,0.9935341637659504,0.9934414525379669,0.9939297305474563,0.9934536899260746,0.9939469761441442,0.9932735441217866,0.9929853718187247,0.9934640967172338,0.9937375604096279,0.993594040360625,0.9934382036158715,0.9929853718187247,0.9931135256011842,0.9938356032335125,0.9939191600986308,0.9939110860599049,0.9929853718187247,0.9940620366758401,0.9931351498650066,0.9939336741641472,0.9937945622260497,0.9934388248373202,0.9940587510417994,0.9940468761736796,0.993992515745977,0.993942401938249,0.9929853718187247,0.9934387472552911,0.993967374253869,0.9933456115368351,0.9940322422648679,0.9929853718187247,0.9888191624787517,0.9872214969288282,0.9853361224852504,0.9843347681301857,0.983481892207309,0.9833435426333943,0.9835820808398691,0.9833834270512343,0.9833339167985481,0.0,0.2905519154848318,0.04932793012893974,0.28166807305869257,2.4866665748252563,1.935394587505608,1.5707637166894213,0.3648322215135386,0.19430057919543967,40.54643448246002,0.24992182940556298,2.1255113665434657,0.18599200452018685,0.9390373902664504,0.13924919173721728,0.0,0.10760241701335344,0.7461004665008706,1.5584981999395118,2.3001736920566516,1.381236435239697,0.11427307128538608,1.7462816834773216,0.0,2.6745777851556922,0.2784899659625371,0.31211599853101163,0.0,2.674519549390899,0.5541900030601042,0.22854270497745308,1.1933242783657365,0.24218947647148395,13.925774753759846,11.146012396052294,10.250150873847527,9.354456982756696,4.0863688465451835,1.2341233766640485,5.277679190236433,1.9472863570023382,0.38508573947902147,42.43765242671205,0.169384210139084,5.86940279301992e-14,0.1693842101390253,-0.16938421013902533,0.1693842101390253,0.14894486425744888,0.19856770833177886,1.2936584802486378e-11,0.1,1.1393976884986546e-12,1.5781061253465958e-12,2.2793276411950457e-11,2.2793276411950457e-11,0.0,0.0,0.0,0.0,0.9999999993434493,0.9999999998926618,0.0,0.0,3.748322845313614e-12,0.0,0.033797747923009956,0.033797747923009956
