import_mwh,energy_cost_eur,peak_import_mw,pv_energy_mwh,hp_resid_energy_mwh_abs,avg_temp_c,v_min_pu,v_max_pu,max_line_loading_pct,max_trafo_loading_pct,max_trafo_loading_pct_optionA,steps_line_over_80pct,steps_trafo_over_80pct,loading_violation_threshold_pct,steps_voltage_violation,pv_curtail_mwh,bess_rt_energy_throughput_mwh,imbalance_mwh,bess_soc_clip_steps,residual_policy_std,residual_policy_frac_negative,da_energy_cost_eur,rt_pv_curtail_cost_eur,rt_imbalance_cost_eur,rt_bess_cycle_cost_eur,total_cost_eur,sample_id,n_steps,flex_baseline_energy_mwh,flex_realized_energy_mwh,flex_curtail_energy_mwh,flex_avg_curtailment_mw,flex_peak_curtailment_mw,flex_energy_curtailed_pct,flex_ycap_energy_mwh
7.18247761356787,808.5209001921373,0.396078049862373,0.3712522532015783,0.2216816667985535,-4.924578508684824,1.0,1.017259588802013,73.42116741905113,81.81260877392135,81.81260877392135,0,2,80.0,0,0.0,0.094416465897351,0.2497372851795478,0,0.0149562615534151,0.4583333333333333,810.7725900067908,0.0,33.63390157897204,0.4815239760764903,844.8880155618393,s0001,96,0.1866238199999999,0.1768482214165331,0.0097755985403757,0.0004073166058489,0.0243350403710091,5.238130127427344,0.0097755985403758
7.208345223634088,810.531431615357,0.396078049862373,0.4032320189688781,0.2498072732812853,-4.779471613416457,1.0,1.0173526286236798,77.76317697623232,86.22289676947611,86.22289676947611,0,3,80.0,0,0.0,0.1357125468713647,0.2132719016570381,0,0.0164489889269856,0.4375,810.7725900067908,0.0,28.091238494877224,0.6921339890439602,839.555962490712,s0002,96,0.1866238199999999,0.1768482214165331,0.0097755985403757,0.0004073166058489,0.0243350403710091,5.238130127427344,0.0097755985403758
7.251679497154505,815.7894046812868,0.396078049862373,0.3528564695586544,0.2737353969910389,-4.8266916909954185,1.0,1.0187139690527782,77.44465820008848,92.31475481767052,92.31475481767052,0,2,80.0,0,0.0,0.1168358986924828,0.2637552163494786,0,0.01717110596225,0.4583333333333333,810.7725900067908,0.0,35.402138334616104,0.5958630833316623,846.7705914247385,s0003,96,0.1866238199999999,0.1768482214165331,0.0097755985403757,0.0004073166058489,0.0243350403710091,5.238130127427344,0.0097755985403758
7.236847237187561,813.6268587061602,0.3961411041615895,0.3444007293820355,0.2304446115001538,-4.845216430741631,1.0,1.017693536815663,75.98915789140615,84.91144592377948,84.91144592377948,0,5,80.0,0,0.0,0.1218590195397618,0.2214851988125766,0,0.0148252630393632,0.4791666666666667,810.7725900067908,0.0,28.915667853620043,0.6214809996527852,840.3097388600636,s0004,96,0.1866238199999999,0.1768482214165331,0.0097755985403757,0.0004073166058489,0.0243350403710091,5.238130127427344,0.0097755985403758
7.206307341542896,810.8982546715299,0.3969081972449806,0.3541731880620054,0.229966736367032,-4.786286687200612,1.0,1.0164815812336216,74.51294077274515,79.59158197529793,79.59158197529793,0,0,80.0,0,0.0,0.1129759886239694,0.2593674666556534,0,0.0167182478193055,0.46875,810.7725900067908,0.0,34.17703843894305,0.576177541982244,845.5258059877161,s0005,96,0.1866238199999999,0.1768482214165331,0.0097755985403757,0.0004073166058489,0.0243350403710091,5.238130127427344,0.0097755985403758
7.234420045417085,814.014581840449,0.4012035764254335,0.3417613293254491,0.2687712377352282,-4.86228348044469,1.0,1.0172699697583545,75.00334269433432,81.8673270236751,81.8673270236751,0,2,80.0,0,0.0,0.112628223201547,0.2824273912828638,0,0.0179333555671678,0.4583333333333333,810.7725900067908,0.0,37.77819878239181,0.5744039383278897,849.1251927275105,s0006,96,0.1866238199999999,0.1768482214165331,0.0097755985403757,0.0004073166058489,0.0243350403710091,5.238130127427344,0.0097755985403758
7.192217448747401,809.7224049228091,0.4135655397973043,0.3747966917030537,0.2675647824100527,-4.75946654087937,1.0,1.0170456461959196,75.52652396802084,81.70446494065325,81.70446494065325,0,2,80.0,0,0.0,0.1355901608413214,0.2563010876416877,0,0.0171976801948504,0.4479166666666667,810.7725900067908,0.0,34.155132080876875,0.6915098202907394,845.6192319079585,s0007,96,0.1866238199999999,0.1768482214165331,0.0097755985403757,0.0004073166058489,0.0243350403710091,5.238130127427344,0.0097755985403758
7.188872691064976,808.5034613880107,0.396078049862373,0.4106469716595117,0.2346871385920467,-4.8456129947167925,1.0,1.017311731835626,73.72330996465101,82.5043047810889,82.5043047810889,0,2,80.0,0,0.0,0.116118106894677,0.2574027051789713,0,0.0166100868204949,0.5,810.7725900067908,0.0,34.22262431974338,0.5922023451628529,845.587416671697,s0008,96,0.1866238199999999,0.1768482214165331,0.0097755985403757,0.0004073166058489,0.0243350403710091,5.238130127427344,0.0097755985403758
7.217520620635318,811.6810823680778,0.396078049862373,0.3768167044453944,0.2471954267066549,-4.883056871807454,1.0,1.0173616735714064,72.89666168964818,83.26308985525486,83.26308985525486,0,2,80.0,0,0.0,0.1200034982194833,0.2472125983644869,0,0.0185667476883162,0.3854166666666667,810.7725900067908,0.0,32.97526395057155,0.612017840919365,844.3598717982817,s0009,96,0.1866238199999999,0.1768482214165331,0.0097755985403757,0.0004073166058489,0.0243350403710091,5.238130127427344,0.0097755985403758
7.254462973284651,816.0683103286872,0.3966169940422067,0.3347144403789459,0.2721376941959195,-4.762380374544936,1.0,1.0186957823382787,75.65951221788696,91.1560775160471,91.1560775160471,0,4,80.0,0,0.0,0.1150074110648553,0.2680563305846553,0,0.0162246066687908,0.4375,810.7725900067908,0.0,35.593037089864545,0.5865377964307625,846.9521648930861,s0010,96,0.1866238199999999,0.1768482214165331,0.0097755985403757,0.0004073166058489,0.0243350403710091,5.238130127427344,0.0097755985403758
