timestamp,soc_p05,soc_p50,soc_p95
2023-01-10 00:00:00,0.472942958914284,0.499756175596867,0.5225100164724853
2023-01-10 00:15:00,0.47222783195870127,0.4990410436168833,0.5217948769259391
2023-01-10 00:30:00,0.4715126994944952,0.4983258997803085,0.5210797380410789
2023-01-10 00:45:00,0.47080146564252207,0.49761466941867855,0.5203685151288253
2023-01-10 01:00:00,0.470089989172746,0.49690319470463584,0.5196570402600746
2023-01-10 01:15:00,0.46937851994500573,0.4961917138624189,0.518945564229834
2023-01-10 01:30:00,0.4686670442887409,0.49548023255640194,0.5182340877448639
2023-01-10 01:45:00,0.46795517554240096,0.49476837275063573,0.5175222283162281
2023-01-10 02:00:00,0.46724568381219056,0.4940588760587046,0.5168127342503519
2023-01-10 02:15:00,0.466538161972746,0.4933513564083971,0.5161052141906505
2023-01-10 02:30:00,0.4658324090368526,0.4926456066835,0.5153994661489123
2023-01-10 02:45:00,0.4651283902760352,0.49194158834324664,0.5146954562836941
2023-01-10 03:00:00,0.46442590160806646,0.4912391038165993,0.5139929696633383
2023-01-10 03:15:00,0.46372482694011374,0.49053802566349985,0.513291890441753
2023-01-10 03:30:00,0.46302504422341234,0.4898382478592236,0.5125921078152093
2023-01-10 03:45:00,0.4623264518588444,0.48913965915207047,0.5118935237450989
2023-01-10 04:00:00,0.46162903524519106,0.48844224368394284,0.5111961055409651
2023-01-10 04:15:00,0.46093278155027084,0.48774598746801745,0.5104998525838008
2023-01-10 04:30:00,0.4602376130483632,0.4870508185276492,0.5098046827199738
2023-01-10 04:45:00,0.45954347618666125,0.486356683533659,0.5091105483377255
2023-01-10 05:00:00,0.45885046954107006,0.4856636767415796,0.5084175409674647
2023-01-10 05:15:00,0.45815836124008824,0.48497156536325814,0.5077254400838646
2023-01-10 05:30:00,0.45746711612747154,0.4842803186619192,0.507034188330056
2023-01-10 05:45:00,0.4567766937853574,0.4835898851406127,0.5063437598749081
2023-01-10 06:00:00,0.4560921099758423,0.4829052814623688,0.5056591587043368
2023-01-10 06:15:00,0.45540808093978863,0.48222123952460183,0.5049751500150845
2023-01-10 06:30:00,0.45472459912716434,0.4815377889925602,0.5042916791859848
2023-01-10 06:45:00,0.45404168860269944,0.4808549020514665,0.5036087842599843
2023-01-10 07:00:00,0.4437257235626021,0.4797941767466161,0.5132193572410806
2023-01-10 07:15:00,0.4362287026693403,0.47786707674921186,0.5180500549011544
2023-01-10 07:30:00,0.4295620586092991,0.47635051897018865,0.5225773442349644
2023-01-10 07:45:00,0.4199273438050836,0.4766431653849067,0.5279537628129741
2023-01-10 08:00:00,0.41696171186765335,0.4746456154089491,0.5312048237523478
2023-01-10 08:15:00,0.4072565487451248,0.4722912256420295,0.5354621352065418
2023-01-10 08:30:00,0.40265297929876115,0.47198981940767715,0.5400378939598631
2023-01-10 08:45:00,0.398973252697626,0.4717223766809684,0.5464945592530915
2023-01-10 09:00:00,0.39232495018980973,0.4717271747967058,0.5495649352702332
2023-01-10 09:15:00,0.38414332475356716,0.4699226687119456,0.5554752649479829
2023-01-10 09:30:00,0.37384179020723723,0.4690169936920972,0.5599799100519312
2023-01-10 09:45:00,0.37311141668724046,0.46834163175853194,0.5696452118006368
2023-01-10 10:00:00,0.378579057465095,0.47385190644324926,0.5798995018137217
2023-01-10 10:15:00,0.38659223567102635,0.4826974437454445,0.5836736741048356
2023-01-10 10:30:00,0.3935852005766505,0.49001253347715024,0.5937331384402235
2023-01-10 10:45:00,0.3977229389168511,0.49856448327941905,0.6022856134921069
2023-01-10 11:00:00,0.3970516686051062,0.4978931833295913,0.6016143255810753
2023-01-10 11:15:00,0.3963820445787452,0.49722352154264127,0.6009446953512971
2023-01-10 11:30:00,0.39571575246330065,0.49655722423513315,0.6002784077135649
2023-01-10 11:45:00,0.3950623762724067,0.4959038745952629,0.599625039304075
2023-01-10 12:00:00,0.3943930741971832,0.4952345728353794,0.5989557346581686
2023-01-10 12:15:00,0.3937195499403071,0.4945610479019772,0.5982822153475276
2023-01-10 12:30:00,0.39304389710812854,0.49388538624085354,0.5976065871862779
2023-01-10 12:45:00,0.39236741847470535,0.4932089139489069,0.596930108833583
2023-01-10 13:00:00,0.391690557246176,0.4925320603618752,0.5962532471717168
2023-01-10 13:15:00,0.3910124871608501,0.4918539868703481,0.5955751498988795
2023-01-10 13:30:00,0.3903335206066124,0.4911750054359896,0.5948961650067831
2023-01-10 13:45:00,0.3896539458741758,0.4904954300530786,0.5942165805256849
2023-01-10 14:00:00,0.38897828473153534,0.489821220328826,0.5935413598614011
2023-01-10 14:15:00,0.38830240692131335,0.4891496451449262,0.5928710195444833
2023-01-10 14:30:00,0.3876251684578309,0.4884724045907556,0.5921990349120608
2023-01-10 14:45:00,0.38695014814159645,0.4878001430451348,0.5915233559544292
2023-01-10 15:00:00,0.3839787343419123,0.4892586347652689,0.5953138306337679
2023-01-10 15:15:00,0.3827395032944543,0.48928428427482606,0.5981674399360786
2023-01-10 15:30:00,0.3820940813727358,0.4887156335472974,0.6027919756249072
2023-01-10 15:45:00,0.37827225888980986,0.4907979101630173,0.6056501985435782
2023-01-10 16:00:00,0.3693258495576938,0.48871236066542023,0.6074547317491682
2023-01-10 16:15:00,0.3651333212339339,0.4869543041875121,0.6066964481041314
2023-01-10 16:30:00,0.36171558318011404,0.4870956208114372,0.603396934710865
2023-01-10 16:45:00,0.3584412638825935,0.48248462041493956,0.6040263934362504
2023-01-10 17:00:00,0.36113890257477177,0.480708379546143,0.603543108872801
