timestamp,soc_p05,soc_p50,soc_p95
2023-01-10 00:00:00,0.49854582124974106,0.5000229697190619,0.5016733570458467
2023-01-10 00:15:00,0.49785080823946243,0.4998287224434906,0.5023885160262243
2023-01-10 00:30:00,0.4970440187511908,0.49985918380739736,0.5024326126463574
2023-01-10 00:45:00,0.49674765541797794,0.49975399238405943,0.5022862304711256
2023-01-10 01:00:00,0.49691211550219855,0.49990879262362853,0.5024546509263765
2023-01-10 01:15:00,0.49659592598617464,0.4995535851987368,0.5023622182786125
2023-01-10 01:30:00,0.4964159731804882,0.4996247827988842,0.5024519158427295
2023-01-10 01:45:00,0.4957978946525816,0.4997364779621955,0.5029601413158934
2023-01-10 02:00:00,0.495746729969463,0.49977175765510007,0.5029375021164101
2023-01-10 02:15:00,0.49570240039825464,0.49992757973385005,0.5032532333331143
2023-01-10 02:30:00,0.4957488321580713,0.499931598808929,0.5040740135549889
2023-01-10 02:45:00,0.49442038796191506,0.5004113021657435,0.5046481517460312
2023-01-10 03:00:00,0.49364773758823677,0.500253878890373,0.5050219444750006
2023-01-10 03:15:00,0.4927441173996678,0.500342050616843,0.5061159480403795
2023-01-10 03:30:00,0.4926396652468296,0.5001949296367694,0.506527908422395
2023-01-10 03:45:00,0.49275886279670866,0.5000829094894964,0.5075117666523323
2023-01-10 04:00:00,0.4919962997936654,0.49987925001195177,0.5075449809768151
2023-01-10 04:15:00,0.4914214804033447,0.4999810249540847,0.5079832334830974
2023-01-10 04:30:00,0.492374316361242,0.5007350750713875,0.5077311087323623
2023-01-10 04:45:00,0.4907403180706991,0.5005847672011823,0.5075221089991413
2023-01-10 05:00:00,0.49153797993694853,0.49985933353775525,0.5079163068018209
2023-01-10 05:15:00,0.491178139615923,0.4998989516506446,0.5093065482285273
2023-01-10 05:30:00,0.4900084802709946,0.5002378949263623,0.509528657607063
2023-01-10 05:45:00,0.48979647681556293,0.5002690044948261,0.5118503289734425
2023-01-10 06:00:00,0.4866732804273644,0.5001243792872069,0.5119035555244059
2023-01-10 06:15:00,0.48493107339032904,0.4999780998531298,0.513018059455775
2023-01-10 06:30:00,0.48441316415096,0.500798805888039,0.5128395483703053
2023-01-10 06:45:00,0.4853345039736035,0.49998660781185644,0.513927397362672
2023-01-10 07:00:00,0.48301914129928125,0.499622928681188,0.5174641665293421
2023-01-10 07:15:00,0.4840337248185772,0.49897623974128225,0.514946530858537
2023-01-10 07:30:00,0.48392813609473506,0.498247432587596,0.5159135642522013
2023-01-10 07:45:00,0.483070340403681,0.49903520584794303,0.5152491662839536
2023-01-10 08:00:00,0.4832564667352545,0.4987040174571764,0.5160865844358519
2023-01-10 08:15:00,0.4831345726216301,0.498393034018684,0.5166829152579393
2023-01-10 08:30:00,0.48302188084906234,0.49859689907019744,0.5163603051712637
2023-01-10 08:45:00,0.4833991958385591,0.4992909570948817,0.5155209543599893
2023-01-10 09:00:00,0.48295130256570923,0.4997434779464054,0.5141641446303057
2023-01-10 09:15:00,0.48261170660383723,0.5001029473321519,0.5152161681099108
2023-01-10 09:30:00,0.4832594222268473,0.500008084683323,0.5149659630131324
2023-01-10 09:45:00,0.48320844210079333,0.49944152473621317,0.5145964995297295
2023-01-10 10:00:00,0.48070730681689783,0.4991556183977938,0.516032463190362
2023-01-10 10:15:00,0.4812474388024676,0.49958494581259605,0.5144954203164568
2023-01-10 10:30:00,0.48289970924439685,0.4991317604436939,0.5147891766122517
2023-01-10 10:45:00,0.48187424545297614,0.4991903366136068,0.5145341847096653
2023-01-10 11:00:00,0.4818877218226673,0.49938173356189275,0.5160365035465942
2023-01-10 11:15:00,0.48208720579859426,0.4984936372944002,0.5145939136229557
2023-01-10 11:30:00,0.48096078354711963,0.498620463541504,0.5155366185388301
