timestamp,K_pv_bess,K_hp_bess,K_pv_pvcurt,K_hp_pvcurt
2023-01-10 00:00:00,-1.0,0.0384413412204211,0.0,0.0
2023-01-10 00:15:00,-1.0,0.0309530838896439,0.0,0.0
2023-01-10 00:30:00,-1.0,0.0251232518264464,0.0,0.0
2023-01-10 00:45:00,-1.0,0.0232762833271839,0.0,0.0
2023-01-10 01:00:00,-1.0,0.0251455875912127,0.0,0.0
2023-01-10 01:15:00,-1.0,0.0242223597849273,0.0,0.0
2023-01-10 01:30:00,-1.0,0.0240361041634249,0.0,0.0
2023-01-10 01:45:00,-1.0,0.0275806669053329,0.0,0.0
2023-01-10 02:00:00,-1.0,0.0392971410268856,0.0,0.0
2023-01-10 02:15:00,-1.0,0.034887792124661,0.0,0.0
2023-01-10 02:30:00,-1.0,0.0387714350401018,0.0,0.0
2023-01-10 02:45:00,-1.0,0.0872386226938801,0.0,0.0
2023-01-10 03:00:00,-1.0,0.0792447943080757,0.0,0.0
2023-01-10 03:15:00,-1.0,0.0690199866590612,0.0,0.0
2023-01-10 03:30:00,-1.0,0.0613984457187095,0.0,0.0
2023-01-10 03:45:00,-1.0,0.0632409387899707,0.0,0.0
2023-01-10 04:00:00,-1.0,0.0652241539233991,0.0,0.0
2023-01-10 04:15:00,-1.0,0.0628533009046427,0.0,0.0
2023-01-10 04:30:00,-1.0,0.0581115841735293,0.0,0.0
2023-01-10 04:45:00,-1.0,0.0605917668563978,0.0,0.0
2023-01-10 05:00:00,-1.0,0.0848827167482073,0.0,0.0
2023-01-10 05:15:00,-1.0,0.0723888264777788,0.0,0.0
2023-01-10 05:30:00,-1.0,0.0501538735604243,0.0,0.0
2023-01-10 05:45:00,-1.0,0.1375323077713288,0.0,0.0
2023-01-10 06:00:00,-1.0,0.1276367158927331,0.0,0.0
2023-01-10 06:15:00,-1.0,0.0948347732859538,0.0,0.0
2023-01-10 06:30:00,-1.0,0.1173405092486281,0.0,0.0
2023-01-10 06:45:00,-1.0,0.0554146096799091,0.0,0.0
2023-01-10 07:00:00,-1.0,0.1097014375933019,0.0,0.0
2023-01-10 07:15:00,-0.2994254206088093,0.0938176162730233,0.0,0.0
2023-01-10 07:30:00,-1.0,0.0338192075858434,0.0,0.0
2023-01-10 07:45:00,-1.0,0.051896513941525,0.0,0.0
2023-01-10 08:00:00,-0.0472972038396496,0.0337474224907384,0.0,0.0
2023-01-10 08:15:00,-0.0628906323782238,0.0281863833395936,0.0,0.0
2023-01-10 08:30:00,-0.013144609444916,0.0272428550486598,0.0,0.0
2023-01-10 08:45:00,-0.0170888019361598,0.0398756693778435,0.0,0.0
2023-01-10 09:00:00,0.0263976493175817,0.046982563450874,0.0,0.0
2023-01-10 09:15:00,0.0035637558733273,0.0489557463500357,0.0,0.0
2023-01-10 09:30:00,0.0046363236335091,0.0476955030688174,0.0,0.0
2023-01-10 09:45:00,-0.0113586535425076,0.0324385900442671,0.0,0.0
2023-01-10 10:00:00,-0.0411088637075817,0.0545914661060757,0.0,0.0
2023-01-10 10:15:00,-0.0123250839033717,0.03135388237377,0.0,0.0
2023-01-10 10:30:00,-0.0082971851764452,0.0273359725962568,0.0,0.0
2023-01-10 10:45:00,-0.0130190824146803,0.0305064416271961,0.0,0.0
2023-01-10 11:00:00,-0.0166420132483632,0.0280434182912539,0.0,0.0
2023-01-10 11:15:00,-0.0256391256968512,0.0342759869456221,0.0,0.0
2023-01-10 11:30:00,-0.0254925948295241,0.0222643575064525,0.0,0.0
2023-01-10 11:45:00,-0.0430526105706728,0.0359033458752274,0.0,0.0
2023-01-10 12:00:00,-0.032254307769615,0.0523660191780436,0.0,0.0
2023-01-10 12:15:00,-0.0049483140968631,0.037697426139934,0.0,0.0
2023-01-10 12:30:00,-0.0119919863693453,0.0340613742090799,0.0,0.0
2023-01-10 12:45:00,-0.0078222601832703,0.0339364321487376,0.0,0.0
2023-01-10 13:00:00,-0.014648819705619,0.0333786439215026,0.0,0.0
2023-01-10 13:15:00,0.0076114658127603,0.0311494154480665,0.0,0.0
2023-01-10 13:30:00,0.0033193620976213,0.0316471124924451,0.0,0.0
2023-01-10 13:45:00,-0.0054144280965091,0.0370399055263219,0.0,0.0
2023-01-10 14:00:00,-0.0156751851159849,0.0437104480190763,0.0,0.0
2023-01-10 14:15:00,-0.0387211234930128,0.0658565921120178,0.0,0.0
2023-01-10 14:30:00,-0.2196100774974984,0.0360894935784589,0.0,0.0
2023-01-10 14:45:00,-1.0,0.0913880879935969,0.0,0.0
2023-01-10 15:00:00,-1.0,0.0622439217550953,0.0,0.0
2023-01-10 15:15:00,-1.0,0.0526456000828672,0.0,0.0
2023-01-10 15:30:00,-1.0,0.1650073774267001,0.0,0.0
2023-01-10 15:45:00,-0.1472857510376244,0.1623875650168074,0.0,0.0
2023-01-10 16:00:00,-1.0,0.0589739993322305,0.0,0.0
2023-01-10 16:15:00,-1.0,0.0611238172814094,0.0,0.0
2023-01-10 16:30:00,-1.0,0.0976442058703413,0.0,0.0
2023-01-10 16:45:00,-1.0,0.044771339393529,0.0,0.0
2023-01-10 17:00:00,-1.0,0.0567827323900689,0.0,0.0
2023-01-10 17:15:00,-1.0,0.0532664318658803,0.0,0.0
2023-01-10 17:30:00,-1.0,0.0322711850399109,0.0,0.0
2023-01-10 17:45:00,-1.0,0.0509538104333671,0.0,0.0
2023-01-10 18:00:00,-1.0,0.0173668278534801,0.0,0.0
2023-01-10 18:15:00,-1.0,0.0274980541554455,0.0,0.0
2023-01-10 18:30:00,-1.0,0.4178657622955731,0.0,0.0
2023-01-10 18:45:00,-1.0,0.9996428581928344,0.0,0.0
2023-01-10 19:00:00,-1.0,0.951739553034734,0.0,0.0
2023-01-10 19:15:00,-1.0,0.999553051006704,0.0,0.0
2023-01-10 19:30:00,-1.0,0.4712638115240766,0.0,0.0
2023-01-10 19:45:00,-1.0,0.9997075572190124,0.0,0.0
2023-01-10 20:00:00,-1.0,0.9996775635690708,0.0,0.0
2023-01-10 20:15:00,-1.0,0.7154467399011168,0.0,0.0
2023-01-10 20:30:00,-1.0,0.0228710634846996,0.0,0.0
2023-01-10 20:45:00,-1.0,0.0818128142010004,0.0,0.0
2023-01-10 21:00:00,-1.0,0.0928637150738665,0.0,0.0
2023-01-10 21:15:00,-1.0,0.1436458807479265,0.0,0.0
2023-01-10 21:30:00,-1.0,0.0591908982504854,0.0,0.0
2023-01-10 21:45:00,-1.0,0.04353675308358,0.0,0.0
2023-01-10 22:00:00,-1.0,0.0410961737868186,0.0,0.0
2023-01-10 22:15:00,-1.0,0.0383935653963698,0.0,0.0
2023-01-10 22:30:00,-1.0,0.025412483813878,0.0,0.0
2023-01-10 22:45:00,-1.0,0.0931273074378502,0.0,0.0
2023-01-10 23:00:00,-1.0,0.0602382184547072,0.0,0.0
2023-01-10 23:15:00,-1.0,0.1077778806407656,0.0,0.0
2023-01-10 23:30:00,-1.0,0.1130621711479466,0.0,0.0
2023-01-10 23:45:00,-1.0,0.1336801018625766,0.0,0.0
