sample_id,t,trafo_index,loading_pct
s0001,0,0,56.599564
s0001,1,0,49.823135
s0001,2,0,48.382896
s0001,3,0,45.03592
s0001,4,0,51.721634
s0001,5,0,56.11931
s0001,6,0,51.620846
s0001,7,0,55.420982
s0001,8,0,57.76926
s0001,9,0,60.23841
s0001,10,0,60.833935
s0001,11,0,63.489803
s0001,12,0,65.076065
s0001,13,0,64.27657
s0001,14,0,66.12504
s0001,15,0,64.33673
s0001,16,0,64.04003
s0001,17,0,64.635895
s0001,18,0,66.88484
s0001,19,0,66.1439
s0001,20,0,69.64798
s0001,21,0,68.33568
s0001,22,0,64.5542
s0001,23,0,67.485054
s0001,24,0,69.00998
s0001,25,0,68.489456
s0001,26,0,64.84371
s0001,27,0,65.98075
s0001,28,0,68.415634
s0001,29,0,69.86451
s0001,30,0,59.890545
s0001,31,0,60.19555
s0001,32,0,59.50245
s0001,33,0,52.150387
s0001,34,0,54.53054
s0001,35,0,62.42019
s0001,36,0,55.78086
s0001,37,0,62.28928
s0001,38,0,53.553864
s0001,39,0,50.470486
s0001,40,0,61.086197
s0001,41,0,49.061577
s0001,42,0,46.468987
s0001,43,0,62.900272
s0001,44,0,43.76259
s0001,45,0,53.75378
s0001,46,0,26.858824
s0001,47,0,40.807594
s0001,48,0,51.375904
s0001,49,0,60.54312
s0001,50,0,48.193104
s0001,51,0,54.92291
s0001,52,0,52.921192
s0001,53,0,52.72198
s0001,54,0,49.51009
s0001,55,0,55.098145
s0001,56,0,60.969826
s0001,57,0,64.4517
s0001,58,0,59.564304
s0001,59,0,66.84832
s0001,60,0,60.37199
s0001,61,0,58.02505
s0001,62,0,71.2303
s0001,63,0,71.26757
s0001,64,0,63.501156
s0001,65,0,63.917397
s0001,66,0,72.94376
s0001,67,0,63.54808
s0001,68,0,65.24577
s0001,69,0,63.30691
s0001,70,0,51.349472
s0001,71,0,61.370514
s0001,72,0,67.53509
s0001,73,0,72.34322
s0001,74,0,72.861565
s0001,75,0,74.29912
s0001,76,0,75.39799
s0001,77,0,74.79667
s0001,78,0,75.074684
s0001,79,0,78.073715
s0001,80,0,75.95366
s0001,81,0,75.63601
s0001,82,0,64.008385
s0001,83,0,61.32707
s0001,84,0,68.52831
s0001,85,0,71.56081
s0001,86,0,63.581642
s0001,87,0,61.182137
s0001,88,0,67.97887
s0001,89,0,65.53114
s0001,90,0,58.22346
s0001,91,0,70.46268
s0001,92,0,65.11315
s0001,93,0,72.263824
s0001,94,0,67.432945
s0001,95,0,67.41409
s0002,0,0,52.915794
s0002,1,0,45.699978
s0002,2,0,40.29272
s0002,3,0,41.174927
s0002,4,0,53.995796
s0002,5,0,52.317547
s0002,6,0,56.415154
s0002,7,0,58.033264
s0002,8,0,59.65445
s0002,9,0,56.93952
s0002,10,0,64.46005
s0002,11,0,67.245415
s0002,12,0,62.92281
s0002,13,0,67.62252
s0002,14,0,63.187935
s0002,15,0,65.16005
s0002,16,0,67.00762
s0002,17,0,63.003296
s0002,18,0,64.17645
s0002,19,0,66.22707
s0002,20,0,67.28964
s0002,21,0,62.189907
s0002,22,0,63.869392
s0002,23,0,61.82394
s0002,24,0,65.56293
s0002,25,0,64.35767
s0002,26,0,68.769455
s0002,27,0,62.15395
s0002,28,0,70.495544
s0002,29,0,71.04032
s0002,30,0,59.70536
s0002,31,0,61.054478
s0002,32,0,58.63957
s0002,33,0,54.479588
s0002,34,0,54.234325
s0002,35,0,55.068325
s0002,36,0,54.62219
s0002,37,0,56.744396
s0002,38,0,53.04775
s0002,39,0,58.054195
s0002,40,0,64.92103
s0002,41,0,49.1287
s0002,42,0,47.377327
s0002,43,0,43.93593
s0002,44,0,34.16121
s0002,45,0,49.230255
s0002,46,0,42.532867
s0002,47,0,48.217396
s0002,48,0,50.31159
s0002,49,0,50.2329
s0002,50,0,46.280197
s0002,51,0,46.934616
s0002,52,0,53.471897
s0002,53,0,54.002556
s0002,54,0,47.65188
s0002,55,0,54.070103
s0002,56,0,62.410538
s0002,57,0,61.310486
s0002,58,0,59.39919
s0002,59,0,64.22546
s0002,60,0,60.938137
s0002,61,0,62.184322
s0002,62,0,77.17895
s0002,63,0,71.26905
s0002,64,0,62.941593
s0002,65,0,66.58809
s0002,66,0,70.00035
s0002,67,0,66.61022
s0002,68,0,68.61181
s0002,69,0,68.01081
s0002,70,0,51.377254
s0002,71,0,56.58389
s0002,72,0,61.706257
s0002,73,0,69.700165
s0002,74,0,72.91631
s0002,75,0,74.87665
s0002,76,0,71.656136
s0002,77,0,73.919975
s0002,78,0,70.31564
s0002,79,0,77.601036
s0002,80,0,76.584015
s0002,81,0,74.35893
s0002,82,0,64.77618
s0002,83,0,61.135963
s0002,84,0,68.2796
s0002,85,0,70.28955
s0002,86,0,68.30483
s0002,87,0,60.385468
s0002,88,0,59.408787
s0002,89,0,61.249836
s0002,90,0,58.431225
s0002,91,0,71.52072
s0002,92,0,63.769554
s0002,93,0,68.27632
s0002,94,0,69.04976
s0002,95,0,68.52123
s0003,0,0,56.786568
s0003,1,0,47.653316
s0003,2,0,45.637737
s0003,3,0,47.226486
s0003,4,0,46.11807
s0003,5,0,51.782406
s0003,6,0,56.02147
s0003,7,0,55.27603
s0003,8,0,60.512943
s0003,9,0,61.156197
s0003,10,0,56.622906
s0003,11,0,62.515705
s0003,12,0,72.30157
s0003,13,0,65.889435
s0003,14,0,64.0099
s0003,15,0,67.340096
s0003,16,0,67.0083
s0003,17,0,62.997105
s0003,18,0,65.05711
s0003,19,0,65.78037
s0003,20,0,70.875656
s0003,21,0,67.472626
s0003,22,0,65.82903
s0003,23,0,66.44667
s0003,24,0,75.131454
s0003,25,0,72.197945
s0003,26,0,67.84008
s0003,27,0,61.97316
s0003,28,0,66.213165
s0003,29,0,62.466858
s0003,30,0,55.147934
s0003,31,0,66.11424
s0003,32,0,60.04273
s0003,33,0,47.803314
s0003,34,0,55.63035
s0003,35,0,53.087864
s0003,36,0,56.57433
s0003,37,0,51.284325
s0003,38,0,64.356
s0003,39,0,49.46148
s0003,40,0,57.76839
s0003,41,0,48.818855
s0003,42,0,45.13734
s0003,43,0,54.66083
s0003,44,0,58.405357
s0003,45,0,46.512405
s0003,46,0,38.210773
s0003,47,0,43.97634
s0003,48,0,58.095676
s0003,49,0,43.13653
s0003,50,0,58.562557
s0003,51,0,58.649727
s0003,52,0,49.12851
s0003,53,0,48.413345
s0003,54,0,52.439842
s0003,55,0,54.864388
s0003,56,0,62.43714
s0003,57,0,65.8636
s0003,58,0,55.59304
s0003,59,0,66.971436
