sample_id,t,trafo_index,loading_pct
s0056,23,0,71.21803
s0056,24,0,67.983894
s0056,25,0,66.90824
s0056,26,0,70.12243
s0056,27,0,65.31123
s0056,28,0,73.296104
s0056,29,0,67.30914
s0056,30,0,54.02871
s0056,31,0,60.948673
s0056,32,0,62.324852
s0056,33,0,55.492508
s0056,34,0,54.03189
s0056,35,0,44.948956
s0056,36,0,59.89016
s0056,37,0,55.220974
s0056,38,0,59.971252
s0056,39,0,44.43025
s0056,40,0,49.590588
s0056,41,0,47.14866
s0056,42,0,48.619408
s0056,43,0,52.991955
s0056,44,0,54.006565
s0056,45,0,46.132103
s0056,46,0,48.515404
s0056,47,0,37.084656
s0056,48,0,32.228764
s0056,49,0,46.754414
s0056,50,0,45.6491
s0056,51,0,52.01341
s0056,52,0,49.322403
s0056,53,0,51.793415
s0056,54,0,58.13751
s0056,55,0,55.7754
s0056,56,0,61.97307
s0056,57,0,65.25364
s0056,58,0,55.584366
s0056,59,0,61.458797
s0056,60,0,57.79186
s0056,61,0,63.050453
s0056,62,0,72.25005
s0056,63,0,72.97359
s0056,64,0,62.607216
s0056,65,0,63.29206
s0056,66,0,72.54363
s0056,67,0,62.43812
s0056,68,0,69.654015
s0056,69,0,63.12682
s0056,70,0,57.56509
s0056,71,0,59.246704
s0056,72,0,59.28383
s0056,73,0,64.788086
s0056,74,0,79.917625
s0056,75,0,79.83569
s0056,76,0,79.739395
s0056,77,0,79.339035
s0056,78,0,76.66725
s0056,79,0,79.75586
s0056,80,0,79.94508
s0056,81,0,78.681946
s0056,82,0,68.84291
s0056,83,0,67.93002
s0056,84,0,66.45549
s0056,85,0,71.92645
s0056,86,0,71.27283
s0056,87,0,62.38805
s0056,88,0,64.54925
s0056,89,0,59.73948
s0056,90,0,59.3161
s0056,91,0,70.44737
s0056,92,0,63.43876
s0056,93,0,71.22819
s0056,94,0,69.788475
s0056,95,0,67.849464
s0057,0,0,51.564743
s0057,1,0,46.60611
s0057,2,0,46.677456
s0057,3,0,49.036728
s0057,4,0,45.68599
s0057,5,0,51.242844
s0057,6,0,53.95457
s0057,7,0,58.181538
s0057,8,0,60.09435
s0057,9,0,57.050766
s0057,10,0,62.48044
s0057,11,0,67.963165
s0057,12,0,62.94094
s0057,13,0,66.372856
s0057,14,0,66.61538
s0057,15,0,65.89537
s0057,16,0,68.35109
s0057,17,0,61.587536
s0057,18,0,64.137856
s0057,19,0,68.933846
s0057,20,0,66.61658
s0057,21,0,66.42577
s0057,22,0,67.7942
s0057,23,0,66.699005
s0057,24,0,71.29055
s0057,25,0,66.54099
s0057,26,0,64.21959
s0057,27,0,61.095974
s0057,28,0,73.23034
s0057,29,0,71.58096
s0057,30,0,62.85006
s0057,31,0,61.38898
s0057,32,0,58.992573
s0057,33,0,54.409645
s0057,34,0,53.94248
s0057,35,0,54.529415
s0057,36,0,54.351475
s0057,37,0,52.098564
s0057,38,0,52.99757
s0057,39,0,46.87431
s0057,40,0,59.2231
s0057,41,0,42.93732
s0057,42,0,48.599022
s0057,43,0,49.147358
s0057,44,0,52.313087
s0057,45,0,56.18617
s0057,46,0,35.83101
s0057,47,0,30.614317
s0057,48,0,46.338936
s0057,49,0,52.086823
s0057,50,0,51.174793
s0057,51,0,52.659462
s0057,52,0,49.71047
s0057,53,0,50.238487
s0057,54,0,50.059696
s0057,55,0,61.676735
s0057,56,0,58.286564
s0057,57,0,63.984753
s0057,58,0,59.63291
s0057,59,0,65.87411
s0057,60,0,56.334373
s0057,61,0,61.19889
s0057,62,0,72.02224
s0057,63,0,73.25391
s0057,64,0,64.58734
s0057,65,0,68.16116
s0057,66,0,66.88258
s0057,67,0,59.186245
s0057,68,0,64.396706
s0057,69,0,67.23233
s0057,70,0,59.406784
s0057,71,0,58.78366
s0057,72,0,65.81889
s0057,73,0,72.80215
s0057,74,0,74.57999
s0057,75,0,79.09701
s0057,76,0,79.76812
s0057,77,0,79.306404
s0057,78,0,77.85114
s0057,79,0,78.846466
s0057,80,0,79.01552
s0057,81,0,78.07124
s0057,82,0,63.006912
s0057,83,0,67.50842
s0057,84,0,65.39914
s0057,85,0,72.081024
s0057,86,0,69.58469
s0057,87,0,63.351418
s0057,88,0,59.42267
s0057,89,0,61.499096
s0057,90,0,55.947746
s0057,91,0,66.97025
s0057,92,0,65.31002
s0057,93,0,73.27772
s0057,94,0,66.50844
s0057,95,0,69.99962
s0058,0,0,57.976784
s0058,1,0,48.168797
s0058,2,0,45.9817
s0058,3,0,49.68885
s0058,4,0,52.90754
s0058,5,0,52.2857
s0058,6,0,48.80783
s0058,7,0,51.2307
s0058,8,0,62.82825
s0058,9,0,55.673634
s0058,10,0,59.250053
s0058,11,0,65.30076
s0058,12,0,66.21802
s0058,13,0,68.004524
s0058,14,0,69.01453
s0058,15,0,68.01514
s0058,16,0,66.129265
s0058,17,0,64.1685
s0058,18,0,64.25029
s0058,19,0,65.36339
s0058,20,0,67.28588
s0058,21,0,70.38861
s0058,22,0,61.27251
s0058,23,0,66.98525
s0058,24,0,71.95279
s0058,25,0,69.5683
s0058,26,0,65.0416
s0058,27,0,67.16969
s0058,28,0,66.429214
s0058,29,0,69.181404
s0058,30,0,55.460327
s0058,31,0,64.11351
s0058,32,0,59.093403
s0058,33,0,54.992756
s0058,34,0,55.25355
s0058,35,0,54.240036
s0058,36,0,50.940247
s0058,37,0,57.887096
s0058,38,0,62.027676
s0058,39,0,56.151024
s0058,40,0,63.992474
s0058,41,0,52.16287
s0058,42,0,50.43683
s0058,43,0,55.31435
s0058,44,0,45.554707
s0058,45,0,55.28632
s0058,46,0,47.139755
s0058,47,0,47.587257
s0058,48,0,57.025414
s0058,49,0,45.128574
s0058,50,0,44.699493
s0058,51,0,52.21525
s0058,52,0,45.247986
s0058,53,0,57.127472
s0058,54,0,50.78924
s0058,55,0,57.57641
s0058,56,0,55.68355
s0058,57,0,60.877766
s0058,58,0,57.568977
s0058,59,0,64.57678
s0058,60,0,60.982056
s0058,61,0,64.61807
s0058,62,0,72.886024
s0058,63,0,69.966896
s0058,64,0,65.763626
s0058,65,0,65.59502
s0058,66,0,74.804085
s0058,67,0,62.399418
s0058,68,0,64.76155
s0058,69,0,67.16368
s0058,70,0,53.411583
s0058,71,0,61.56808
s0058,72,0,58.97942
s0058,73,0,69.25583
s0058,74,0,77.163895
s0058,75,0,79.24528
s0058,76,0,79.21497
s0058,77,0,79.49149
s0058,78,0,77.59754
s0058,79,0,80.50623
s0058,80,0,80.0694
s0058,81,0,78.78036
s0058,82,0,69.08766
s0058,83,0,66.85972
s0058,84,0,62.082207
s0058,85,0,70.83467
s0058,86,0,66.096176
s0058,87,0,62.862602
s0058,88,0,62.294594
s0058,89,0,69.048546
s0058,90,0,55.77668
s0058,91,0,72.53894
