sample_id,t,trafo_index,loading_pct
s0001,0,0,58.738525
s0001,1,0,52.049683
s0001,2,0,51.14266
s0001,3,0,43.600643
s0001,4,0,51.017216
s0001,5,0,59.3602
s0001,6,0,50.291107
s0001,7,0,54.525913
s0001,8,0,54.439323
s0001,9,0,61.158077
s0001,10,0,61.847942
s0001,11,0,61.127884
s0001,12,0,67.49517
s0001,13,0,65.95199
s0001,14,0,70.86941
s0001,15,0,67.69666
s0001,16,0,62.256718
s0001,17,0,63.592335
s0001,18,0,68.882904
s0001,19,0,67.00067
s0001,20,0,70.1546
s0001,21,0,68.53458
s0001,22,0,64.65357
s0001,23,0,65.037346
s0001,24,0,67.95683
s0001,25,0,68.88668
s0001,26,0,57.483227
s0001,27,0,67.69831
s0001,28,0,66.7971
s0001,29,0,71.37226
s0001,30,0,61.51942
s0001,31,0,56.90046
s0001,32,0,60.389473
s0001,33,0,50.578693
s0001,34,0,56.1669
s0001,35,0,71.118
s0001,36,0,56.543438
s0001,37,0,62.28501
s0001,38,0,49.357693
s0001,39,0,49.315228
s0001,40,0,62.358875
s0001,41,0,46.375477
s0001,42,0,43.89114
s0001,43,0,72.43005
s0001,44,0,38.520866
s0001,45,0,57.11468
s0001,46,0,17.834661
s0001,47,0,36.60935
s0001,48,0,50.74083
s0001,49,0,70.34851
s0001,50,0,46.623
s0001,51,0,59.190567
s0001,52,0,54.134026
s0001,53,0,53.33657
s0001,54,0,45.643326
s0001,55,0,53.721283
s0001,56,0,62.39176
s0001,57,0,66.02844
s0001,58,0,61.922825
s0001,59,0,69.20593
s0001,60,0,59.670174
s0001,61,0,53.86131
s0001,62,0,69.90615
s0001,63,0,69.48679
s0001,64,0,61.56744
s0001,65,0,62.048054
s0001,66,0,77.373505
s0001,67,0,63.68642
s0001,68,0,64.75433
s0001,69,0,62.193233
s0001,70,0,44.59371
s0001,71,0,62.75787
s0001,72,0,73.7543
s0001,73,0,74.8507
s0001,74,0,71.87845
s0001,75,0,70.88851
s0001,76,0,77.2324
s0001,77,0,73.14673
s0001,78,0,76.11623
s0001,79,0,71.69567
s0001,80,0,74.32432
s0001,81,0,72.82754
s0001,82,0,61.82175
s0001,83,0,55.957428
s0001,84,0,69.201225
s0001,85,0,71.88276
s0001,86,0,62.094143
s0001,87,0,61.037834
s0001,88,0,74.261284
s0001,89,0,69.41712
s0001,90,0,59.779064
s0001,91,0,72.35671
s0001,92,0,64.97765
s0001,93,0,77.01801
s0001,94,0,65.85206
s0001,95,0,65.67905
s0002,0,0,51.29575
s0002,1,0,43.765854
s0002,2,0,34.993214
s0002,3,0,35.907547
s0002,4,0,55.56405
s0002,5,0,51.758167
s0002,6,0,59.883797
s0002,7,0,59.777813
s0002,8,0,58.281845
s0002,9,0,54.420937
s0002,10,0,69.32506
s0002,11,0,69.389915
s0002,12,0,62.91394
s0002,13,0,72.94076
s0002,14,0,64.822975
s0002,15,0,69.3904
s0002,16,0,68.36431
s0002,17,0,60.23374
s0002,18,0,63.312996
s0002,19,0,67.173874
s0002,20,0,66.52165
s0002,21,0,57.661354
s0002,22,0,65.0694
s0002,23,0,51.053173
s0002,24,0,59.518646
s0002,25,0,59.777103
s0002,26,0,67.09124
s0002,27,0,59.927437
s0002,28,0,71.74844
s0002,29,0,74.00789
s0002,30,0,61.147972
s0002,31,0,58.649574
s0002,32,0,58.64624
s0002,33,0,55.283653
s0002,34,0,55.60906
s0002,35,0,56.321453
s0002,36,0,55.627716
s0002,37,0,55.903275
s0002,38,0,48.43977
s0002,39,0,64.37924
s0002,40,0,69.352
s0002,41,0,46.32806
s0002,42,0,45.84522
s0002,43,0,37.73398
s0002,44,0,25.239862
s0002,45,0,47.973743
s0002,46,0,42.447014
s0002,47,0,50.41299
s0002,48,0,49.77222
s0002,49,0,51.067226
s0002,50,0,42.75198
s0002,51,0,43.33262
s0002,52,0,55.285206
s0002,53,0,55.87623
s0002,54,0,41.940517
s0002,55,0,51.5842
s0002,56,0,65.53506
s0002,57,0,59.75868
s0002,58,0,61.58229
s0002,59,0,63.480007
s0002,60,0,60.834293
s0002,61,0,62.31712
s0002,62,0,87.35572
s0002,63,0,69.48614
s0002,64,0,60.430454
s0002,65,0,67.50511
s0002,66,0,70.386284
s0002,67,0,69.922874
s0002,68,0,71.79622
s0002,69,0,72.00426
s0002,70,0,44.650192
s0002,71,0,52.80417
s0002,72,0,62.21664
s0002,73,0,69.057785
s0002,74,0,72.04228
s0002,75,0,73.09453
s0002,76,0,64.582085
s0002,77,0,69.81404
s0002,78,0,59.795002
s0002,79,0,69.77014
s0002,80,0,77.26182
s0002,81,0,69.63741
s0002,82,0,64.77618
s0002,83,0,60.618614
s0002,84,0,68.64717
s0002,85,0,69.55856
s0002,86,0,71.762665
s0002,87,0,59.43306
s0002,88,0,57.286636
s0002,89,0,61.242275
s0002,90,0,60.19514
s0002,91,0,74.8348
s0002,92,0,62.15174
s0002,93,0,67.46545
s0002,94,0,69.72611
s0002,95,0,68.39516
s0003,0,0,59.116512
s0003,1,0,47.689224
s0003,2,0,45.65823
s0003,3,0,47.969994
s0003,4,0,39.82632
s0003,5,0,50.688583
s0003,6,0,59.09578
s0003,7,0,54.23457
s0003,8,0,60.032238
s0003,9,0,63.033203
s0003,10,0,53.171066
s0003,11,0,58.986008
s0003,12,0,82.87761
s0003,13,0,69.32042
s0003,14,0,66.514854
s0003,15,0,73.61773
s0003,16,0,67.05932
s0003,17,0,60.22101
s0003,18,0,65.12382
s0003,19,0,66.24361
s0003,20,0,73.72667
s0003,21,0,67.59442
s0003,22,0,65.99933
s0003,23,0,62.47035
s0003,24,0,80.07653
s0003,25,0,72.65985
s0003,26,0,64.81569
s0003,27,0,59.560474
s0003,28,0,61.556606
s0003,29,0,54.806675
s0003,30,0,52.011242
s0003,31,0,68.95972
s0003,32,0,61.479187
s0003,33,0,41.82447
s0003,34,0,58.61753
s0003,35,0,52.53006
s0003,36,0,59.59862
s0003,37,0,44.915466
s0003,38,0,70.98065
s0003,39,0,47.370113
s0003,40,0,55.802654
s0003,41,0,45.76563
s0003,42,0,41.34939
s0003,43,0,57.758347
s0003,44,0,66.860535
s0003,45,0,42.123646
s0003,46,0,33.9776
s0003,47,0,42.18112
s0003,48,0,63.907238
s0003,49,0,36.965588
s0003,50,0,67.1218
s0003,51,0,66.631966
s0003,52,0,46.63224
s0003,53,0,44.770916
s0003,54,0,51.429783
s0003,55,0,52.958206
s0003,56,0,65.74689
s0003,57,0,68.68876
s0003,58,0,53.816177
s0003,59,0,69.47477
s0003,60,0,63.252186
s0003,61,0,68.3706
s0003,62,0,69.55712
s0003,63,0,75.1025
s0003,64,0,56.20254
s0003,65,0,63.462086
s0003,66,0,70.17529
s0003,67,0,62.264236
s0003,68,0,66.02308
s0003,69,0,69.702484
s0003,70,0,59.84778
s0003,71,0,63.61547
s0003,72,0,60.62882
s0003,73,0,70.54822
s0003,74,0,71.75441
s0003,75,0,72.870575
s0003,76,0,71.728355
s0003,77,0,73.85808
s0003,78,0,57.014786
s0003,79,0,71.64578
s0003,80,0,85.66777
s0003,81,0,68.57318
s0003,82,0,63.968086
s0003,83,0,67.88897
s0003,84,0,71.653694
s0003,85,0,65.37594
s0003,86,0,59.699272
s0003,87,0,61.43806
s0003,88,0,67.69624
s0003,89,0,58.171577
s0003,90,0,63.405884
s0003,91,0,79.040955
s0003,92,0,61.052826
s0003,93,0,67.54962
s0003,94,0,61.65288
s0003,95,0,54.87645
s0004,0,0,52.814404
s0004,1,0,36.768005
s0004,2,0,51.65444
s0004,3,0,38.834946
s0004,4,0,58.26839
s0004,5,0,53.976955
s0004,6,0,51.368607
s0004,7,0,54.073456
s0004,8,0,63.735073
s0004,9,0,60.383595
s0004,10,0,53.853153
s0004,11,0,64.58629
s0004,12,0,75.0406
s0004,13,0,66.44249
s0004,14,0,66.28987
s0004,15,0,60.65562
s0004,16,0,64.503426
s0004,17,0,59.697094
s0004,18,0,57.63409
s0004,19,0,63.998676
s0004,20,0,74.860825
