sample_id,t,trafo_index,loading_pct
s0001,0,0,56.562923
s0001,1,0,49.788704
s0001,2,0,48.339706
s0001,3,0,45.05758
s0001,4,0,51.732082
s0001,5,0,56.07413
s0001,6,0,51.638214
s0001,7,0,55.43141
s0001,8,0,57.79935
s0001,9,0,60.2355
s0001,10,0,60.835583
s0001,11,0,63.457474
s0001,12,0,65.0781
s0001,13,0,64.29236
s0001,14,0,66.09214
s0001,15,0,64.36212
s0001,16,0,64.08497
s0001,17,0,64.65994
s0001,18,0,66.846405
s0001,19,0,66.1356
s0001,20,0,69.71515
s0001,21,0,68.36264
s0001,22,0,64.56097
s0001,23,0,67.34966
s0001,24,0,68.949646
s0001,25,0,68.49305
s0001,26,0,64.35808
s0001,27,0,65.93155
s0001,28,0,68.32918
s0001,29,0,69.89814
s0001,30,0,59.85766
s0001,31,0,60.26791
s0001,32,0,59.48896
s0001,33,0,52.175774
s0001,34,0,54.522686
s0001,35,0,62.354492
s0001,36,0,55.754227
s0001,37,0,62.200867
s0001,38,0,53.643234
s0001,39,0,50.51108
s0001,40,0,61.09862
s0001,41,0,49.00581
s0001,42,0,46.5132
s0001,43,0,62.580044
s0001,44,0,43.911526
s0001,45,0,53.820896
s0001,46,0,26.926777
s0001,47,0,41.107334
s0001,48,0,51.110905
s0001,49,0,60.418232
s0001,50,0,48.151146
s0001,51,0,54.91185
s0001,52,0,52.915924
s0001,53,0,52.713486
s0001,54,0,49.5692
s0001,55,0,55.111797
s0001,56,0,60.938988
s0001,57,0,64.45573
s0001,58,0,59.592854
s0001,59,0,66.85658
s0001,60,0,60.388058
s0001,61,0,58.12624
s0001,62,0,71.06409
s0001,63,0,71.02181
s0001,64,0,63.56077
s0001,65,0,63.969536
s0001,66,0,73.21712
s0001,67,0,63.545933
s0001,68,0,65.24655
s0001,69,0,63.307903
s0001,70,0,51.366577
s0001,71,0,61.369514
s0001,72,0,67.42719
s0001,73,0,72.50758
s0001,74,0,76.49046
s0001,75,0,80.10173
s0001,76,0,80.261284
s0001,77,0,80.08996
s0001,78,0,78.06601
s0001,79,0,79.971245
s0001,80,0,79.93449
s0001,81,0,78.51581
s0001,82,0,64.05842
s0001,83,0,61.230003
