timestamp,lambda0_mw,lambda_plus,lambda_minus,chi0_mw,chi_minus
2023-01-10 00:00:00,7.663981180567617e-11,1.0000002348961896,1.0000002362428415,0.0,0.0
2023-01-10 00:15:00,0.0016967100301981,5.720186701019282e-07,1.139681382607039e-06,0.0,0.0
2023-01-10 00:30:00,0.0016967084149696,5.716070807966406e-07,1.1388589534608426e-06,0.0,0.0
2023-01-10 00:45:00,0.0016821764378128,5.522498399242018e-07,1.0166152227544013e-06,0.0,0.0
2023-01-10 01:00:00,0.0016819215173291,4.829855175938935e-07,8.143741429778763e-07,0.0,0.0
2023-01-10 01:15:00,0.0016819171102622,4.821848782721645e-07,8.130216989020548e-07,0.0,0.0
2023-01-10 01:30:00,0.0016819081263276,4.805839131576319e-07,8.103171569070647e-07,0.0,0.0
2023-01-10 01:45:00,0.0016827908493388,4.724864418486014e-07,7.9892129044517e-07,0.0,0.0
2023-01-10 02:00:00,0.001675729120689,4.7516923555854185e-07,7.911175440433697e-07,0.0,0.0
2023-01-10 02:15:00,0.00166971416793,4.77022553613957e-07,7.850112907848287e-07,0.0,0.0
2023-01-10 02:30:00,0.001664602513462,4.766026555445976e-07,7.771714060232794e-07,0.0,0.0
2023-01-10 02:45:00,0.0016602781729355,4.7535434101127163e-07,7.69638834302107e-07,0.0,0.0
2023-01-10 03:00:00,0.001656341192417,4.628863832117768e-07,7.340730110675497e-07,0.0,0.0
2023-01-10 03:15:00,0.0016530914319875,4.637479944019936e-07,7.323902530037337e-07,0.0,0.0
2023-01-10 03:30:00,0.0016503266926783,4.6341745376805764e-07,7.291430057790748e-07,0.0,0.0
2023-01-10 03:45:00,0.0016479170305049,4.61910439652373e-07,7.244858574116878e-07,0.0,0.0
2023-01-10 04:00:00,0.0016461578662743,4.654922143912742e-07,7.321021564802997e-07,0.0,0.0
2023-01-10 04:15:00,0.0016445263868477,4.6458534575840483e-07,7.293911170326061e-07,0.0,0.0
2023-01-10 04:30:00,0.0016430876433162,4.6271595135522294e-07,7.252208581277616e-07,0.0,0.0
2023-01-10 04:45:00,0.0016419024985914,4.603083957331761e-07,7.20239606868754e-07,0.0,0.0
2023-01-10 05:00:00,0.0016415584469815,5.210195803075096e-07,8.686344533231085e-07,0.0,0.0
2023-01-10 05:15:00,0.0016409563123435,5.211271854946857e-07,8.667014202964984e-07,0.0,0.0
2023-01-10 05:30:00,0.0016406695950789,5.198506188228646e-07,8.6243153486994e-07,0.0,0.0
2023-01-10 05:45:00,0.0016407141769651,5.178126188933114e-07,8.569904839038799e-07,0.0,0.0
2023-01-10 06:00:00,0.0016353404416179,3.044402598718153e-06,0.9999997439172172,0.0,0.0
2023-01-10 06:15:00,0.0016360419618756,3.072187195978048e-06,0.999999738954365,0.0,0.0
2023-01-10 06:30:00,0.0016369713899224,3.088391136078951e-06,0.999999735792018,0.0,0.0
2023-01-10 06:45:00,0.0016380536105329,3.095826827653349e-06,0.9999997317849776,0.0,0.0
2023-01-10 07:00:00,0.0016192473270285,0.999999782265956,0.9999998934410206,0.0,0.0
2023-01-10 07:15:00,0.0016201906299949,0.9999997805623612,0.9999998930672136,0.0,0.0
2023-01-10 07:30:00,0.0016211776809116,0.9999997786643144,0.9999996097947508,1.6207507453708767e-09,1.6351529334490165e-07
2023-01-10 07:45:00,0.0016215767720442,0.9999997771419536,0.9999994571416608,2.628595198597014e-09,2.6030691633114135e-07
2023-01-10 08:00:00,0.0015719235794118,0.9999999139869526,0.9999996375197704,1.8476766867151894e-09,1.955061649072929e-07
2023-01-10 08:15:00,0.0015660567557899,0.9999999124294164,0.9999996274151132,1.9183649531511267e-09,2.0105006060980758e-07
2023-01-10 08:30:00,0.0013802629070115,0.9999998464915008,0.999999644342475,1.993704442872076e-09,1.9340925643495802e-07
2023-01-10 08:45:00,0.0013329285963601,0.9999998275600732,0.9999997028381652,2.4364556631347967e-09,1.0988861653731913e-07
2023-01-10 09:00:00,0.0016019968020754,0.9999998280648664,0.9999994916340468,2.75044047960513e-09,2.658454857622154e-07
2023-01-10 09:15:00,0.0016144113562347,0.999999825182176,0.9999995697541963,3.617816786032216e-09,1.614910755806256e-07
2023-01-10 09:30:00,0.0016266706284862,0.9999998076678982,0.9999995774676436,4.087212445410768e-09,1.670891136701389e-07
2023-01-10 09:45:00,0.0015869042753798,0.9999998408036324,0.9999996009380284,4.183504367800328e-09,1.6164194818205018e-07
2023-01-10 10:00:00,0.0015553610480608,0.9999995176705264,0.9999994137746392,5.728856774226914e-09,2.2806420421465733e-07
2023-01-10 10:15:00,0.0015673668412236,0.999999174762418,0.9999993771738062,6.705979515044819e-09,2.469003964655576e-07
2023-01-10 10:30:00,0.00167769435474,0.9999981063364032,0.9999993126018696,8.248935609156717e-09,2.800480436828825e-07
2023-01-10 10:45:00,0.0018713524328845,0.9999964646355703,0.999999228755469,1.0244469493773576e-08,3.255551793038476e-07
2023-01-10 11:00:00,0.0016205721363553,1.5087010026498565e-06,0.9999989856437508,1.2619551466536404e-08,4.166116091731804e-07
