timestamp,lambda0_mw,lambda_plus,lambda_minus,chi0_mw,chi_minus
2023-01-10 00:00:00,8.940242628707881e-09,1.0000013023127934,1.0000013034463573,0.0,0.0
2023-01-10 00:15:00,0.0034905469412198,8.154288690963391e-07,1.1233958237200516e-06,0.0,0.0
2023-01-10 00:30:00,0.0034905395668513,8.148937452117146e-07,1.122649799554375e-06,0.0,0.0
2023-01-10 00:45:00,0.0034926651066742,7.37364136573414e-07,9.86751844185278e-07,0.0,0.0
2023-01-10 01:00:00,0.0034972518756898,6.93647432565746e-07,9.099696284961554e-07,0.0,0.0
2023-01-10 01:15:00,0.0034972371745569,6.926100218202484e-07,9.085920844827146e-07,0.0,0.0
2023-01-10 01:30:00,0.0034972078008239,6.905350410353227e-07,9.058362749894016e-07,0.0,0.0
2023-01-10 01:45:00,0.0035015778135005,6.875263750501907e-07,9.015624838549392e-07,0.0,0.0
2023-01-10 02:00:00,0.0034988529241726,6.749403609355078e-07,8.798478293135167e-07,0.0,0.0
2023-01-10 02:15:00,0.0034968775598039,6.642426748825561e-07,8.618721331151807e-07,0.0,0.0
2023-01-10 02:30:00,0.0034955591003154,6.53847347628126e-07,8.450390101599404e-07,0.0,0.0
2023-01-10 02:45:00,0.0034948330502583,6.445784269136441e-07,8.302102848159341e-07,0.0,0.0
2023-01-10 03:00:00,0.0034954432578146,6.312275569491963e-07,8.07538696562293e-07,0.0,0.0
2023-01-10 03:15:00,0.0034949825635411,6.272740437013758e-07,8.004913228466072e-07,0.0,0.0
2023-01-10 03:30:00,0.0034948532366281,6.226032132250516e-07,7.926914562211581e-07,0.0,0.0
2023-01-10 03:45:00,0.003495144838298,6.170953747322141e-07,7.841191624576393e-07,0.0,0.0
2023-01-10 04:00:00,0.0034954457041112,6.161438070235378e-07,7.825106286785272e-07,0.0,0.0
2023-01-10 04:15:00,0.0034962740173421,6.125616839816915e-07,7.767600704974657e-07,0.0,0.0
2023-01-10 04:30:00,0.0034971692519468,6.081034796164942e-07,7.698643003989019e-07,0.0,0.0
2023-01-10 04:45:00,0.0034981096630397,6.032451908011828e-07,7.625773181038135e-07,0.0,0.0
2023-01-10 05:00:00,0.0034943379166026,6.363620900650802e-07,8.157790545660348e-07,0.0,0.0
2023-01-10 05:15:00,0.0034954731638137,6.348505548112955e-07,8.126942867440775e-07,0.0,0.0
2023-01-10 05:30:00,0.0034973722807943,6.314067016474269e-07,8.079145088906561e-07,0.0,0.0
2023-01-10 05:45:00,0.0034998262424851,6.268455700881373e-07,8.022826683811113e-07,0.0,0.0
2023-01-10 06:00:00,0.0034503354541632,1.0404432971411911e-06,1.678771977339377e-06,0.0,0.0
2023-01-10 06:15:00,0.0034539851156339,1.0358144093411736e-06,1.6667107982078393e-06,0.0,0.0
